Frame,Ball,x,y
0,1,0.441,0.706
1,1,0.442,0.689
2,1,0.442,0.672
3,1,0.444,0.660
4,1,0.445,0.647
5,1,0.445,0.639
6,1,0.447,0.629
7,1,0.447,0.622
8,1,0.447,0.618
9,1,0.457,0.579
10,1,0.463,0.547
11,1,0.471,0.522
12,1,0.477,0.500
13,1,0.482,0.472
14,1,0.487,0.458
15,1,0.492,0.440
16,1,0.496,0.424
17,1,0.499,0.412
18,1,0.502,0.404
19,1,0.505,0.392
20,1,0.509,0.385
21,1,0.512,0.379
22,1,0.514,0.375
23,1,0.517,0.371
24,1,0.519,0.369
25,1,0.521,0.369
26,1,0.522,0.369
27,1,0.523,0.371
28,1,0.524,0.354
29,1,0.527,0.340
30,1,0.527,0.325
31,1,0.527,0.317
32,1,0.528,0.310
33,1,0.529,0.299
34,1,0.530,0.289
35,1,0.531,0.285
36,1,0.530,0.281
37,1,0.530,0.278
38,1,0.533,0.276
39,1,0.535,0.275
40,1,0.539,0.279
41,1,0.541,0.282
42,1,0.543,0.286
43,1,0.547,0.293
44,1,0.549,0.300
45,1,0.553,0.311
46,1,0.555,0.322
47,1,0.560,0.336
48,1,0.565,0.351
49,1,0.567,0.369
50,1,0.570,0.385
51,1,0.574,0.404
52,1,0.578,0.431
53,1,0.581,0.460
54,1,0.589,0.463
55,1,0.594,0.444
56,1,0.598,0.422
57,1,0.603,0.404
58,1,0.609,0.389
59,1,0.612,0.378
60,1,0.616,0.367
61,1,0.620,0.354
62,1,0.623,0.347
63,1,0.627,0.339
64,1,0.633,0.333
65,1,0.634,0.333
66,1,0.637,0.329
67,1,0.641,0.328
68,1,0.644,0.326
69,1,0.646,0.328
70,1,0.650,0.329
71,1,0.652,0.333
72,1,0.653,0.333
73,1,0.655,0.325
74,1,0.658,0.312
75,1,0.660,0.301
76,1,0.662,0.289
77,1,0.663,0.276
78,1,0.665,0.264
79,1,0.666,0.264
80,1,0.667,0.256
81,1,0.666,0.239
82,1,0.666,0.215
83,1,0.661,0.183
84,1,0.659,0.160
85,1,0.656,0.132
86,1,0.653,0.107
87,1,0.651,0.085
88,1,0.648,0.064
89,1,0.646,0.040
90,1,0.642,0.018
91,1,0.639,0.006
92,0,-1.000,-1.000
93,0,-1.000,-1.000
94,0,-1.000,-1.000
95,0,-1.000,-1.000
96,0,-1.000,-1.000
97,0,-1.000,-1.000
98,0,-1.000,-1.000
99,0,-1.000,-1.000
100,0,-1.000,-1.000
101,0,-1.000,-1.000
102,0,-1.000,-1.000
103,0,-1.000,-1.000
104,0,-1.000,-1.000
105,0,-1.000,-1.000
106,0,-1.000,-1.000
107,0,-1.000,-1.000
108,0,-1.000,-1.000
109,0,-1.000,-1.000
110,0,-1.000,-1.000
111,0,-1.000,-1.000
112,0,-1.000,-1.000
113,0,-1.000,-1.000
114,0,-1.000,-1.000
115,0,-1.000,-1.000
116,0,-1.000,-1.000
117,0,-1.000,-1.000
118,1,0.523,0.006
119,1,0.516,0.028
120,1,0.512,0.058
121,1,0.507,0.089
122,1,0.502,0.118
123,1,0.497,0.154
124,1,0.492,0.188
125,1,0.485,0.228
126,1,0.480,0.268
127,1,0.473,0.310
128,1,0.470,0.357
129,1,0.463,0.400
130,1,0.461,0.451
131,1,0.452,0.501
132,1,0.446,0.553
133,1,0.441,0.613
134,1,0.435,0.668
135,1,0.429,0.729
136,1,0.423,0.790
137,1,0.416,0.847
138,1,0.415,0.817
139,1,0.415,0.789
140,1,0.414,0.764
141,1,0.414,0.736
142,1,0.414,0.708
143,1,0.412,0.683
144,1,0.412,0.665
145,1,0.412,0.644
146,1,0.412,0.629
147,1,0.412,0.615
148,1,0.412,0.601
149,1,0.411,0.589
150,1,0.412,0.583
151,1,0.412,0.574
152,1,0.412,0.569
153,1,0.412,0.569
154,1,0.412,0.567
155,1,0.412,0.567
156,1,0.411,0.569
