Frame,Ball,x,y
0,1,0.470,0.260
1,1,0.485,0.271
2,1,0.502,0.283
3,1,0.516,0.293
4,1,0.532,0.308
5,1,0.547,0.322
6,1,0.564,0.340
7,1,0.580,0.360
8,1,0.595,0.375
9,1,0.612,0.396
10,1,0.628,0.419
11,1,0.644,0.442
12,1,0.664,0.469
13,1,0.683,0.503
14,1,0.700,0.529
15,1,0.721,0.564
16,1,0.738,0.597
17,1,0.758,0.635
18,1,0.778,0.668
19,1,0.795,0.686
20,1,0.809,0.697
21,1,0.811,0.672
22,1,0.800,0.626
23,1,0.791,0.588
24,1,0.784,0.553
25,1,0.777,0.521
26,1,0.770,0.496
27,1,0.762,0.469
28,1,0.756,0.442
29,1,0.751,0.425
30,1,0.744,0.403
31,1,0.738,0.388
32,1,0.733,0.375
33,1,0.728,0.361
34,1,0.722,0.350
35,1,0.719,0.342
36,1,0.711,0.333
37,1,0.707,0.326
38,1,0.703,0.324
39,1,0.698,0.319
40,1,0.694,0.317
41,1,0.691,0.318
42,1,0.685,0.328
43,1,0.680,0.338
44,1,0.675,0.357
45,1,0.669,0.375
46,1,0.662,0.386
47,1,0.659,0.400
48,1,0.649,0.425
49,1,0.644,0.447
50,1,0.637,0.469
51,1,0.629,0.494
52,1,0.622,0.517
53,1,0.615,0.547
54,1,0.606,0.575
55,1,0.598,0.607
56,1,0.589,0.642
57,1,0.583,0.650
58,1,0.578,0.650
59,1,0.570,0.653
60,1,0.564,0.657
61,1,0.557,0.660
62,1,0.551,0.669
63,1,0.545,0.679
64,1,0.537,0.692
65,1,0.530,0.704
66,1,0.523,0.717
67,1,0.513,0.743
68,1,0.509,0.710
69,1,0.503,0.643
70,1,0.500,0.592
71,1,0.494,0.517
72,1,0.490,0.465
73,1,0.487,0.418
74,1,0.484,0.361
75,1,0.479,0.315
76,1,0.477,0.271
77,1,0.473,0.233
78,1,0.470,0.197
79,1,0.467,0.165
80,1,0.462,0.132
81,1,0.459,0.103
82,1,0.456,0.079
83,1,0.452,0.053
84,1,0.448,0.032
85,1,0.445,0.010
86,0,-1.000,-1.000
87,0,-1.000,-1.000
88,0,-1.000,-1.000
89,0,-1.000,-1.000
90,0,-1.000,-1.000
91,0,-1.000,-1.000
92,0,-1.000,-1.000
93,0,-1.000,-1.000
94,0,-1.000,-1.000
95,0,-1.000,-1.000
96,0,-1.000,-1.000
97,0,-1.000,-1.000
98,0,-1.000,-1.000
99,0,-1.000,-1.000
100,0,-1.000,-1.000
101,0,-1.000,-1.000
102,0,-1.000,-1.000
103,0,-1.000,-1.000
104,0,-1.000,-1.000
105,0,-1.000,-1.000
106,1,0.391,0.006
107,1,0.389,0.017
108,1,0.389,0.033
109,1,0.387,0.051
110,1,0.384,0.069
111,1,0.382,0.086
112,1,0.381,0.107
113,1,0.378,0.125
114,1,0.377,0.142
115,1,0.377,0.153
116,1,0.379,0.167
117,1,0.379,0.186
118,1,0.381,0.204
119,1,0.383,0.221
120,1,0.383,0.244
121,1,0.384,0.265
122,1,0.387,0.292
123,1,0.389,0.317
124,1,0.388,0.349
125,1,0.393,0.381
126,1,0.394,0.414
127,1,0.397,0.449
128,1,0.400,0.492
129,1,0.403,0.528
130,1,0.406,0.569
131,1,0.409,0.615
132,1,0.411,0.642
133,1,0.413,0.633
134,1,0.415,0.624
135,1,0.415,0.618
136,1,0.416,0.614
137,1,0.418,0.611
138,1,0.418,0.611
139,1,0.420,0.613
140,1,0.421,0.618
141,1,0.420,0.582
142,1,0.421,0.567
143,1,0.421,0.546
144,1,0.419,0.525
145,1,0.419,0.507
146,1,0.418,0.492
147,1,0.420,0.485
148,1,0.418,0.471
149,1,0.419,0.467
150,1,0.417,0.461
151,1,0.416,0.454
152,1,0.416,0.453
153,1,0.416,0.446
154,1,0.414,0.443
155,1,0.413,0.444
156,1,0.414,0.447
157,1,0.413,0.449
158,1,0.413,0.453
159,1,0.412,0.460
160,1,0.414,0.467
