Frame,Ball,x,y
0,0,-1.000,-1.000
1,0,-1.000,-1.000
2,0,-1.000,-1.000
3,0,-1.000,-1.000
4,0,-1.000,-1.000
5,0,-1.000,-1.000
6,0,-1.000,-1.000
7,0,-1.000,-1.000
8,0,-1.000,-1.000
9,0,-1.000,-1.000
10,0,-1.000,-1.000
11,1,0.474,0.263
12,1,0.488,0.272
13,1,0.503,0.281
14,1,0.520,0.290
15,1,0.533,0.300
16,1,0.548,0.315
17,1,0.564,0.331
18,1,0.578,0.342
19,1,0.595,0.362
20,1,0.611,0.379
21,1,0.627,0.399
22,1,0.644,0.422
23,1,0.661,0.446
24,1,0.678,0.469
25,1,0.697,0.500
26,1,0.713,0.528
27,1,0.734,0.560
28,1,0.752,0.594
29,1,0.770,0.628
30,1,0.791,0.671
31,1,0.808,0.711
32,1,0.823,0.714
33,1,0.830,0.700
34,1,0.809,0.633
35,1,0.795,0.581
36,1,0.780,0.533
37,1,0.767,0.497
38,1,0.752,0.447
39,1,0.739,0.412
40,1,0.726,0.371
41,1,0.713,0.339
42,1,0.700,0.308
43,1,0.689,0.283
44,1,0.678,0.254
45,1,0.667,0.233
46,1,0.658,0.212
47,1,0.647,0.192
48,1,0.637,0.175
49,1,0.631,0.163
50,1,0.618,0.147
51,1,0.610,0.136
52,1,0.601,0.129
53,1,0.594,0.118
54,1,0.584,0.113
55,1,0.578,0.108
56,1,0.569,0.106
57,1,0.561,0.104
58,1,0.553,0.106
59,1,0.546,0.103
60,1,0.538,0.106
61,1,0.533,0.108
62,1,0.527,0.115
63,1,0.521,0.117
64,1,0.511,0.125
65,1,0.506,0.133
66,1,0.508,0.142
67,1,0.515,0.146
68,1,0.526,0.154
69,1,0.534,0.164
70,1,0.544,0.171
71,1,0.556,0.192
72,1,0.563,0.207
73,1,0.575,0.224
74,1,0.584,0.243
75,1,0.593,0.264
76,1,0.602,0.289
77,1,0.614,0.315
78,1,0.624,0.343
79,1,0.633,0.367
80,1,0.644,0.400
81,1,0.656,0.435
82,1,0.666,0.478
83,1,0.678,0.517
84,1,0.690,0.568
85,1,0.699,0.608
86,1,0.713,0.667
87,1,0.725,0.724
88,1,0.738,0.785
89,1,0.748,0.825
90,1,0.756,0.808
91,1,0.763,0.797
92,1,0.770,0.775
93,1,0.773,0.736
94,1,0.774,0.703
95,1,0.778,0.667
96,1,0.778,0.635
97,1,0.780,0.606
98,1,0.781,0.583
99,1,0.785,0.554
100,1,0.787,0.535
101,1,0.789,0.517
102,1,0.791,0.501
103,1,0.792,0.489
104,1,0.795,0.468
105,1,0.796,0.460
106,1,0.796,0.453
107,1,0.800,0.442
108,1,0.802,0.439
109,1,0.802,0.436
110,1,0.805,0.435
111,1,0.806,0.433
112,1,0.807,0.440
113,1,0.809,0.444
114,1,0.811,0.450
115,1,0.811,0.450
116,1,0.783,0.436
117,1,0.756,0.425
118,1,0.732,0.412
119,1,0.700,0.400
120,1,0.680,0.392
121,1,0.659,0.383
122,1,0.637,0.379
123,1,0.617,0.379
124,1,0.600,0.375
125,1,0.581,0.375
126,1,0.567,0.375
127,1,0.548,0.378
128,1,0.533,0.383
129,1,0.520,0.385
130,1,0.508,0.383
131,1,0.496,0.364
132,1,0.489,0.349
133,1,0.478,0.332
134,1,0.469,0.315
135,1,0.459,0.303
136,1,0.452,0.290
137,1,0.444,0.283
138,1,0.436,0.274
139,1,0.429,0.264
140,1,0.424,0.250
141,1,0.420,0.233
142,1,0.418,0.221
143,1,0.410,0.199
144,1,0.406,0.192
145,1,0.402,0.176
146,1,0.397,0.165
147,1,0.392,0.153
148,1,0.389,0.142
149,1,0.384,0.135
150,1,0.378,0.126
151,1,0.373,0.122
152,1,0.367,0.115
153,1,0.364,0.110
154,1,0.358,0.106
155,1,0.353,0.106
156,1,0.347,0.106
157,1,0.340,0.104
158,1,0.335,0.108
159,1,0.330,0.113
160,1,0.323,0.115
161,1,0.318,0.125
162,1,0.311,0.133
163,1,0.306,0.142
164,1,0.300,0.150
165,1,0.294,0.165
166,1,0.289,0.183
167,1,0.282,0.197
168,1,0.274,0.218
169,1,0.268,0.236
170,1,0.262,0.260
171,1,0.256,0.282
172,1,0.249,0.310
173,1,0.242,0.338
174,1,0.236,0.369
175,1,0.230,0.399
176,1,0.221,0.433
177,1,0.215,0.469
178,1,0.209,0.508
179,1,0.202,0.547
180,1,0.194,0.589
181,1,0.189,0.632
182,1,0.180,0.682
183,1,0.172,0.732
184,1,0.167,0.779
185,1,0.157,0.817
186,1,0.154,0.792
187,1,0.151,0.768
188,1,0.146,0.744
189,1,0.141,0.725
190,1,0.138,0.710
191,1,0.134,0.694
192,1,0.129,0.681
193,1,0.125,0.671
194,1,0.120,0.662
195,1,0.117,0.653
196,1,0.112,0.650
197,1,0.114,0.644
198,1,0.115,0.643
199,1,0.118,0.647
200,1,0.119,0.647
201,1,0.121,0.651
202,1,0.123,0.658
203,1,0.126,0.667
204,1,0.129,0.678
205,1,0.130,0.688
206,1,0.133,0.707
207,1,0.135,0.715
208,1,0.140,0.726
209,1,0.144,0.740
210,1,0.146,0.758
211,1,0.151,0.771
212,1,0.153,0.683
213,1,0.155,0.608
214,1,0.159,0.528
215,1,0.161,0.456
216,1,0.164,0.388
217,1,0.168,0.324
218,1,0.168,0.260
219,1,0.171,0.201
220,1,0.173,0.142
221,1,0.175,0.075
222,1,0.178,0.035
223,1,0.180,0.006
224,0,-1.000,-1.000
225,0,-1.000,-1.000
226,0,-1.000,-1.000
227,0,-1.000,-1.000
228,0,-1.000,-1.000
229,0,-1.000,-1.000
230,0,-1.000,-1.000
231,0,-1.000,-1.000
232,0,-1.000,-1.000
233,0,-1.000,-1.000
234,0,-1.000,-1.000
235,0,-1.000,-1.000
236,0,-1.000,-1.000
237,0,-1.000,-1.000
238,0,-1.000,-1.000
239,0,-1.000,-1.000
240,0,-1.000,-1.000
241,0,-1.000,-1.000
242,0,-1.000,-1.000
243,0,-1.000,-1.000
244,0,-1.000,-1.000
245,0,-1.000,-1.000
246,0,-1.000,-1.000
247,0,-1.000,-1.000
248,0,-1.000,-1.000
249,0,-1.000,-1.000
250,0,-1.000,-1.000
251,0,-1.000,-1.000
252,0,-1.000,-1.000
253,0,-1.000,-1.000
254,0,-1.000,-1.000
255,0,-1.000,-1.000
256,0,-1.000,-1.000
257,0,-1.000,-1.000
258,0,-1.000,-1.000
259,0,-1.000,-1.000
260,0,-1.000,-1.000
261,0,-1.000,-1.000
262,0,-1.000,-1.000
263,0,-1.000,-1.000
264,0,-1.000,-1.000
265,1,0.307,0.007
266,1,0.309,0.036
267,1,0.313,0.068
268,1,0.315,0.097
269,1,0.316,0.131
270,1,0.320,0.157
271,1,0.323,0.221
272,1,0.327,0.281
273,1,0.333,0.344
274,1,0.338,0.415
275,1,0.345,0.487
276,1,0.352,0.569
277,1,0.356,0.600
278,1,0.356,0.592
279,1,0.357,0.585
280,1,0.359,0.582
281,1,0.361,0.581
282,1,0.362,0.581
283,1,0.364,0.586
284,1,0.364,0.592
285,1,0.366,0.579
286,1,0.363,0.547
287,1,0.359,0.515
288,1,0.356,0.492
289,1,0.351,0.467
290,1,0.349,0.447
291,1,0.348,0.429
292,1,0.344,0.417
293,1,0.344,0.400
294,1,0.340,0.392
295,1,0.338,0.382
296,1,0.334,0.374
297,1,0.331,0.367
298,1,0.330,0.365
299,1,0.329,0.360
300,1,0.327,0.361
301,1,0.324,0.362
302,1,0.321,0.360
303,1,0.320,0.364
304,1,0.319,0.368
305,1,0.316,0.371
306,1,0.316,0.369
307,1,0.312,0.365
308,1,0.311,0.365
309,1,0.312,0.356
310,1,0.309,0.356
311,1,0.307,0.357
312,1,0.306,0.358
313,1,0.305,0.360
314,1,0.302,0.365
315,1,0.299,0.371
316,1,0.300,0.379
317,1,0.297,0.388
318,1,0.295,0.397
319,1,0.294,0.411
320,1,0.291,0.425
321,1,0.289,0.446
322,1,0.289,0.463
323,1,0.287,0.487
324,1,0.285,0.508
325,1,0.281,0.537
326,1,0.279,0.562
327,1,0.278,0.592
328,1,0.278,0.625
329,1,0.273,0.662
330,1,0.271,0.700
331,1,0.269,0.740
332,1,0.268,0.779
333,1,0.267,0.767
334,1,0.263,0.757
335,1,0.263,0.749
336,1,0.260,0.744
337,1,0.258,0.740
338,1,0.256,0.738
339,1,0.255,0.736
340,1,0.254,0.739
341,1,0.251,0.742
342,1,0.251,0.738
343,1,0.253,0.725
344,1,0.255,0.711
345,1,0.256,0.703
346,1,0.259,0.694
347,1,0.261,0.692
348,1,0.262,0.688
349,1,0.264,0.683
350,1,0.267,0.681
351,1,0.270,0.688
352,1,0.271,0.689
353,1,0.272,0.697
354,1,0.275,0.703
355,1,0.287,0.643
356,1,0.297,0.579
357,1,0.309,0.518
358,1,0.322,0.458
359,1,0.331,0.406
360,1,0.342,0.358
361,1,0.353,0.308
362,1,0.362,0.263
363,1,0.371,0.222
364,1,0.380,0.185
365,1,0.391,0.147
366,1,0.398,0.118
367,1,0.408,0.085
368,1,0.416,0.058
369,1,0.425,0.035
370,1,0.433,0.017
371,0,-1.000,-1.000
372,0,-1.000,-1.000
373,0,-1.000,-1.000
374,0,-1.000,-1.000
375,0,-1.000,-1.000
376,0,-1.000,-1.000
377,0,-1.000,-1.000
378,0,-1.000,-1.000
379,0,-1.000,-1.000
380,0,-1.000,-1.000
381,0,-1.000,-1.000
382,0,-1.000,-1.000
383,0,-1.000,-1.000
384,0,-1.000,-1.000
385,0,-1.000,-1.000
386,0,-1.000,-1.000
387,0,-1.000,-1.000
388,0,-1.000,-1.000
389,0,-1.000,-1.000
390,0,-1.000,-1.000
391,0,-1.000,-1.000
392,0,-1.000,-1.000
393,0,-1.000,-1.000
394,1,0.580,0.013
395,1,0.585,0.029
396,1,0.590,0.050
397,1,0.594,0.067
398,1,0.598,0.085
399,1,0.602,0.108
400,1,0.605,0.126
401,1,0.607,0.142
402,1,0.589,0.167
403,1,0.570,0.183
404,1,0.552,0.197
405,1,0.534,0.221
406,1,0.514,0.242
407,1,0.495,0.268
408,1,0.478,0.292
