Frame,Ball,x,y
0,1,0.641,0.721
1,1,0.641,0.703
2,1,0.641,0.685
3,1,0.640,0.668
4,1,0.640,0.653
5,1,0.640,0.643
6,1,0.639,0.631
7,1,0.639,0.624
8,1,0.638,0.615
9,1,0.638,0.611
10,1,0.638,0.608
11,1,0.637,0.607
12,1,0.613,0.574
13,1,0.585,0.540
14,1,0.560,0.515
15,1,0.538,0.489
16,1,0.518,0.464
17,1,0.495,0.443
18,1,0.477,0.428
19,1,0.463,0.415
20,1,0.444,0.399
21,1,0.429,0.388
22,1,0.415,0.376
23,1,0.399,0.367
24,1,0.384,0.358
25,1,0.374,0.354
26,1,0.363,0.349
27,1,0.350,0.347
28,1,0.341,0.344
29,1,0.330,0.346
30,1,0.321,0.346
31,1,0.312,0.346
32,1,0.303,0.344
33,1,0.297,0.328
34,1,0.296,0.312
35,1,0.300,0.294
36,1,0.304,0.278
37,1,0.309,0.263
38,1,0.313,0.247
39,1,0.317,0.236
40,1,0.320,0.222
41,1,0.325,0.210
42,1,0.330,0.201
43,1,0.334,0.192
44,1,0.338,0.183
45,1,0.345,0.176
46,1,0.349,0.175
47,1,0.352,0.168
48,1,0.360,0.167
49,1,0.365,0.163
50,1,0.369,0.163
51,1,0.374,0.164
52,1,0.381,0.168
53,1,0.385,0.176
54,1,0.391,0.179
55,1,0.397,0.189
56,1,0.402,0.197
57,1,0.409,0.208
58,1,0.415,0.221
59,1,0.421,0.239
60,1,0.427,0.256
61,1,0.434,0.274
62,1,0.441,0.293
63,1,0.448,0.317
64,1,0.455,0.342
65,1,0.462,0.371
66,1,0.470,0.399
67,1,0.477,0.433
68,1,0.484,0.468
69,1,0.491,0.504
70,1,0.498,0.536
71,1,0.508,0.588
72,1,0.515,0.628
73,1,0.523,0.678
74,1,0.533,0.728
75,1,0.541,0.781
76,1,0.548,0.824
77,1,0.552,0.844
78,1,0.552,0.822
79,1,0.552,0.792
80,1,0.552,0.764
81,1,0.555,0.739
82,1,0.554,0.713
83,1,0.555,0.697
84,1,0.555,0.676
