Frame,Ball,x,y
0,1,0.486,0.694
1,1,0.488,0.679
2,1,0.491,0.662
3,1,0.492,0.653
4,1,0.494,0.642
5,1,0.494,0.635
6,1,0.496,0.625
7,1,0.498,0.624
8,1,0.500,0.619
9,1,0.502,0.618
10,1,0.515,0.590
11,1,0.525,0.553
12,1,0.537,0.529
13,1,0.548,0.501
14,1,0.558,0.482
15,1,0.570,0.456
16,1,0.576,0.435
17,1,0.586,0.418
18,1,0.593,0.408
19,1,0.603,0.396
20,1,0.611,0.385
21,1,0.619,0.376
22,1,0.627,0.371
23,1,0.635,0.365
24,1,0.641,0.358
25,1,0.647,0.356
26,1,0.652,0.356
27,1,0.659,0.356
28,1,0.666,0.356
29,1,0.672,0.361
30,1,0.678,0.362
31,1,0.682,0.361
32,1,0.687,0.343
33,1,0.690,0.329
34,1,0.694,0.319
35,1,0.696,0.307
36,1,0.702,0.297
37,1,0.705,0.290
38,1,0.709,0.282
39,1,0.713,0.278
40,1,0.710,0.256
41,1,0.707,0.229
42,1,0.705,0.204
43,1,0.701,0.182
44,1,0.698,0.161
45,1,0.695,0.139
46,1,0.692,0.118
47,1,0.689,0.097
48,1,0.684,0.081
49,1,0.681,0.065
50,1,0.678,0.044
51,1,0.674,0.033
52,1,0.669,0.017
53,1,0.665,0.010
54,0,-1.000,-1.000
55,0,-1.000,-1.000
56,0,-1.000,-1.000
57,0,-1.000,-1.000
58,0,-1.000,-1.000
59,0,-1.000,-1.000
60,0,-1.000,-1.000
61,0,-1.000,-1.000
62,0,-1.000,-1.000
63,0,-1.000,-1.000
64,0,-1.000,-1.000
65,0,-1.000,-1.000
66,0,-1.000,-1.000
67,0,-1.000,-1.000
68,0,-1.000,-1.000
69,1,0.591,0.013
70,1,0.586,0.026
71,1,0.580,0.044
72,1,0.575,0.064
73,1,0.570,0.081
74,1,0.563,0.106
75,1,0.558,0.131
76,1,0.555,0.154
77,1,0.546,0.186
78,1,0.542,0.218
79,1,0.536,0.250
80,1,0.529,0.286
81,1,0.523,0.321
82,1,0.516,0.361
83,1,0.514,0.399
84,1,0.508,0.453
85,1,0.509,0.474
86,1,0.523,0.458
87,1,0.537,0.431
88,1,0.545,0.414
89,1,0.559,0.403
90,1,0.567,0.390
91,1,0.577,0.382
92,1,0.584,0.376
93,1,0.590,0.372
94,1,0.598,0.367
95,1,0.604,0.362
96,1,0.607,0.364
97,1,0.612,0.364
98,1,0.615,0.364
99,1,0.620,0.369
100,1,0.623,0.374
101,1,0.626,0.378
102,1,0.627,0.358
103,1,0.628,0.338
104,1,0.629,0.318
105,1,0.630,0.299
106,1,0.631,0.283
107,1,0.632,0.274
108,1,0.632,0.261
109,1,0.631,0.247
110,1,0.632,0.242
111,1,0.632,0.235
112,1,0.632,0.228
113,0,-1.000,-1.000
114,0,-1.000,-1.000
115,0,-1.000,-1.000
116,0,-1.000,-1.000
117,0,-1.000,-1.000
118,0,-1.000,-1.000
119,1,0.648,0.226
120,1,0.653,0.231
121,1,0.659,0.239
122,1,0.665,0.247
123,1,0.670,0.256
124,1,0.675,0.264
125,1,0.680,0.276
126,1,0.684,0.276
127,1,0.682,0.249
128,1,0.681,0.222
129,1,0.679,0.199
130,1,0.677,0.176
131,1,0.676,0.153
132,1,0.673,0.133
133,1,0.672,0.111
134,1,0.669,0.090
135,1,0.667,0.074
136,1,0.662,0.056
137,1,0.662,0.040
138,1,0.662,0.024
139,1,0.657,0.010
140,0,-1.000,-1.000
141,0,-1.000,-1.000
142,0,-1.000,-1.000
143,0,-1.000,-1.000
144,0,-1.000,-1.000
145,0,-1.000,-1.000
146,0,-1.000,-1.000
147,0,-1.000,-1.000
148,0,-1.000,-1.000
149,0,-1.000,-1.000
150,0,-1.000,-1.000
151,0,-1.000,-1.000
152,0,-1.000,-1.000
153,0,-1.000,-1.000
154,0,-1.000,-1.000
155,0,-1.000,-1.000
156,1,0.600,0.011
157,1,0.596,0.028
158,1,0.592,0.049
159,1,0.587,0.065
160,1,0.584,0.090
161,1,0.578,0.117
162,1,0.575,0.143
163,1,0.568,0.172
164,1,0.564,0.204
165,1,0.561,0.237
166,1,0.556,0.276
167,1,0.551,0.311
168,1,0.545,0.353
169,1,0.541,0.390
170,1,0.537,0.431
171,1,0.539,0.476
172,1,0.555,0.456
173,1,0.571,0.431
174,1,0.584,0.415
175,1,0.600,0.400
176,1,0.613,0.385
177,1,0.622,0.378
178,1,0.634,0.372
179,1,0.641,0.361
180,1,0.649,0.356
181,1,0.657,0.354
182,1,0.663,0.353
183,1,0.669,0.347
184,1,0.674,0.351
185,1,0.678,0.353
186,1,0.682,0.354
187,1,0.686,0.349
188,1,0.688,0.329
189,1,0.691,0.311
190,1,0.694,0.293
191,1,0.695,0.276
192,1,0.697,0.264
193,1,0.697,0.251
194,1,0.698,0.240
195,1,0.700,0.233
196,1,0.702,0.225
197,1,0.708,0.226
198,1,0.713,0.229
199,1,0.717,0.233
200,1,0.711,0.237
201,1,0.712,0.244
202,1,0.708,0.256
203,1,0.705,0.264
204,1,0.703,0.275
205,1,0.699,0.286
206,1,0.697,0.301
207,1,0.695,0.310
208,1,0.692,0.308
209,1,0.691,0.307
210,1,0.691,0.308
211,1,0.688,0.308
212,1,0.688,0.312
213,1,0.686,0.317
214,1,0.685,0.322
215,1,0.684,0.328
216,1,0.681,0.336
