Frame,Ball,x,y
0,1,0.645,0.651
1,1,0.645,0.671
2,1,0.645,0.688
3,1,0.646,0.706
4,1,0.643,0.725
5,1,0.643,0.710
6,1,0.645,0.693
7,1,0.645,0.676
8,1,0.645,0.664
9,1,0.644,0.647
10,1,0.643,0.636
11,1,0.642,0.629
12,1,0.642,0.622
13,1,0.642,0.615
14,1,0.642,0.611
15,1,0.642,0.608
16,1,0.624,0.581
17,1,0.598,0.556
18,1,0.579,0.518
19,1,0.557,0.490
20,1,0.541,0.468
21,1,0.523,0.446
22,1,0.508,0.431
23,1,0.495,0.414
24,1,0.481,0.400
25,1,0.469,0.389
26,1,0.455,0.375
27,1,0.445,0.368
28,1,0.434,0.360
29,1,0.424,0.351
30,1,0.415,0.347
31,1,0.407,0.347
32,1,0.399,0.343
33,1,0.391,0.344
34,1,0.384,0.343
35,1,0.377,0.343
36,1,0.369,0.331
37,1,0.365,0.317
38,1,0.362,0.303
39,1,0.357,0.293
40,1,0.353,0.281
41,1,0.350,0.272
42,1,0.351,0.251
43,1,0.355,0.232
44,1,0.359,0.208
45,1,0.364,0.190
46,1,0.367,0.167
47,1,0.373,0.147
48,1,0.377,0.132
49,1,0.381,0.114
50,1,0.387,0.100
51,1,0.393,0.083
52,1,0.397,0.069
53,1,0.401,0.058
54,1,0.409,0.044
55,1,0.412,0.037
56,1,0.418,0.026
57,1,0.423,0.018
58,1,0.430,0.014
59,1,0.434,0.008
60,1,0.441,0.004
61,1,0.446,0.004
62,1,0.452,0.004
63,1,0.458,0.003
64,1,0.465,0.010
65,1,0.473,0.010
66,1,0.477,0.014
67,1,0.484,0.024
68,1,0.490,0.033
69,1,0.497,0.046
70,1,0.505,0.060
71,1,0.511,0.072
72,1,0.518,0.090
73,1,0.525,0.111
74,1,0.533,0.133
75,1,0.539,0.154
76,1,0.547,0.181
77,1,0.553,0.204
78,1,0.563,0.236
79,1,0.570,0.269
80,1,0.578,0.299
81,1,0.587,0.338
82,1,0.595,0.375
83,1,0.602,0.414
84,1,0.607,0.432
85,1,0.591,0.403
86,1,0.584,0.382
87,1,0.577,0.368
88,1,0.569,0.354
89,1,0.562,0.344
90,1,0.555,0.336
91,1,0.548,0.328
92,1,0.540,0.321
93,1,0.535,0.319
94,1,0.529,0.317
95,1,0.523,0.319
96,1,0.520,0.319
97,1,0.513,0.322
98,1,0.508,0.329
99,1,0.503,0.336
100,1,0.498,0.340
101,1,0.492,0.347
102,1,0.491,0.358
103,1,0.487,0.368
104,1,0.483,0.353
105,1,0.480,0.336
106,1,0.479,0.315
107,1,0.477,0.297
108,1,0.477,0.283
109,1,0.475,0.265
110,1,0.474,0.260
111,1,0.471,0.249
112,1,0.474,0.250
113,1,0.478,0.260
114,1,0.484,0.265
115,1,0.488,0.275
116,1,0.491,0.282
117,1,0.496,0.294
118,1,0.500,0.307
119,1,0.503,0.322
120,1,0.508,0.338
121,1,0.514,0.357
122,1,0.518,0.376
123,1,0.523,0.399
124,1,0.528,0.424
125,1,0.533,0.450
126,1,0.536,0.469
127,1,0.537,0.444
128,1,0.535,0.424
129,1,0.534,0.403
130,1,0.532,0.385
131,1,0.530,0.369
132,1,0.530,0.357
133,1,0.531,0.347
134,1,0.530,0.340
135,1,0.529,0.328
136,1,0.527,0.319
137,1,0.527,0.318
138,1,0.527,0.314
139,1,0.527,0.312
140,1,0.531,0.311
141,1,0.537,0.311
142,1,0.540,0.311
143,1,0.545,0.311
144,1,0.551,0.317
145,1,0.555,0.319
146,1,0.560,0.325
147,1,0.566,0.333
148,1,0.571,0.344
149,1,0.577,0.356
150,1,0.583,0.367
151,1,0.588,0.383
152,1,0.584,0.392
153,1,0.560,0.386
154,1,0.537,0.383
155,1,0.516,0.382
156,1,0.493,0.382
157,1,0.473,0.383
158,1,0.454,0.383
159,1,0.436,0.390
160,1,0.417,0.394
161,1,0.399,0.401
162,1,0.381,0.407
163,1,0.371,0.399
164,1,0.364,0.379
165,1,0.353,0.361
166,1,0.346,0.346
167,1,0.336,0.326
168,1,0.330,0.317
169,1,0.320,0.306
170,1,0.311,0.292
171,1,0.305,0.289
172,1,0.297,0.278
173,1,0.287,0.278
174,1,0.282,0.274
175,1,0.276,0.271
176,1,0.273,0.264
177,1,0.282,0.263
178,1,0.287,0.260
179,1,0.296,0.256
180,1,0.305,0.251
181,1,0.311,0.250
182,1,0.318,0.253
183,1,0.325,0.254
184,1,0.334,0.258
185,1,0.339,0.261
186,1,0.345,0.249
187,1,0.345,0.219
188,1,0.348,0.192
189,1,0.352,0.156
190,1,0.352,0.132
191,1,0.352,0.106
192,1,0.355,0.081
193,1,0.357,0.054
194,1,0.359,0.028
195,1,0.362,0.014
196,0,-1.000,-1.000
197,0,-1.000,-1.000
198,0,-1.000,-1.000
199,0,-1.000,-1.000
200,0,-1.000,-1.000
201,0,-1.000,-1.000
202,0,-1.000,-1.000
203,0,-1.000,-1.000
204,0,-1.000,-1.000
205,0,-1.000,-1.000
206,0,-1.000,-1.000
207,0,-1.000,-1.000
208,0,-1.000,-1.000
209,0,-1.000,-1.000
210,0,-1.000,-1.000
211,0,-1.000,-1.000
212,0,-1.000,-1.000
213,0,-1.000,-1.000
214,0,-1.000,-1.000
215,0,-1.000,-1.000
216,0,-1.000,-1.000
217,0,-1.000,-1.000
218,0,-1.000,-1.000
219,0,-1.000,-1.000
220,0,-1.000,-1.000
221,0,-1.000,-1.000
222,0,-1.000,-1.000
223,0,-1.000,-1.000
224,0,-1.000,-1.000
225,0,-1.000,-1.000
226,1,0.513,0.007
227,1,0.520,0.036
228,1,0.526,0.068
229,1,0.532,0.103
230,1,0.539,0.126
231,1,0.547,0.163
232,1,0.552,0.204
233,1,0.560,0.247
234,1,0.566,0.289
235,1,0.573,0.332
236,1,0.585,0.360
237,1,0.589,0.350
238,1,0.598,0.351
239,1,0.605,0.353
240,1,0.610,0.360
241,1,0.616,0.369
242,1,0.620,0.375
243,1,0.625,0.375
244,1,0.630,0.331
245,1,0.634,0.293
246,1,0.636,0.258
247,1,0.640,0.226
248,1,0.642,0.201
249,1,0.646,0.175
250,1,0.647,0.149
251,1,0.650,0.129
252,1,0.655,0.115
253,1,0.659,0.099
254,1,0.664,0.085
255,1,0.670,0.072
256,1,0.676,0.062
257,1,0.679,0.050
258,1,0.685,0.040
259,1,0.691,0.033
260,1,0.696,0.021
261,1,0.702,0.017
262,1,0.708,0.011
263,1,0.714,0.006
