Frame,Ball,x,y
0,1,0.463,0.636
1,1,0.468,0.649
2,1,0.473,0.671
3,1,0.479,0.690
4,1,0.484,0.711
5,1,0.490,0.726
6,1,0.492,0.706
7,1,0.493,0.690
8,1,0.497,0.672
9,1,0.498,0.658
10,1,0.501,0.650
11,1,0.505,0.636
12,1,0.505,0.628
13,1,0.508,0.625
14,1,0.512,0.619
15,1,0.513,0.615
16,1,0.515,0.615
17,1,0.523,0.594
18,1,0.537,0.561
19,1,0.548,0.532
20,1,0.559,0.504
21,1,0.567,0.486
22,1,0.578,0.463
23,1,0.587,0.442
24,1,0.597,0.426
25,1,0.604,0.417
26,1,0.614,0.400
27,1,0.621,0.390
28,1,0.629,0.379
29,1,0.635,0.375
30,1,0.643,0.371
31,1,0.649,0.365
32,1,0.657,0.362
33,1,0.664,0.360
34,1,0.669,0.360
35,1,0.675,0.362
36,1,0.680,0.349
37,1,0.684,0.335
38,1,0.692,0.319
39,1,0.697,0.307
40,1,0.701,0.294
41,1,0.706,0.285
42,1,0.711,0.279
43,1,0.716,0.271
44,1,0.716,0.254
45,1,0.718,0.232
46,1,0.719,0.214
47,1,0.720,0.201
48,1,0.722,0.185
49,1,0.724,0.168
50,1,0.725,0.154
51,1,0.724,0.143
52,1,0.727,0.129
53,1,0.729,0.121
54,1,0.729,0.111
55,1,0.731,0.101
56,1,0.733,0.097
57,1,0.734,0.090
58,1,0.737,0.086
59,1,0.739,0.081
60,1,0.739,0.081
61,1,0.741,0.081
62,1,0.742,0.082
63,1,0.745,0.086
64,1,0.745,0.090
65,1,0.747,0.094
66,1,0.750,0.101
67,1,0.751,0.111
68,1,0.753,0.119
69,1,0.755,0.132
70,1,0.756,0.146
71,1,0.758,0.163
72,1,0.759,0.182
73,1,0.762,0.204
74,1,0.765,0.228
75,1,0.766,0.251
76,1,0.768,0.276
77,1,0.771,0.306
78,1,0.772,0.336
79,1,0.773,0.369
80,1,0.767,0.379
81,1,0.753,0.367
82,1,0.739,0.357
83,1,0.725,0.347
84,1,0.713,0.342
85,1,0.702,0.339
86,1,0.689,0.335
87,1,0.679,0.338
88,1,0.666,0.336
89,1,0.657,0.342
90,1,0.646,0.347
91,1,0.636,0.349
92,1,0.627,0.358
93,1,0.618,0.368
94,1,0.607,0.375
95,1,0.600,0.390
96,1,0.592,0.383
97,1,0.590,0.360
98,1,0.588,0.339
99,1,0.586,0.317
100,1,0.582,0.299
101,1,0.580,0.281
102,1,0.575,0.267
103,1,0.574,0.257
104,1,0.570,0.240
105,1,0.567,0.232
106,1,0.568,0.232
107,1,0.570,0.237
108,1,0.571,0.246
109,1,0.570,0.253
110,1,0.573,0.263
111,1,0.574,0.275
112,1,0.576,0.289
113,1,0.577,0.306
114,1,0.579,0.324
115,1,0.580,0.346
116,1,0.582,0.365
117,1,0.582,0.392
118,1,0.584,0.415
119,1,0.584,0.449
120,1,0.587,0.486
121,1,0.590,0.512
122,1,0.591,0.508
123,1,0.592,0.485
124,1,0.595,0.460
125,1,0.598,0.438
126,1,0.598,0.417
127,1,0.602,0.400
128,1,0.602,0.383
129,1,0.602,0.371
130,1,0.604,0.358
131,1,0.605,0.347
132,1,0.606,0.342
133,1,0.610,0.333
134,1,0.610,0.325
135,1,0.612,0.321
136,1,0.615,0.319
137,1,0.617,0.319
138,1,0.617,0.319
139,1,0.619,0.317
140,1,0.620,0.321
141,1,0.621,0.321
142,1,0.624,0.326
143,1,0.625,0.331
144,1,0.627,0.339
145,1,0.628,0.343
146,1,0.630,0.328
147,1,0.631,0.317
148,1,0.633,0.307
149,1,0.634,0.296
150,1,0.634,0.287
151,1,0.638,0.282
152,1,0.639,0.276
153,1,0.641,0.272
154,1,0.641,0.269
155,1,0.642,0.268
156,1,0.644,0.247
157,1,0.643,0.222
158,1,0.642,0.197
159,1,0.642,0.174
160,1,0.643,0.150
161,1,0.644,0.128
162,1,0.643,0.108
163,1,0.643,0.087
164,1,0.645,0.069
165,1,0.645,0.051
166,1,0.642,0.036
