Frame,Ball,x,y
0,1,0.720,0.558
1,1,0.738,0.593
2,1,0.758,0.626
3,1,0.780,0.669
4,1,0.794,0.675
5,1,0.811,0.685
6,1,0.827,0.690
7,1,0.841,0.704
8,1,0.855,0.719
9,1,0.847,0.710
10,1,0.836,0.661
11,1,0.826,0.622
12,1,0.815,0.583
13,1,0.804,0.547
14,1,0.795,0.512
15,1,0.787,0.486
16,1,0.777,0.458
17,1,0.770,0.433
18,1,0.759,0.412
19,1,0.751,0.397
20,1,0.742,0.378
21,1,0.735,0.367
22,1,0.727,0.351
23,1,0.721,0.346
24,1,0.713,0.336
25,1,0.707,0.328
26,1,0.700,0.322
27,1,0.694,0.321
28,1,0.685,0.319
29,1,0.680,0.319
30,1,0.673,0.321
31,1,0.660,0.331
32,1,0.642,0.342
33,1,0.624,0.361
34,1,0.604,0.375
35,1,0.587,0.392
36,1,0.571,0.410
37,1,0.549,0.431
38,1,0.525,0.453
39,1,0.503,0.479
40,1,0.481,0.508
41,1,0.459,0.533
42,1,0.437,0.561
43,1,0.414,0.594
44,1,0.391,0.625
45,1,0.362,0.668
46,1,0.342,0.701
47,1,0.325,0.699
48,1,0.311,0.694
49,1,0.307,0.649
50,1,0.318,0.593
51,1,0.328,0.528
52,1,0.338,0.487
53,1,0.347,0.433
54,1,0.355,0.382
55,1,0.367,0.333
56,1,0.373,0.299
57,1,0.383,0.261
58,1,0.390,0.224
59,1,0.396,0.186
60,1,0.405,0.156
61,1,0.413,0.126
62,1,0.420,0.100
63,1,0.427,0.076
64,1,0.434,0.050
65,1,0.441,0.035
66,1,0.447,0.017
67,1,0.452,0.003
68,0,-1.000,-1.000
69,0,-1.000,-1.000
70,0,-1.000,-1.000
71,0,-1.000,-1.000
72,0,-1.000,-1.000
73,0,-1.000,-1.000
74,0,-1.000,-1.000
75,0,-1.000,-1.000
76,0,-1.000,-1.000
77,0,-1.000,-1.000
78,0,-1.000,-1.000
79,0,-1.000,-1.000
80,0,-1.000,-1.000
81,0,-1.000,-1.000
82,0,-1.000,-1.000
83,0,-1.000,-1.000
84,0,-1.000,-1.000
85,0,-1.000,-1.000
86,0,-1.000,-1.000
87,1,0.558,0.003
88,1,0.563,0.014
89,1,0.562,0.028
90,1,0.568,0.042
91,1,0.571,0.060
92,1,0.576,0.079
93,1,0.580,0.096
94,1,0.584,0.113
95,1,0.579,0.132
96,1,0.566,0.149
97,1,0.549,0.163
98,1,0.537,0.181
99,1,0.518,0.207
100,1,0.505,0.229
101,1,0.489,0.256
102,1,0.473,0.279
103,1,0.456,0.312
104,1,0.438,0.340
105,1,0.422,0.374
106,1,0.410,0.397
107,1,0.388,0.443
108,1,0.367,0.489
109,1,0.351,0.528
110,1,0.334,0.571
111,1,0.315,0.617
112,1,0.299,0.614
113,1,0.289,0.611
114,1,0.275,0.606
115,1,0.260,0.601
116,1,0.247,0.600
117,1,0.235,0.604
118,1,0.251,0.569
119,1,0.277,0.543
120,1,0.305,0.511
121,1,0.328,0.487
122,1,0.350,0.460
123,1,0.370,0.444
124,1,0.389,0.425
125,1,0.406,0.408
126,1,0.426,0.394
127,1,0.442,0.385
128,1,0.459,0.378
129,1,0.476,0.371
130,1,0.492,0.367
131,1,0.505,0.361
132,1,0.517,0.358
133,1,0.534,0.358
134,1,0.546,0.360
135,1,0.556,0.362
136,1,0.570,0.364
137,1,0.580,0.371
138,1,0.591,0.372
139,1,0.602,0.375
140,1,0.609,0.353
141,1,0.617,0.333
142,1,0.620,0.319
143,1,0.625,0.306
144,1,0.631,0.294
145,1,0.637,0.292
146,1,0.643,0.279
147,1,0.648,0.275
148,1,0.644,0.269
149,1,0.637,0.264
150,1,0.629,0.264
151,1,0.621,0.264
152,1,0.613,0.258
153,1,0.603,0.264
154,1,0.595,0.264
155,1,0.588,0.267
156,1,0.580,0.275
157,1,0.571,0.285
158,1,0.564,0.290
159,1,0.553,0.300
160,1,0.545,0.311
161,1,0.537,0.321
162,1,0.527,0.339
163,1,0.519,0.353
164,1,0.511,0.371
165,1,0.501,0.392
166,1,0.493,0.404
167,1,0.487,0.411
168,1,0.482,0.425
169,1,0.477,0.431
170,1,0.473,0.439
171,1,0.471,0.454
172,1,0.464,0.465
173,1,0.463,0.479
174,1,0.456,0.464
175,1,0.455,0.456
176,1,0.453,0.444
177,1,0.449,0.436
178,1,0.448,0.431
179,1,0.446,0.425
180,1,0.444,0.421
181,1,0.439,0.418
182,1,0.438,0.418
183,1,0.435,0.421
184,1,0.434,0.422
185,1,0.431,0.426
186,1,0.430,0.431
187,1,0.428,0.433
188,1,0.425,0.443
189,1,0.422,0.450
190,1,0.422,0.457
191,1,0.418,0.446
192,1,0.416,0.440
193,1,0.412,0.435
194,1,0.410,0.431
195,1,0.409,0.429
196,1,0.407,0.431
197,1,0.404,0.431
198,1,0.402,0.435
199,0,-1.000,-1.000
