Frame,Ball,x,y
0,0,-1.000,-1.000
1,1,0.630,0.464
2,1,0.641,0.487
3,1,0.628,0.467
4,1,0.617,0.442
5,1,0.602,0.422
6,1,0.590,0.403
7,1,0.577,0.383
8,1,0.567,0.368
9,1,0.555,0.351
10,1,0.545,0.340
11,1,0.535,0.329
12,1,0.524,0.319
13,1,0.515,0.312
14,1,0.506,0.307
15,1,0.498,0.301
16,1,0.491,0.300
17,1,0.482,0.296
18,1,0.473,0.296
19,1,0.466,0.293
20,1,0.460,0.297
21,1,0.453,0.296
22,1,0.445,0.303
23,1,0.441,0.307
24,1,0.435,0.311
25,1,0.430,0.301
26,1,0.426,0.292
27,1,0.421,0.281
28,1,0.419,0.271
29,1,0.415,0.261
30,1,0.411,0.253
31,1,0.409,0.247
32,1,0.405,0.239
33,1,0.401,0.246
34,1,0.401,0.247
35,1,0.398,0.251
36,1,0.397,0.257
37,1,0.395,0.263
38,1,0.392,0.268
39,1,0.390,0.276
40,1,0.395,0.249
41,1,0.400,0.224
42,1,0.405,0.196
43,1,0.408,0.175
44,1,0.413,0.147
45,1,0.416,0.125
46,1,0.423,0.103
47,1,0.428,0.079
48,1,0.432,0.065
49,1,0.440,0.042
50,1,0.445,0.021
51,1,0.449,0.008
52,0,-1.000,-1.000
53,0,-1.000,-1.000
54,0,-1.000,-1.000
55,0,-1.000,-1.000
56,0,-1.000,-1.000
57,0,-1.000,-1.000
58,0,-1.000,-1.000
59,0,-1.000,-1.000
60,0,-1.000,-1.000
61,0,-1.000,-1.000
62,0,-1.000,-1.000
63,0,-1.000,-1.000
64,0,-1.000,-1.000
65,0,-1.000,-1.000
66,0,-1.000,-1.000
67,0,-1.000,-1.000
68,0,-1.000,-1.000
69,0,-1.000,-1.000
70,0,-1.000,-1.000
71,0,-1.000,-1.000
72,1,0.595,0.007
73,1,0.603,0.029
74,1,0.613,0.047
75,1,0.621,0.075
76,1,0.630,0.101
77,1,0.637,0.126
78,1,0.647,0.153
79,1,0.656,0.193
80,1,0.665,0.229
81,1,0.674,0.271
82,1,0.683,0.310
83,1,0.692,0.346
84,1,0.702,0.394
85,1,0.713,0.443
86,1,0.721,0.494
87,1,0.729,0.543
88,1,0.742,0.597
89,1,0.752,0.656
90,1,0.761,0.715
91,1,0.772,0.779
92,1,0.781,0.842
93,1,0.788,0.822
94,1,0.791,0.793
95,1,0.799,0.765
96,1,0.802,0.738
97,1,0.802,0.711
98,1,0.803,0.686
99,1,0.802,0.665
100,1,0.805,0.642
101,1,0.805,0.625
102,1,0.806,0.608
103,1,0.805,0.596
104,1,0.806,0.585
105,1,0.807,0.574
106,1,0.807,0.564
107,1,0.807,0.560
108,1,0.809,0.553
109,1,0.809,0.553
110,1,0.809,0.553
111,1,0.809,0.553
112,1,0.809,0.558
113,1,0.809,0.557
114,1,0.795,0.533
115,1,0.781,0.507
116,1,0.771,0.486
117,1,0.756,0.460
118,1,0.745,0.442
119,1,0.736,0.426
120,1,0.727,0.417
121,1,0.716,0.401
122,1,0.708,0.388
123,1,0.700,0.382
124,1,0.695,0.376
125,1,0.686,0.371
126,1,0.680,0.365
127,1,0.673,0.364
128,1,0.670,0.358
129,1,0.670,0.350
130,1,0.672,0.343
131,1,0.673,0.338
132,1,0.673,0.335
133,1,0.674,0.331
134,1,0.677,0.328
135,1,0.678,0.329
136,1,0.680,0.329
137,1,0.681,0.328
138,1,0.683,0.332
139,1,0.684,0.338
140,1,0.687,0.344
141,1,0.689,0.349
142,1,0.691,0.360
143,1,0.694,0.371
144,1,0.697,0.382
145,1,0.698,0.397
146,1,0.702,0.414
147,1,0.691,0.415
148,1,0.656,0.390
149,1,0.628,0.374
150,1,0.606,0.368
151,1,0.582,0.357
152,1,0.562,0.347
153,1,0.541,0.340
154,1,0.518,0.338
155,1,0.500,0.333
156,1,0.480,0.332
157,1,0.464,0.332
158,1,0.452,0.332
159,1,0.453,0.339
160,1,0.453,0.344
161,1,0.455,0.358
162,1,0.455,0.368
163,1,0.456,0.381
164,1,0.456,0.393
165,1,0.455,0.407
166,1,0.459,0.428
167,1,0.459,0.447
168,1,0.461,0.472
169,1,0.463,0.500
170,1,0.467,0.522
171,1,0.472,0.504
172,1,0.477,0.487
173,1,0.489,0.458
174,1,0.493,0.444
