Frame,Ball,x,y
0,1,0.432,0.640
1,1,0.435,0.658
2,1,0.440,0.681
3,1,0.442,0.706
4,1,0.447,0.733
5,1,0.448,0.739
6,1,0.452,0.721
7,1,0.452,0.704
8,1,0.452,0.686
9,1,0.454,0.671
10,1,0.453,0.660
11,1,0.456,0.649
12,1,0.458,0.640
13,1,0.459,0.628
14,1,0.459,0.622
15,1,0.459,0.622
16,1,0.461,0.619
17,1,0.465,0.579
18,1,0.469,0.550
19,1,0.473,0.514
20,1,0.475,0.487
21,1,0.478,0.465
22,1,0.483,0.444
23,1,0.487,0.422
24,1,0.491,0.404
25,1,0.491,0.393
26,1,0.492,0.376
27,1,0.498,0.368
28,1,0.505,0.354
29,1,0.504,0.347
30,1,0.507,0.343
31,1,0.510,0.338
32,1,0.510,0.335
33,1,0.514,0.329
34,1,0.519,0.326
35,1,0.521,0.328
36,1,0.522,0.328
37,1,0.524,0.319
38,1,0.527,0.300
39,1,0.528,0.286
40,1,0.533,0.272
41,1,0.535,0.264
42,1,0.536,0.251
43,1,0.539,0.226
44,1,0.544,0.203
45,1,0.547,0.183
46,1,0.550,0.156
47,1,0.553,0.133
48,1,0.555,0.115
49,1,0.557,0.094
50,1,0.564,0.072
51,1,0.569,0.053
52,1,0.572,0.042
53,1,0.578,0.022
54,1,0.582,0.008
55,0,-1.000,-1.000
56,0,-1.000,-1.000
57,0,-1.000,-1.000
58,0,-1.000,-1.000
59,0,-1.000,-1.000
60,0,-1.000,-1.000
61,0,-1.000,-1.000
62,0,-1.000,-1.000
63,0,-1.000,-1.000
64,0,-1.000,-1.000
65,0,-1.000,-1.000
66,0,-1.000,-1.000
67,0,-1.000,-1.000
68,0,-1.000,-1.000
69,0,-1.000,-1.000
70,0,-1.000,-1.000
71,0,-1.000,-1.000
72,0,-1.000,-1.000
73,0,-1.000,-1.000
74,1,0.694,0.007
75,1,0.698,0.017
76,1,0.705,0.037
77,1,0.713,0.057
78,1,0.723,0.081
79,1,0.729,0.107
80,1,0.736,0.133
81,1,0.745,0.167
82,1,0.752,0.197
83,1,0.762,0.236
84,1,0.769,0.268
85,1,0.775,0.306
86,1,0.785,0.346
87,1,0.795,0.390
88,1,0.798,0.417
89,1,0.786,0.396
90,1,0.776,0.376
91,1,0.765,0.360
92,1,0.756,0.347
93,1,0.745,0.340
94,1,0.734,0.328
95,1,0.727,0.326
96,1,0.718,0.318
97,1,0.709,0.321
98,1,0.701,0.318
99,1,0.692,0.319
100,1,0.682,0.321
101,1,0.676,0.326
102,1,0.668,0.338
103,1,0.662,0.340
104,1,0.652,0.347
105,1,0.646,0.356
106,1,0.641,0.371
107,1,0.634,0.368
108,1,0.633,0.344
109,1,0.630,0.319
110,1,0.627,0.301
111,1,0.624,0.283
112,1,0.620,0.268
113,1,0.619,0.251
114,1,0.616,0.239
115,1,0.615,0.226
116,1,0.610,0.218
117,1,0.609,0.226
118,1,0.604,0.235
119,1,0.602,0.244
120,1,0.600,0.257
121,1,0.595,0.271
122,1,0.594,0.282
123,1,0.590,0.300
124,1,0.586,0.315
125,1,0.584,0.335
126,1,0.580,0.354
127,1,0.578,0.372
128,1,0.572,0.399
129,1,0.570,0.418
130,1,0.567,0.449
131,1,0.563,0.474
132,1,0.569,0.463
133,1,0.578,0.449
134,1,0.584,0.433
135,1,0.590,0.421
136,1,0.598,0.408
137,1,0.602,0.400
138,1,0.609,0.393
139,1,0.613,0.388
140,1,0.616,0.383
141,1,0.621,0.382
142,1,0.629,0.379
143,1,0.634,0.379
144,1,0.635,0.378
145,1,0.641,0.386
146,1,0.645,0.378
147,1,0.646,0.364
148,1,0.652,0.347
149,1,0.655,0.338
150,1,0.658,0.324
151,1,0.661,0.315
152,1,0.663,0.307
153,1,0.666,0.297
154,1,0.667,0.294
155,1,0.670,0.292
156,1,0.673,0.289
157,1,0.676,0.289
158,1,0.677,0.286
159,1,0.676,0.269
160,1,0.673,0.249
161,1,0.670,0.219
162,1,0.669,0.201
163,1,0.666,0.181
164,1,0.663,0.161
165,1,0.662,0.143
166,1,0.659,0.129
167,1,0.655,0.110
168,1,0.652,0.093
169,1,0.649,0.076
170,1,0.648,0.067
171,1,0.645,0.053
172,1,0.641,0.042
173,1,0.637,0.032
174,1,0.635,0.024
175,1,0.631,0.014
176,1,0.630,0.014
177,1,0.627,0.010
178,1,0.624,0.007
179,1,0.620,0.006
180,1,0.616,0.007
181,1,0.613,0.007
182,1,0.612,0.010
183,1,0.605,0.015
184,1,0.602,0.018
185,1,0.599,0.028
186,1,0.596,0.039
187,1,0.594,0.050
188,1,0.589,0.064
189,1,0.586,0.079
190,1,0.584,0.097
191,1,0.578,0.115
192,1,0.574,0.139
193,1,0.571,0.161
194,1,0.566,0.189
195,1,0.562,0.215
196,1,0.557,0.244
197,1,0.554,0.276
198,1,0.552,0.308
199,1,0.547,0.343
200,1,0.543,0.381
201,1,0.537,0.424
202,1,0.535,0.458
203,1,0.533,0.451
204,1,0.533,0.428
205,1,0.528,0.404
206,1,0.530,0.386
207,1,0.527,0.367
208,1,0.524,0.353
209,1,0.523,0.344
210,1,0.521,0.335
211,1,0.519,0.321
212,1,0.516,0.319
213,1,0.512,0.315
214,1,0.510,0.310
215,1,0.508,0.307
216,1,0.505,0.306
217,1,0.502,0.307
218,1,0.498,0.308
219,1,0.495,0.310
220,1,0.492,0.315
221,1,0.491,0.317
222,1,0.485,0.308
223,1,0.481,0.292
224,1,0.479,0.279
225,1,0.478,0.264
226,1,0.473,0.247
227,1,0.471,0.236
228,1,0.467,0.231
229,1,0.469,0.231
230,1,0.471,0.233
231,1,0.475,0.236
232,1,0.475,0.237
233,1,0.477,0.247
234,1,0.479,0.257
235,1,0.480,0.264
236,1,0.484,0.268
237,1,0.485,0.285
238,1,0.490,0.294
239,1,0.490,0.310
240,1,0.486,0.296
241,1,0.481,0.279
242,1,0.477,0.265
243,1,0.472,0.249
244,1,0.466,0.233
245,1,0.463,0.219
246,1,0.455,0.210
247,1,0.452,0.196
248,1,0.446,0.189
249,1,0.440,0.179
250,1,0.435,0.171
251,1,0.430,0.167
252,1,0.423,0.160
253,1,0.418,0.154
254,1,0.412,0.154
255,1,0.408,0.156
256,1,0.401,0.158
257,1,0.394,0.160
258,1,0.389,0.164
259,1,0.384,0.169
260,1,0.377,0.179
261,1,0.370,0.189
262,1,0.363,0.203
263,1,0.359,0.217
264,1,0.352,0.231
265,1,0.345,0.250
266,1,0.338,0.268
267,1,0.334,0.289
268,1,0.327,0.311
269,1,0.322,0.338
270,1,0.337,0.336
271,1,0.367,0.319
272,1,0.391,0.301
273,1,0.417,0.287
274,1,0.441,0.274
275,1,0.466,0.265
276,1,0.488,0.258
277,1,0.509,0.254
278,1,0.531,0.251
279,1,0.548,0.247
280,1,0.568,0.249
281,1,0.584,0.250
282,1,0.599,0.251
283,1,0.616,0.258
284,1,0.630,0.263
285,1,0.645,0.267
286,1,0.659,0.276
287,1,0.669,0.286
288,1,0.684,0.292
289,1,0.697,0.307
290,1,0.709,0.319
291,1,0.715,0.331
292,1,0.728,0.349
293,1,0.730,0.338
294,1,0.727,0.319
295,1,0.723,0.294
296,1,0.716,0.285
297,1,0.713,0.267
298,1,0.709,0.260
299,1,0.705,0.242
300,1,0.701,0.237
301,1,0.697,0.232
302,1,0.695,0.222
303,1,0.692,0.215
304,1,0.686,0.211
305,1,0.681,0.206
306,1,0.680,0.208
307,1,0.677,0.208
308,1,0.673,0.210
309,1,0.666,0.211
310,1,0.664,0.172
311,1,0.662,0.126
312,1,0.662,0.111
313,1,0.664,0.093
314,1,0.663,0.068
315,1,0.666,0.053
316,1,0.666,0.033
317,1,0.666,0.019
318,1,0.666,0.007
319,0,-1.000,-1.000
320,0,-1.000,-1.000
321,0,-1.000,-1.000
322,0,-1.000,-1.000
323,0,-1.000,-1.000
324,0,-1.000,-1.000
325,0,-1.000,-1.000
326,0,-1.000,-1.000
327,0,-1.000,-1.000
328,0,-1.000,-1.000
329,0,-1.000,-1.000
