Frame,Ball,x,y
0,0,-1.000,-1.000
1,0,-1.000,-1.000
2,0,-1.000,-1.000
3,0,-1.000,-1.000
4,0,-1.000,-1.000
5,1,0.518,0.240
6,1,0.516,0.254
7,1,0.512,0.265
8,1,0.512,0.279
9,1,0.511,0.292
10,1,0.511,0.292
11,1,0.509,0.282
12,1,0.508,0.272
13,1,0.508,0.269
14,1,0.508,0.264
15,1,0.506,0.257
16,1,0.506,0.254
17,1,0.503,0.249
18,1,0.503,0.247
19,1,0.503,0.246
20,1,0.499,0.249
21,1,0.490,0.247
22,1,0.480,0.258
23,1,0.473,0.264
24,1,0.463,0.267
25,1,0.454,0.279
26,1,0.441,0.290
27,1,0.431,0.296
28,1,0.422,0.314
29,1,0.411,0.329
30,1,0.398,0.347
31,1,0.388,0.357
32,1,0.373,0.383
33,1,0.358,0.403
34,1,0.347,0.426
35,1,0.330,0.451
36,1,0.317,0.476
37,1,0.301,0.507
38,1,0.286,0.537
39,1,0.270,0.572
40,1,0.248,0.613
41,1,0.233,0.639
42,1,0.220,0.640
43,1,0.205,0.646
44,1,0.188,0.656
45,1,0.172,0.664
46,1,0.166,0.672
47,1,0.166,0.671
48,1,0.195,0.619
49,1,0.219,0.567
50,1,0.241,0.517
51,1,0.258,0.486
52,1,0.277,0.446
53,1,0.298,0.411
54,1,0.309,0.390
55,1,0.322,0.365
56,1,0.339,0.342
57,1,0.351,0.325
58,1,0.364,0.308
59,1,0.379,0.292
60,1,0.388,0.281
61,1,0.396,0.274
62,1,0.408,0.264
63,1,0.416,0.260
64,1,0.424,0.254
65,1,0.430,0.254
66,1,0.420,0.269
67,1,0.408,0.287
68,1,0.397,0.304
69,1,0.385,0.322
70,1,0.376,0.343
71,1,0.366,0.361
72,1,0.350,0.389
73,1,0.341,0.412
74,1,0.328,0.436
75,1,0.311,0.472
76,1,0.299,0.504
77,1,0.284,0.542
78,1,0.271,0.575
79,1,0.262,0.594
80,1,0.248,0.585
81,1,0.234,0.588
82,1,0.223,0.594
83,1,0.211,0.597
84,1,0.199,0.606
85,1,0.185,0.615
86,1,0.173,0.632
87,1,0.166,0.646
88,1,0.165,0.658
89,1,0.166,0.675
90,1,0.166,0.692
91,1,0.169,0.678
92,1,0.206,0.625
93,1,0.233,0.578
94,1,0.252,0.542
95,1,0.271,0.510
96,1,0.289,0.482
97,1,0.307,0.456
98,1,0.326,0.431
99,1,0.338,0.412
100,1,0.352,0.399
101,1,0.366,0.381
102,1,0.376,0.371
103,1,0.390,0.360
104,1,0.404,0.350
105,1,0.414,0.346
106,1,0.423,0.339
107,1,0.435,0.335
108,1,0.443,0.335
109,1,0.452,0.333
110,1,0.455,0.329
111,1,0.452,0.319
112,1,0.442,0.308
113,1,0.438,0.304
114,1,0.434,0.300
115,1,0.427,0.294
116,1,0.420,0.294
117,1,0.416,0.287
118,1,0.411,0.287
119,1,0.405,0.287
120,1,0.399,0.292
121,1,0.394,0.292
122,1,0.388,0.296
123,1,0.381,0.296
124,1,0.378,0.306
125,1,0.371,0.312
126,1,0.365,0.321
127,1,0.359,0.333
128,1,0.352,0.344
129,1,0.349,0.356
130,1,0.341,0.368
131,1,0.337,0.385
132,1,0.331,0.400
133,1,0.328,0.417
134,1,0.321,0.431
135,1,0.316,0.444
136,1,0.317,0.432
137,1,0.314,0.422
138,1,0.314,0.412
139,1,0.312,0.403
140,1,0.312,0.397
141,1,0.312,0.393
142,1,0.312,0.386
143,1,0.311,0.386
144,1,0.312,0.379
145,1,0.311,0.379
146,1,0.311,0.378
147,1,0.311,0.382
148,1,0.309,0.385
149,1,0.310,0.392
150,1,0.309,0.394
151,1,0.309,0.404
152,1,0.309,0.407
153,1,0.308,0.419
154,1,0.309,0.429
155,1,0.308,0.431
156,1,0.305,0.424
