Frame,Ball,x,y
0,1,0.481,0.421
1,1,0.466,0.407
2,1,0.448,0.397
3,1,0.435,0.385
4,1,0.422,0.378
5,1,0.409,0.372
6,1,0.395,0.368
7,1,0.384,0.365
8,1,0.372,0.358
9,1,0.362,0.358
10,1,0.350,0.358
11,1,0.341,0.362
12,1,0.334,0.365
13,1,0.325,0.347
14,1,0.320,0.338
15,1,0.314,0.319
16,1,0.306,0.311
17,1,0.301,0.301
18,1,0.296,0.294
19,1,0.299,0.274
20,1,0.305,0.256
21,1,0.308,0.237
22,1,0.315,0.214
23,1,0.317,0.199
24,1,0.322,0.181
25,1,0.329,0.169
26,1,0.334,0.154
27,1,0.338,0.142
28,1,0.345,0.125
29,1,0.349,0.121
30,1,0.353,0.107
31,1,0.362,0.100
32,1,0.364,0.097
33,1,0.370,0.090
34,1,0.377,0.086
35,1,0.383,0.083
36,1,0.388,0.083
37,1,0.395,0.085
38,1,0.399,0.085
39,1,0.408,0.086
40,1,0.412,0.093
41,1,0.419,0.100
42,1,0.426,0.107
43,1,0.430,0.118
44,1,0.438,0.128
45,1,0.444,0.143
46,1,0.449,0.157
47,1,0.455,0.174
48,1,0.465,0.194
49,1,0.472,0.215
50,1,0.478,0.237
51,1,0.486,0.261
52,1,0.493,0.287
53,1,0.501,0.319
54,1,0.497,0.336
55,1,0.485,0.338
56,1,0.475,0.342
57,1,0.466,0.349
58,1,0.455,0.356
59,1,0.446,0.365
60,1,0.439,0.371
61,1,0.434,0.332
62,1,0.430,0.290
63,1,0.425,0.256
64,1,0.423,0.224
65,1,0.419,0.192
66,1,0.415,0.168
67,1,0.412,0.149
68,1,0.412,0.128
69,1,0.406,0.114
70,1,0.406,0.101
71,1,0.405,0.092
72,1,0.402,0.076
73,1,0.400,0.069
74,1,0.399,0.061
75,1,0.396,0.046
76,1,0.397,0.043
77,1,0.395,0.037
78,1,0.391,0.031
79,1,0.391,0.025
80,1,0.388,0.025
81,1,0.385,0.017
82,1,0.383,0.018
83,1,0.381,0.015
84,1,0.381,0.022
85,1,0.377,0.028
86,1,0.376,0.033
87,1,0.372,0.037
88,1,0.370,0.044
89,1,0.369,0.056
90,1,0.366,0.065
91,1,0.364,0.076
92,1,0.363,0.092
93,1,0.359,0.104
94,1,0.357,0.125
95,1,0.355,0.142
96,1,0.352,0.163
97,1,0.349,0.188
98,1,0.347,0.212
99,1,0.345,0.242
100,1,0.343,0.264
101,1,0.340,0.292
102,1,0.338,0.321
103,1,0.334,0.358
104,1,0.330,0.389
105,1,0.329,0.426
106,1,0.327,0.467
107,1,0.324,0.508
108,1,0.321,0.550
109,1,0.318,0.594
110,1,0.315,0.644
111,1,0.312,0.689
112,1,0.312,0.676
113,1,0.309,0.653
114,1,0.307,0.633
115,1,0.306,0.615
116,1,0.305,0.600
117,1,0.303,0.583
