Frame,Ball,x,y
0,1,0.497,0.264
1,1,0.486,0.275
2,1,0.474,0.286
3,1,0.462,0.297
4,1,0.448,0.311
5,1,0.436,0.328
6,1,0.423,0.344
7,1,0.408,0.364
8,1,0.394,0.386
9,1,0.380,0.404
10,1,0.364,0.432
11,1,0.347,0.460
12,1,0.329,0.487
13,1,0.312,0.515
14,1,0.295,0.546
15,1,0.277,0.581
16,1,0.258,0.617
17,1,0.237,0.658
18,1,0.218,0.696
19,1,0.198,0.701
20,1,0.180,0.708
21,1,0.165,0.714
22,1,0.146,0.724
23,1,0.145,0.731
24,1,0.155,0.701
25,1,0.166,0.650
26,1,0.179,0.603
27,1,0.190,0.557
28,1,0.200,0.522
29,1,0.209,0.490
30,1,0.220,0.454
31,1,0.228,0.428
32,1,0.237,0.401
33,1,0.246,0.381
34,1,0.253,0.361
35,1,0.261,0.346
36,1,0.268,0.331
37,1,0.275,0.321
38,1,0.281,0.310
39,1,0.288,0.318
40,1,0.297,0.332
41,1,0.306,0.346
42,1,0.315,0.362
43,1,0.323,0.383
44,1,0.334,0.401
45,1,0.343,0.422
46,1,0.353,0.446
47,1,0.364,0.469
48,1,0.374,0.499
49,1,0.385,0.528
50,1,0.396,0.558
51,1,0.408,0.593
52,1,0.420,0.626
53,1,0.427,0.625
54,1,0.434,0.619
55,1,0.441,0.618
56,1,0.448,0.615
57,1,0.454,0.615
58,1,0.463,0.618
59,1,0.470,0.624
60,1,0.478,0.629
61,1,0.485,0.636
62,1,0.493,0.649
63,1,0.502,0.658
64,1,0.509,0.674
65,1,0.516,0.649
66,1,0.520,0.599
67,1,0.523,0.544
68,1,0.527,0.497
69,1,0.528,0.458
70,1,0.531,0.419
71,1,0.537,0.372
72,1,0.539,0.336
73,1,0.542,0.300
74,1,0.546,0.268
75,1,0.549,0.240
76,1,0.552,0.219
77,1,0.555,0.193
78,1,0.557,0.174
79,1,0.560,0.154
80,1,0.563,0.135
81,1,0.566,0.122
82,1,0.569,0.106
83,1,0.571,0.097
84,1,0.573,0.086
85,1,0.576,0.076
86,1,0.579,0.069
87,1,0.582,0.064
88,1,0.584,0.057
89,1,0.587,0.057
90,1,0.588,0.057
91,1,0.591,0.056
92,1,0.593,0.057
93,1,0.595,0.060
94,1,0.598,0.065
95,1,0.600,0.069
96,1,0.602,0.076
97,1,0.605,0.082
98,1,0.605,0.090
99,1,0.607,0.099
100,1,0.610,0.107
101,1,0.613,0.121
102,1,0.614,0.133
103,1,0.615,0.144
104,1,0.617,0.158
105,1,0.617,0.174
106,1,0.620,0.188
107,1,0.622,0.204
108,1,0.623,0.222
109,1,0.623,0.237
110,1,0.624,0.253
111,1,0.626,0.271
112,1,0.628,0.269
113,1,0.630,0.253
114,1,0.632,0.243
115,1,0.634,0.229
116,1,0.634,0.219
117,1,0.636,0.212
118,1,0.637,0.201
119,1,0.639,0.199
120,1,0.641,0.189
121,1,0.642,0.186
122,1,0.644,0.183
123,1,0.644,0.179
124,1,0.646,0.179
125,1,0.647,0.179
126,1,0.649,0.182
127,1,0.650,0.185
128,1,0.652,0.188
129,1,0.652,0.193
130,1,0.654,0.200
131,1,0.655,0.208
132,1,0.656,0.217
133,1,0.657,0.206
134,1,0.655,0.176
135,1,0.654,0.147
136,1,0.654,0.124
137,1,0.653,0.096
138,1,0.652,0.071
139,1,0.652,0.047
140,1,0.650,0.026
141,1,0.649,0.007
142,0,-1.000,-1.000
143,0,-1.000,-1.000
144,0,-1.000,-1.000
145,0,-1.000,-1.000
146,0,-1.000,-1.000
147,0,-1.000,-1.000
148,0,-1.000,-1.000
149,0,-1.000,-1.000
150,0,-1.000,-1.000
151,0,-1.000,-1.000
152,0,-1.000,-1.000
153,0,-1.000,-1.000
154,0,-1.000,-1.000
155,0,-1.000,-1.000
156,0,-1.000,-1.000
157,0,-1.000,-1.000
158,0,-1.000,-1.000
159,0,-1.000,-1.000
160,0,-1.000,-1.000
161,0,-1.000,-1.000
162,0,-1.000,-1.000
163,0,-1.000,-1.000
164,0,-1.000,-1.000
165,0,-1.000,-1.000
166,0,-1.000,-1.000
167,0,-1.000,-1.000
168,0,-1.000,-1.000
169,0,-1.000,-1.000
170,0,-1.000,-1.000
171,1,0.613,0.022
172,1,0.613,0.049
173,1,0.611,0.082
174,1,0.609,0.118
175,1,0.606,0.154
176,1,0.605,0.194
177,1,0.604,0.233
178,1,0.602,0.275
179,1,0.600,0.321
180,1,0.598,0.368
181,1,0.596,0.414
182,1,0.596,0.456
183,1,0.598,0.447
184,1,0.599,0.424
185,1,0.603,0.404
186,1,0.603,0.385
187,1,0.603,0.369
188,1,0.604,0.358
189,1,0.604,0.347
190,1,0.602,0.339
191,1,0.602,0.333
192,1,0.600,0.326
193,1,0.599,0.322
194,1,0.598,0.321
195,1,0.596,0.319
196,1,0.594,0.319
197,1,0.591,0.321
198,1,0.589,0.325
199,1,0.587,0.328
200,1,0.584,0.333
201,1,0.581,0.328
202,1,0.579,0.310
203,1,0.577,0.292
