Frame,Ball,x,y
0,0,-1.000,-1.000
1,1,0.497,0.379
2,1,0.494,0.403
3,1,0.491,0.426
4,1,0.487,0.453
5,1,0.484,0.482
6,1,0.480,0.519
7,1,0.479,0.546
8,1,0.483,0.518
9,1,0.488,0.486
10,1,0.492,0.463
11,1,0.498,0.436
12,1,0.502,0.412
13,1,0.507,0.394
14,1,0.512,0.376
15,1,0.516,0.358
16,1,0.520,0.346
17,1,0.524,0.335
18,1,0.529,0.322
19,1,0.533,0.314
20,1,0.537,0.306
21,1,0.541,0.300
22,1,0.543,0.297
23,1,0.548,0.292
24,1,0.551,0.290
25,1,0.552,0.289
26,1,0.557,0.292
27,1,0.562,0.292
28,1,0.566,0.296
29,1,0.566,0.301
30,1,0.570,0.307
31,1,0.571,0.308
32,1,0.576,0.321
33,1,0.580,0.326
34,1,0.580,0.314
35,1,0.583,0.300
36,1,0.583,0.287
37,1,0.584,0.276
38,1,0.585,0.269
39,1,0.586,0.261
40,1,0.588,0.257
41,1,0.588,0.249
42,1,0.590,0.247
43,1,0.592,0.244
44,1,0.592,0.242
45,1,0.584,0.240
46,1,0.573,0.236
47,1,0.560,0.236
48,1,0.548,0.237
49,1,0.536,0.236
50,1,0.523,0.239
51,1,0.511,0.242
52,1,0.498,0.247
53,1,0.485,0.254
54,1,0.472,0.261
55,1,0.457,0.271
56,1,0.446,0.281
57,1,0.431,0.296
58,1,0.417,0.306
59,1,0.403,0.324
60,1,0.388,0.342
61,1,0.374,0.361
62,1,0.359,0.383
63,1,0.345,0.404
64,1,0.330,0.429
65,1,0.312,0.463
66,1,0.312,0.474
67,1,0.341,0.451
68,1,0.368,0.436
69,1,0.389,0.418
70,1,0.411,0.406
71,1,0.435,0.399
72,1,0.458,0.389
73,1,0.478,0.381
74,1,0.498,0.375
75,1,0.521,0.368
76,1,0.540,0.365
77,1,0.559,0.365
78,1,0.580,0.365
79,1,0.597,0.367
80,1,0.615,0.367
81,1,0.636,0.372
82,1,0.652,0.375
83,1,0.669,0.381
84,1,0.684,0.388
85,1,0.701,0.396
86,1,0.713,0.382
87,1,0.726,0.372
88,1,0.735,0.362
89,1,0.743,0.353
90,1,0.738,0.346
91,1,0.734,0.346
92,1,0.733,0.338
93,1,0.733,0.333
94,1,0.733,0.333
95,1,0.730,0.329
96,1,0.731,0.329
97,1,0.727,0.332
98,1,0.727,0.333
99,1,0.727,0.342
100,1,0.726,0.347
101,1,0.725,0.351
102,1,0.722,0.364
103,1,0.721,0.375
104,1,0.720,0.383
105,1,0.709,0.385
106,1,0.696,0.379
107,1,0.685,0.376
108,1,0.675,0.374
109,1,0.664,0.374
110,1,0.655,0.375
111,1,0.645,0.376
112,1,0.634,0.381
113,1,0.627,0.386
114,1,0.619,0.389
115,1,0.616,0.372
116,1,0.611,0.346
117,1,0.609,0.329
118,1,0.604,0.314
119,1,0.600,0.300
120,1,0.596,0.286
121,1,0.593,0.276
122,1,0.588,0.265
123,1,0.585,0.257
124,1,0.582,0.253
125,1,0.580,0.249
126,1,0.576,0.244
127,1,0.572,0.240
128,1,0.568,0.239
129,1,0.566,0.240
130,1,0.561,0.217
131,1,0.556,0.157
132,1,0.554,0.138
133,1,0.553,0.115
134,1,0.553,0.093
135,1,0.549,0.074
136,1,0.549,0.050
137,1,0.547,0.037
138,1,0.545,0.019
139,1,0.544,0.006
140,0,-1.000,-1.000
141,0,-1.000,-1.000
142,0,-1.000,-1.000
143,0,-1.000,-1.000
144,0,-1.000,-1.000
145,0,-1.000,-1.000
146,0,-1.000,-1.000
147,0,-1.000,-1.000
148,0,-1.000,-1.000
149,0,-1.000,-1.000
150,0,-1.000,-1.000
151,0,-1.000,-1.000
152,0,-1.000,-1.000
153,0,-1.000,-1.000
154,0,-1.000,-1.000
155,0,-1.000,-1.000
156,0,-1.000,-1.000
157,0,-1.000,-1.000
158,0,-1.000,-1.000
159,0,-1.000,-1.000
160,0,-1.000,-1.000
161,0,-1.000,-1.000
162,0,-1.000,-1.000
163,0,-1.000,-1.000
164,0,-1.000,-1.000
165,0,-1.000,-1.000
166,1,0.477,0.001
167,1,0.474,0.026
168,1,0.472,0.046
169,1,0.466,0.078
170,1,0.465,0.108
171,1,0.461,0.138
172,1,0.457,0.169
173,1,0.453,0.204
174,1,0.449,0.242
175,1,0.447,0.276
176,1,0.445,0.315
177,1,0.439,0.358
178,1,0.435,0.401
179,1,0.432,0.453
180,1,0.429,0.500
181,1,0.423,0.551
182,1,0.420,0.604
183,1,0.417,0.658
184,1,0.412,0.718
185,1,0.407,0.776
186,1,0.404,0.833
187,1,0.405,0.857
188,1,0.405,0.806
189,1,0.407,0.769
190,1,0.408,0.731
191,1,0.409,0.703
192,1,0.410,0.675
193,1,0.412,0.643
194,1,0.413,0.621
195,1,0.414,0.601
196,1,0.415,0.585
197,1,0.416,0.567
198,1,0.418,0.554
199,1,0.419,0.540
200,1,0.419,0.526
201,1,0.420,0.521
202,1,0.423,0.519
203,1,0.423,0.512
204,1,0.425,0.511
