Frame,Ball,x,y
0,1,0.539,0.275
1,1,0.538,0.269
2,1,0.537,0.264
3,1,0.537,0.257
4,1,0.536,0.256
5,1,0.536,0.254
6,1,0.536,0.253
7,1,0.536,0.251
8,1,0.534,0.256
9,1,0.522,0.265
10,1,0.511,0.272
11,1,0.498,0.286
12,1,0.484,0.297
13,1,0.471,0.313
14,1,0.456,0.327
15,1,0.443,0.344
16,1,0.428,0.360
17,1,0.412,0.383
18,1,0.398,0.402
19,1,0.380,0.428
20,1,0.362,0.455
21,1,0.349,0.475
22,1,0.327,0.512
23,1,0.308,0.546
24,1,0.288,0.581
25,1,0.268,0.616
26,1,0.247,0.657
27,1,0.228,0.695
28,1,0.206,0.715
29,1,0.187,0.731
30,1,0.174,0.721
31,1,0.192,0.643
32,1,0.202,0.587
33,1,0.212,0.530
34,1,0.221,0.489
35,1,0.232,0.437
36,1,0.242,0.391
37,1,0.250,0.352
38,1,0.258,0.317
39,1,0.267,0.280
40,1,0.274,0.251
41,1,0.283,0.217
42,1,0.291,0.194
43,1,0.298,0.167
44,1,0.304,0.149
45,1,0.311,0.126
46,1,0.319,0.109
47,1,0.325,0.094
48,1,0.331,0.079
49,1,0.337,0.067
50,1,0.343,0.058
51,1,0.349,0.049
52,1,0.355,0.043
53,1,0.361,0.037
54,1,0.366,0.032
55,1,0.372,0.031
56,1,0.378,0.031
57,1,0.382,0.031
58,1,0.389,0.033
59,1,0.394,0.037
60,1,0.399,0.042
61,1,0.404,0.048
62,1,0.408,0.054
63,1,0.414,0.062
64,1,0.418,0.073
65,1,0.422,0.082
66,1,0.427,0.093
67,1,0.432,0.106
68,1,0.438,0.121
69,1,0.441,0.132
70,1,0.444,0.147
71,1,0.448,0.163
72,1,0.453,0.181
73,1,0.455,0.197
74,1,0.459,0.215
75,1,0.464,0.235
76,1,0.467,0.254
77,1,0.470,0.274
78,1,0.472,0.270
79,1,0.473,0.251
80,1,0.473,0.237
81,1,0.474,0.226
82,1,0.474,0.217
83,1,0.476,0.207
84,1,0.476,0.200
85,1,0.477,0.194
86,1,0.477,0.188
87,1,0.478,0.183
88,1,0.479,0.181
89,1,0.480,0.179
90,1,0.479,0.179
91,1,0.480,0.178
92,1,0.480,0.181
93,1,0.481,0.182
94,1,0.482,0.187
95,1,0.483,0.190
96,1,0.480,0.176
97,1,0.476,0.156
98,1,0.473,0.136
99,1,0.469,0.118
100,1,0.464,0.098
101,1,0.459,0.080
102,1,0.455,0.063
103,1,0.452,0.049
104,1,0.447,0.033
105,1,0.442,0.021
106,1,0.438,0.007
107,0,-1.000,-1.000
108,0,-1.000,-1.000
109,0,-1.000,-1.000
110,0,-1.000,-1.000
111,0,-1.000,-1.000
112,0,-1.000,-1.000
113,0,-1.000,-1.000
114,0,-1.000,-1.000
115,0,-1.000,-1.000
116,0,-1.000,-1.000
117,0,-1.000,-1.000
118,0,-1.000,-1.000
119,0,-1.000,-1.000
120,0,-1.000,-1.000
121,0,-1.000,-1.000
122,1,0.359,0.004
123,1,0.355,0.015
124,1,0.348,0.033
125,1,0.343,0.051
126,1,0.338,0.069
127,1,0.332,0.093
128,1,0.327,0.115
129,1,0.322,0.139
130,1,0.315,0.168
131,1,0.310,0.199
132,1,0.305,0.232
133,1,0.299,0.265
134,1,0.294,0.300
135,1,0.287,0.340
136,1,0.282,0.379
137,1,0.275,0.427
138,1,0.271,0.469
139,1,0.284,0.485
140,1,0.309,0.469
141,1,0.335,0.448
142,1,0.362,0.433
143,1,0.384,0.420
144,1,0.401,0.412
145,1,0.428,0.402
146,1,0.448,0.394
147,1,0.465,0.389
148,1,0.482,0.386
149,1,0.497,0.386
150,1,0.514,0.385
151,1,0.525,0.386
152,1,0.540,0.390
153,1,0.554,0.393
154,1,0.566,0.398
155,1,0.577,0.394
156,1,0.586,0.375
157,1,0.591,0.353
158,1,0.584,0.346
159,1,0.577,0.342
160,1,0.569,0.337
161,1,0.562,0.335
162,1,0.555,0.336
163,1,0.545,0.335
164,1,0.539,0.335
165,1,0.529,0.338
166,1,0.522,0.343
167,1,0.512,0.350
168,1,0.504,0.357
169,1,0.496,0.368
170,1,0.487,0.379
171,1,0.478,0.390
172,1,0.471,0.403
173,1,0.460,0.424
174,1,0.452,0.439
175,1,0.443,0.460
176,1,0.430,0.487
177,1,0.423,0.507
178,1,0.418,0.529
179,1,0.417,0.498
180,1,0.421,0.469
181,1,0.423,0.439
182,1,0.427,0.418
183,1,0.430,0.393
184,1,0.432,0.373
185,1,0.434,0.354
186,1,0.437,0.340
187,1,0.440,0.326
188,1,0.442,0.317
189,1,0.444,0.304
190,1,0.446,0.296
191,1,0.448,0.292
192,1,0.429,0.315
193,1,0.403,0.347
194,1,0.379,0.380
195,1,0.354,0.415
196,1,0.329,0.454
197,1,0.302,0.494
198,1,0.275,0.537
199,1,0.246,0.586
200,1,0.215,0.639
201,1,0.189,0.668
202,1,0.168,0.674
203,1,0.171,0.679
204,1,0.180,0.683
205,1,0.188,0.691
206,1,0.196,0.699
207,1,0.205,0.710
208,1,0.212,0.725
209,1,0.222,0.743
210,1,0.231,0.762
211,1,0.241,0.785
212,1,0.258,0.769
213,1,0.275,0.751
214,1,0.291,0.737
215,1,0.307,0.723
216,1,0.322,0.715
