Frame,Ball,x,y
0,1,0.452,0.577
1,1,0.466,0.540
2,1,0.481,0.513
3,1,0.493,0.490
4,1,0.504,0.468
5,1,0.520,0.444
6,1,0.531,0.425
7,1,0.540,0.411
8,1,0.554,0.394
9,1,0.563,0.386
10,1,0.573,0.375
11,1,0.582,0.365
12,1,0.592,0.359
13,1,0.601,0.356
14,1,0.609,0.351
15,1,0.617,0.350
16,1,0.626,0.346
17,1,0.633,0.345
18,1,0.639,0.345
19,1,0.647,0.348
20,1,0.654,0.350
21,1,0.660,0.335
22,1,0.665,0.323
23,1,0.670,0.311
24,1,0.676,0.300
25,1,0.680,0.290
26,1,0.686,0.281
27,1,0.687,0.280
28,1,0.689,0.274
29,1,0.690,0.272
30,1,0.690,0.269
31,1,0.690,0.270
32,1,0.691,0.268
33,1,0.691,0.269
34,1,0.692,0.273
35,1,0.693,0.278
36,1,0.693,0.281
37,1,0.694,0.289
38,1,0.694,0.295
39,1,0.694,0.305
40,1,0.695,0.315
41,1,0.695,0.323
42,1,0.696,0.337
43,1,0.697,0.353
44,1,0.697,0.369
45,1,0.698,0.383
46,1,0.698,0.401
47,1,0.698,0.425
48,1,0.699,0.445
49,1,0.699,0.467
50,1,0.689,0.449
51,1,0.679,0.428
52,1,0.665,0.405
53,1,0.658,0.390
54,1,0.648,0.375
55,1,0.637,0.357
56,1,0.632,0.348
57,1,0.622,0.337
58,1,0.615,0.328
59,1,0.607,0.320
60,1,0.599,0.317
61,1,0.591,0.310
62,1,0.584,0.305
63,1,0.578,0.303
64,1,0.571,0.305
65,1,0.564,0.303
66,1,0.558,0.303
67,1,0.551,0.306
68,1,0.545,0.309
69,1,0.540,0.315
70,1,0.535,0.318
71,1,0.528,0.322
72,1,0.526,0.315
73,1,0.523,0.303
74,1,0.520,0.292
75,1,0.518,0.283
76,1,0.514,0.275
77,1,0.511,0.269
78,1,0.509,0.265
79,1,0.507,0.259
80,1,0.504,0.256
81,1,0.501,0.255
82,1,0.498,0.256
83,1,0.497,0.256
84,1,0.497,0.256
85,1,0.496,0.259
86,1,0.495,0.261
87,1,0.495,0.265
88,1,0.495,0.270
89,1,0.494,0.276
90,1,0.492,0.281
91,1,0.491,0.268
92,1,0.486,0.245
93,1,0.483,0.224
94,1,0.479,0.202
95,1,0.474,0.185
96,1,0.471,0.167
97,1,0.467,0.148
98,1,0.463,0.131
99,1,0.458,0.115
100,1,0.454,0.102
101,1,0.449,0.088
102,1,0.445,0.073
103,1,0.440,0.060
104,1,0.436,0.052
105,1,0.432,0.044
106,1,0.427,0.034
107,1,0.422,0.026
108,1,0.418,0.022
109,1,0.412,0.019
110,1,0.408,0.017
111,1,0.402,0.015
112,1,0.395,0.015
113,1,0.391,0.018
114,1,0.386,0.022
115,1,0.381,0.025
116,1,0.375,0.031
117,1,0.370,0.042
118,1,0.364,0.052
119,1,0.358,0.065
120,1,0.353,0.078
121,1,0.347,0.094
122,1,0.341,0.112
123,1,0.334,0.134
124,1,0.329,0.156
125,1,0.322,0.183
126,1,0.316,0.206
127,1,0.309,0.237
128,1,0.304,0.266
129,1,0.297,0.301
130,1,0.293,0.331
131,1,0.285,0.370
132,1,0.281,0.404
133,1,0.307,0.393
134,1,0.335,0.375
135,1,0.359,0.357
136,1,0.382,0.346
137,1,0.404,0.340
138,1,0.418,0.331
139,1,0.436,0.334
140,1,0.449,0.331
141,1,0.463,0.331
142,1,0.474,0.334
143,1,0.484,0.338
144,1,0.494,0.344
145,1,0.503,0.351
146,1,0.512,0.348
