Frame,Ball,x,y
0,0,-1.000,-1.000
1,0,-1.000,-1.000
2,1,0.662,0.206
3,0,-1.000,-1.000
4,0,-1.000,-1.000
5,0,-1.000,-1.000
6,0,-1.000,-1.000
7,0,-1.000,-1.000
8,0,-1.000,-1.000
9,0,-1.000,-1.000
10,0,-1.000,-1.000
11,0,-1.000,-1.000
12,0,-1.000,-1.000
13,0,-1.000,-1.000
14,0,-1.000,-1.000
15,0,-1.000,-1.000
16,0,-1.000,-1.000
17,0,-1.000,-1.000
18,0,-1.000,-1.000
19,0,-1.000,-1.000
20,0,-1.000,-1.000
21,0,-1.000,-1.000
22,0,-1.000,-1.000
23,0,-1.000,-1.000
24,0,-1.000,-1.000
25,0,-1.000,-1.000
26,0,-1.000,-1.000
27,0,-1.000,-1.000
28,0,-1.000,-1.000
29,0,-1.000,-1.000
30,0,-1.000,-1.000
31,0,-1.000,-1.000
32,0,-1.000,-1.000
33,0,-1.000,-1.000
34,0,-1.000,-1.000
35,0,-1.000,-1.000
36,1,0.428,0.608
37,1,0.434,0.615
38,1,0.438,0.639
39,1,0.440,0.653
40,1,0.438,0.669
41,1,0.441,0.689
42,1,0.444,0.714
43,1,0.448,0.740
44,1,0.449,0.731
45,1,0.449,0.707
46,1,0.452,0.688
47,1,0.452,0.674
48,1,0.453,0.662
49,1,0.455,0.650
50,1,0.459,0.635
51,1,0.459,0.629
52,1,0.461,0.625
53,1,0.459,0.621
54,1,0.461,0.619
55,1,0.461,0.618
56,1,0.474,0.590
57,1,0.492,0.556
58,1,0.510,0.525
59,1,0.527,0.500
60,1,0.539,0.479
61,1,0.555,0.458
62,1,0.570,0.433
63,1,0.583,0.421
64,1,0.594,0.410
65,1,0.606,0.399
66,1,0.617,0.389
67,1,0.630,0.375
68,1,0.639,0.368
69,1,0.648,0.368
70,1,0.657,0.360
71,1,0.667,0.354
72,1,0.677,0.351
73,1,0.686,0.347
74,1,0.693,0.350
75,1,0.700,0.333
76,1,0.709,0.319
77,1,0.712,0.307
78,1,0.719,0.292
79,1,0.725,0.285
80,1,0.716,0.278
81,1,0.705,0.276
82,1,0.692,0.281
83,1,0.684,0.282
84,1,0.672,0.286
85,1,0.659,0.294
86,1,0.648,0.299
87,1,0.634,0.308
88,1,0.620,0.319
89,1,0.605,0.333
90,1,0.591,0.347
91,1,0.578,0.361
92,1,0.561,0.375
93,1,0.545,0.389
94,1,0.537,0.403
95,1,0.520,0.431
96,1,0.505,0.449
97,1,0.492,0.458
98,1,0.477,0.438
99,1,0.469,0.421
100,1,0.459,0.401
101,1,0.450,0.388
102,1,0.443,0.375
103,1,0.432,0.362
104,1,0.427,0.354
105,1,0.418,0.346
106,1,0.411,0.340
107,1,0.406,0.333
108,1,0.398,0.329
109,1,0.392,0.328
110,1,0.387,0.322
111,1,0.380,0.324
112,1,0.375,0.325
113,1,0.369,0.322
114,1,0.365,0.308
115,1,0.361,0.292
116,1,0.363,0.269
117,1,0.365,0.250
118,1,0.366,0.226
119,1,0.368,0.210
120,1,0.370,0.189
121,1,0.371,0.172
122,1,0.373,0.153
123,1,0.375,0.139
124,1,0.378,0.122
125,1,0.380,0.111
126,1,0.384,0.094
127,1,0.384,0.086
128,1,0.386,0.074
129,1,0.390,0.064
130,1,0.391,0.056
131,1,0.395,0.047
132,1,0.397,0.043
133,1,0.399,0.042
134,1,0.401,0.039
135,1,0.404,0.036
136,1,0.407,0.037
137,1,0.409,0.040
138,1,0.414,0.042
139,1,0.416,0.049
140,1,0.418,0.056
141,1,0.421,0.061
142,1,0.426,0.071
143,1,0.427,0.085
144,1,0.430,0.097
145,1,0.433,0.114
146,1,0.438,0.135
147,1,0.440,0.154
148,1,0.444,0.176
149,1,0.446,0.197
150,1,0.450,0.221
151,1,0.453,0.250
152,1,0.458,0.278
153,1,0.463,0.312
154,1,0.465,0.347
155,1,0.469,0.374
156,1,0.474,0.354
157,1,0.473,0.342
158,1,0.477,0.321
159,1,0.477,0.315
160,1,0.477,0.307
161,1,0.481,0.299
162,1,0.483,0.292
163,1,0.483,0.292
164,1,0.484,0.287
165,1,0.486,0.289
166,1,0.489,0.292
167,1,0.487,0.297
168,1,0.488,0.303
169,1,0.490,0.308
170,1,0.492,0.315
171,1,0.492,0.324
172,1,0.494,0.336
173,1,0.493,0.347
174,1,0.493,0.358
175,1,0.494,0.350
176,1,0.495,0.322
177,1,0.495,0.304
178,1,0.495,0.285
179,1,0.500,0.264
180,1,0.498,0.249
181,1,0.498,0.233
182,1,0.498,0.222
183,1,0.498,0.208
184,1,0.500,0.194
185,1,0.500,0.186
186,1,0.502,0.181
187,1,0.500,0.172
188,1,0.500,0.171
189,1,0.500,0.167
190,1,0.500,0.164
191,1,0.500,0.164
192,1,0.501,0.160
193,1,0.502,0.160
194,1,0.502,0.156
195,1,0.503,0.156
196,1,0.505,0.158
197,1,0.505,0.157
198,1,0.509,0.156
199,1,0.508,0.161
200,1,0.508,0.169
201,1,0.506,0.174
202,1,0.509,0.181
203,1,0.509,0.188
204,1,0.510,0.199
205,1,0.511,0.210
206,1,0.510,0.224
207,1,0.511,0.232
208,1,0.511,0.249
209,1,0.508,0.264
210,1,0.508,0.282
211,1,0.508,0.303
212,1,0.502,0.321
213,1,0.505,0.349
214,1,0.501,0.375
215,1,0.500,0.403
216,1,0.492,0.431
217,1,0.492,0.458
218,1,0.489,0.492
219,1,0.495,0.489
220,1,0.500,0.472
221,1,0.509,0.440
222,1,0.513,0.422
223,1,0.519,0.408
224,1,0.526,0.389
225,1,0.531,0.376
226,1,0.537,0.365
227,1,0.541,0.361
228,1,0.549,0.350
229,1,0.553,0.343
230,1,0.559,0.336
231,1,0.565,0.333
232,1,0.571,0.335
233,1,0.577,0.332
234,1,0.579,0.332
235,1,0.584,0.333
236,1,0.591,0.335
237,1,0.596,0.343
238,1,0.599,0.347
239,1,0.607,0.354
240,1,0.615,0.361
241,1,0.616,0.350
242,1,0.615,0.344
243,1,0.618,0.328
244,1,0.620,0.317
245,1,0.623,0.310
246,1,0.626,0.301
247,1,0.630,0.294
248,1,0.630,0.290
249,1,0.634,0.286
250,1,0.636,0.279
251,1,0.634,0.256
252,1,0.634,0.231
253,1,0.634,0.208
254,1,0.634,0.182
255,1,0.633,0.160
256,1,0.633,0.149
257,1,0.630,0.125
258,1,0.630,0.108
259,1,0.629,0.094
260,1,0.627,0.074
261,1,0.625,0.060
262,1,0.624,0.047
263,1,0.623,0.037
264,1,0.623,0.026
265,1,0.621,0.014
266,1,0.620,0.008
267,1,0.619,0.003
268,0,-1.000,-1.000
269,0,-1.000,-1.000
270,0,-1.000,-1.000
271,0,-1.000,-1.000
272,0,-1.000,-1.000
273,0,-1.000,-1.000
274,0,-1.000,-1.000
275,1,0.608,0.001
276,1,0.606,0.014
277,1,0.605,0.017
278,1,0.604,0.031
279,1,0.602,0.042
280,1,0.602,0.062
281,1,0.599,0.081
282,1,0.598,0.096
283,1,0.597,0.119
284,1,0.594,0.150
285,1,0.592,0.168
286,1,0.592,0.197
287,1,0.591,0.228
288,1,0.588,0.257
289,1,0.586,0.292
290,1,0.586,0.333
291,1,0.583,0.365
292,1,0.583,0.403
293,1,0.583,0.439
294,1,0.580,0.482
295,1,0.573,0.460
296,1,0.571,0.439
297,1,0.568,0.431
298,1,0.565,0.410
299,1,0.562,0.404
300,1,0.558,0.394
301,1,0.555,0.386
302,1,0.551,0.381
303,1,0.548,0.378
304,1,0.545,0.375
305,1,0.540,0.372
306,1,0.537,0.371
307,1,0.533,0.371
308,1,0.531,0.361
309,1,0.525,0.340
310,1,0.523,0.319
311,1,0.521,0.300
312,1,0.516,0.287
313,1,0.512,0.272
314,1,0.510,0.260
315,1,0.506,0.249
316,1,0.504,0.236
317,1,0.500,0.236
318,1,0.502,0.236
319,1,0.504,0.237
320,1,0.504,0.250
321,1,0.505,0.258
322,1,0.505,0.267
323,1,0.509,0.279
324,1,0.509,0.292
325,1,0.510,0.304
326,1,0.509,0.319
327,1,0.500,0.306
328,1,0.494,0.304
329,1,0.486,0.301
330,1,0.479,0.304
331,1,0.471,0.306
332,1,0.461,0.303
333,1,0.454,0.307
334,1,0.446,0.311
335,1,0.438,0.319
336,1,0.430,0.324
337,1,0.422,0.333
338,1,0.412,0.346
339,1,0.404,0.358
340,1,0.395,0.374
341,1,0.386,0.389
342,1,0.377,0.407
343,1,0.368,0.422
344,1,0.358,0.443
345,1,0.351,0.460
346,1,0.377,0.450
347,1,0.399,0.438
348,1,0.415,0.431
349,1,0.439,0.417
350,1,0.455,0.408
351,1,0.478,0.403
352,1,0.497,0.396
353,1,0.516,0.396
354,1,0.539,0.393
355,1,0.551,0.390
356,1,0.570,0.390
357,1,0.584,0.394
358,1,0.602,0.396
359,1,0.617,0.400
360,1,0.630,0.407
361,1,0.648,0.411
362,1,0.666,0.419
363,1,0.680,0.428
364,1,0.688,0.417
365,1,0.701,0.404
366,1,0.711,0.397
367,1,0.719,0.393
368,1,0.728,0.385
369,1,0.738,0.376
370,1,0.748,0.376
371,1,0.753,0.372
372,1,0.748,0.365
373,1,0.744,0.364
374,1,0.742,0.357
375,1,0.736,0.353
376,1,0.734,0.349
377,1,0.729,0.349
378,1,0.727,0.350
379,1,0.722,0.349
380,1,0.725,0.349
381,1,0.726,0.346
382,1,0.727,0.346
383,1,0.727,0.349
384,1,0.730,0.346
385,1,0.730,0.349
386,1,0.731,0.351
387,1,0.734,0.358
388,1,0.735,0.367
389,1,0.736,0.374
390,1,0.738,0.385
391,1,0.739,0.399
392,1,0.741,0.412
393,1,0.740,0.428
394,1,0.744,0.446
395,1,0.744,0.460
396,1,0.745,0.487
397,1,0.747,0.504
398,1,0.748,0.535
399,1,0.749,0.554
400,1,0.748,0.569
401,1,0.751,0.568
402,1,0.755,0.560
403,1,0.755,0.554
404,1,0.757,0.554
405,1,0.758,0.531
406,1,0.754,0.510
407,1,0.752,0.492
408,1,0.748,0.467
409,1,0.746,0.451
410,1,0.743,0.433
411,1,0.741,0.418
412,1,0.738,0.406
413,1,0.736,0.394
