Frame,Ball,x,y
0,1,0.468,0.321
1,1,0.469,0.311
2,1,0.466,0.299
3,1,0.466,0.285
4,1,0.465,0.275
5,1,0.463,0.265
6,1,0.466,0.261
7,1,0.463,0.257
8,1,0.462,0.251
9,1,0.462,0.249
10,1,0.471,0.251
11,1,0.484,0.258
12,1,0.498,0.268
13,1,0.512,0.276
14,1,0.528,0.289
15,1,0.539,0.297
16,1,0.555,0.310
17,1,0.570,0.325
18,1,0.587,0.343
19,1,0.600,0.358
20,1,0.616,0.376
21,1,0.634,0.400
22,1,0.648,0.421
23,1,0.666,0.444
24,1,0.682,0.469
25,1,0.701,0.500
26,1,0.718,0.525
27,1,0.734,0.556
28,1,0.755,0.596
29,1,0.774,0.635
30,1,0.793,0.669
31,1,0.814,0.718
32,1,0.828,0.725
33,1,0.841,0.728
34,1,0.832,0.679
35,1,0.820,0.633
36,1,0.809,0.592
37,1,0.800,0.558
38,1,0.791,0.519
39,1,0.780,0.487
40,1,0.772,0.461
41,1,0.762,0.429
42,1,0.754,0.411
43,1,0.748,0.386
44,1,0.739,0.369
45,1,0.730,0.347
46,1,0.724,0.336
47,1,0.716,0.319
48,1,0.710,0.312
49,1,0.704,0.303
50,1,0.698,0.294
51,1,0.693,0.289
52,1,0.688,0.287
53,1,0.682,0.286
54,1,0.676,0.283
55,1,0.670,0.283
56,1,0.667,0.294
57,1,0.664,0.310
58,1,0.666,0.326
59,1,0.663,0.350
60,1,0.662,0.372
61,1,0.660,0.394
62,1,0.659,0.421
63,1,0.657,0.447
64,1,0.655,0.474
65,1,0.652,0.511
66,1,0.650,0.543
67,1,0.646,0.578
68,1,0.642,0.615
69,1,0.639,0.658
70,1,0.637,0.706
71,1,0.633,0.753
72,1,0.630,0.757
73,1,0.628,0.764
74,1,0.624,0.769
75,1,0.622,0.778
76,1,0.620,0.792
77,1,0.617,0.785
78,1,0.616,0.765
79,1,0.616,0.749
80,1,0.616,0.732
81,1,0.615,0.719
82,1,0.616,0.710
83,1,0.616,0.703
84,1,0.613,0.696
85,1,0.613,0.690
86,1,0.613,0.668
87,1,0.612,0.606
88,1,0.611,0.540
89,1,0.612,0.490
90,1,0.612,0.431
91,1,0.611,0.381
92,1,0.611,0.332
93,1,0.609,0.289
94,1,0.610,0.237
95,1,0.609,0.206
96,1,0.609,0.168
97,1,0.607,0.126
98,1,0.606,0.099
99,1,0.605,0.069
100,1,0.605,0.042
101,1,0.605,0.014
102,0,-1.000,-1.000
103,0,-1.000,-1.000
104,0,-1.000,-1.000
105,0,-1.000,-1.000
106,0,-1.000,-1.000
107,0,-1.000,-1.000
108,0,-1.000,-1.000
109,0,-1.000,-1.000
110,0,-1.000,-1.000
111,0,-1.000,-1.000
112,0,-1.000,-1.000
113,0,-1.000,-1.000
114,0,-1.000,-1.000
115,0,-1.000,-1.000
116,0,-1.000,-1.000
117,0,-1.000,-1.000
118,0,-1.000,-1.000
119,0,-1.000,-1.000
120,0,-1.000,-1.000
121,0,-1.000,-1.000
122,0,-1.000,-1.000
123,0,-1.000,-1.000
124,0,-1.000,-1.000
125,0,-1.000,-1.000
126,0,-1.000,-1.000
127,1,0.591,0.003
128,1,0.592,0.025
129,1,0.592,0.043
130,1,0.591,0.067
131,1,0.590,0.087
132,1,0.590,0.106
133,1,0.588,0.125
134,1,0.588,0.146
135,1,0.590,0.179
136,1,0.591,0.204
137,1,0.590,0.231
138,1,0.588,0.253
139,1,0.588,0.271
140,1,0.587,0.300
141,1,0.587,0.285
142,1,0.588,0.261
143,1,0.586,0.240
144,1,0.588,0.214
145,1,0.586,0.199
146,1,0.587,0.181
147,1,0.586,0.163
148,1,0.587,0.153
149,1,0.586,0.136
150,1,0.586,0.122
151,1,0.586,0.114
152,1,0.587,0.100
153,1,0.586,0.097
154,1,0.584,0.094
155,1,0.584,0.090
156,1,0.585,0.087
157,1,0.584,0.086
158,1,0.585,0.087
159,1,0.583,0.085
160,1,0.584,0.087
161,1,0.584,0.092
162,1,0.586,0.097
163,1,0.584,0.100
164,1,0.584,0.108
165,1,0.584,0.117
166,1,0.584,0.128
167,1,0.583,0.140
168,1,0.582,0.151
169,1,0.584,0.165
170,1,0.598,0.192
171,1,0.608,0.215
172,1,0.621,0.243
173,1,0.634,0.275
174,1,0.648,0.301
175,1,0.661,0.335
176,1,0.677,0.372
177,1,0.688,0.400
178,1,0.705,0.449
179,1,0.720,0.490
180,1,0.738,0.537
181,1,0.741,0.532
182,1,0.738,0.487
183,1,0.734,0.447
184,1,0.730,0.412
185,1,0.726,0.376
186,1,0.724,0.347
187,1,0.718,0.312
188,1,0.715,0.290
189,1,0.712,0.261
190,1,0.710,0.239
191,1,0.706,0.214
192,1,0.703,0.197
193,1,0.700,0.178
194,1,0.697,0.164
195,1,0.693,0.150
196,1,0.690,0.136
197,1,0.688,0.125
198,1,0.688,0.113
199,1,0.680,0.108
200,1,0.680,0.099
201,1,0.677,0.094
202,1,0.677,0.094
203,1,0.672,0.094
204,1,0.668,0.089
205,1,0.665,0.093
206,1,0.662,0.094
207,1,0.662,0.099
208,1,0.658,0.107
209,1,0.656,0.111
210,1,0.652,0.118
211,1,0.649,0.126
212,1,0.648,0.136
213,1,0.646,0.147
214,1,0.648,0.212
215,1,0.646,0.287
216,1,0.647,0.350
217,1,0.647,0.431
218,1,0.647,0.511
219,1,0.648,0.601
220,1,0.648,0.629
221,1,0.650,0.626
222,1,0.650,0.625
223,1,0.652,0.632
224,1,0.654,0.640
225,1,0.657,0.647
226,1,0.656,0.662
