Frame,Ball,x,y
0,1,0.471,0.311
1,1,0.464,0.319
2,1,0.455,0.328
3,1,0.447,0.344
4,1,0.440,0.357
5,1,0.431,0.375
6,1,0.423,0.389
7,1,0.416,0.411
8,1,0.406,0.433
9,1,0.395,0.453
10,1,0.388,0.478
11,1,0.379,0.504
12,1,0.367,0.528
13,1,0.358,0.561
14,1,0.347,0.592
15,1,0.334,0.625
16,1,0.325,0.653
17,1,0.319,0.647
18,1,0.312,0.651
19,1,0.302,0.644
20,1,0.295,0.650
21,1,0.286,0.653
22,1,0.277,0.654
23,1,0.269,0.661
24,1,0.261,0.669
25,1,0.266,0.624
26,1,0.270,0.583
27,1,0.277,0.542
28,1,0.282,0.510
29,1,0.287,0.478
30,1,0.292,0.447
31,1,0.295,0.424
32,1,0.300,0.406
33,1,0.305,0.389
34,1,0.308,0.372
35,1,0.309,0.356
36,1,0.314,0.347
37,1,0.316,0.336
38,1,0.319,0.331
39,1,0.319,0.331
40,1,0.323,0.347
41,1,0.323,0.354
42,1,0.327,0.364
43,1,0.329,0.379
44,1,0.330,0.392
45,1,0.331,0.406
46,1,0.335,0.431
47,1,0.338,0.444
48,1,0.341,0.467
49,1,0.344,0.492
50,1,0.346,0.514
51,1,0.348,0.536
52,1,0.353,0.567
53,1,0.355,0.576
54,1,0.354,0.572
55,1,0.356,0.567
56,1,0.358,0.561
57,1,0.358,0.558
58,1,0.357,0.557
59,1,0.359,0.561
60,1,0.360,0.564
61,1,0.361,0.564
62,1,0.362,0.574
63,1,0.366,0.583
64,1,0.366,0.592
65,1,0.365,0.590
66,1,0.362,0.546
67,1,0.361,0.499
68,1,0.362,0.467
69,1,0.358,0.429
70,1,0.356,0.389
71,1,0.353,0.358
72,1,0.354,0.326
73,1,0.352,0.297
74,1,0.350,0.269
75,1,0.349,0.246
76,1,0.347,0.222
77,1,0.347,0.203
78,1,0.347,0.182
79,1,0.344,0.167
80,1,0.344,0.153
81,1,0.343,0.140
82,1,0.342,0.128
83,1,0.341,0.117
84,1,0.341,0.111
85,1,0.339,0.103
86,1,0.338,0.096
87,1,0.338,0.094
88,1,0.338,0.092
89,1,0.336,0.090
