Frame,Ball,x,y
0,1,0.376,0.361
1,1,0.366,0.356
2,1,0.361,0.351
3,1,0.355,0.348
4,1,0.349,0.349
5,1,0.344,0.345
6,1,0.339,0.348
7,1,0.333,0.350
8,1,0.328,0.352
9,1,0.326,0.355
10,1,0.321,0.346
11,1,0.319,0.332
12,1,0.318,0.320
13,1,0.316,0.309
14,1,0.313,0.298
15,1,0.311,0.293
16,1,0.310,0.285
17,1,0.308,0.281
18,1,0.309,0.280
19,1,0.308,0.276
20,1,0.307,0.275
21,1,0.307,0.277
22,1,0.307,0.281
23,1,0.306,0.284
24,1,0.305,0.287
25,1,0.305,0.294
26,1,0.305,0.301
27,1,0.304,0.312
28,1,0.304,0.323
29,1,0.303,0.335
30,1,0.302,0.350
31,1,0.300,0.365
32,1,0.300,0.383
33,1,0.298,0.400
34,1,0.300,0.421
35,1,0.309,0.422
36,1,0.319,0.411
37,1,0.336,0.396
38,1,0.349,0.384
39,1,0.361,0.376
40,1,0.372,0.370
41,1,0.383,0.366
42,1,0.394,0.357
43,1,0.403,0.356
44,1,0.414,0.355
45,1,0.424,0.354
46,1,0.432,0.353
47,1,0.441,0.354
48,1,0.451,0.356
49,1,0.456,0.356
50,1,0.464,0.340
51,1,0.469,0.328
52,1,0.475,0.315
53,1,0.480,0.303
54,1,0.486,0.295
55,1,0.491,0.287
56,1,0.496,0.280
57,1,0.502,0.275
58,1,0.506,0.271
59,1,0.509,0.259
60,1,0.509,0.239
61,1,0.509,0.212
62,1,0.509,0.190
63,1,0.509,0.169
64,1,0.509,0.147
65,1,0.509,0.126
66,1,0.509,0.107
67,1,0.510,0.088
68,1,0.510,0.069
69,1,0.510,0.049
70,1,0.511,0.031
71,1,0.512,0.018
72,0,-1.000,-1.000
73,0,-1.000,-1.000
74,0,-1.000,-1.000
75,0,-1.000,-1.000
76,0,-1.000,-1.000
77,0,-1.000,-1.000
78,0,-1.000,-1.000
79,0,-1.000,-1.000
80,0,-1.000,-1.000
81,0,-1.000,-1.000
82,0,-1.000,-1.000
83,0,-1.000,-1.000
84,0,-1.000,-1.000
85,0,-1.000,-1.000
86,0,-1.000,-1.000
87,0,-1.000,-1.000
88,0,-1.000,-1.000
89,0,-1.000,-1.000
90,0,-1.000,-1.000
91,0,-1.000,-1.000
92,0,-1.000,-1.000
93,1,0.298,0.217
94,1,0.347,0.397
95,1,0.544,0.023
96,1,0.546,0.046
97,1,0.548,0.068
98,1,0.551,0.092
99,1,0.552,0.118
100,1,0.555,0.153
101,1,0.558,0.185
102,1,0.557,0.209
103,1,0.561,0.250
104,1,0.565,0.280
105,1,0.566,0.318
106,1,0.568,0.361
107,1,0.571,0.402
108,1,0.567,0.392
109,1,0.562,0.373
110,1,0.558,0.359
111,1,0.552,0.349
112,1,0.548,0.344
113,1,0.544,0.337
114,1,0.540,0.337
115,1,0.535,0.337
116,1,0.298,0.219
117,1,0.528,0.348
118,1,0.526,0.322
119,1,0.525,0.296
120,1,0.525,0.275
121,1,0.524,0.244
122,1,0.522,0.234
123,1,0.516,0.229
124,1,0.512,0.223
125,1,0.506,0.218
126,1,0.502,0.218
127,1,0.496,0.215
128,1,0.487,0.211
129,1,0.482,0.211
130,1,0.479,0.217
131,1,0.474,0.220
132,1,0.466,0.226
133,1,0.460,0.229
134,1,0.453,0.236
135,1,0.446,0.247
136,1,0.439,0.256
137,1,0.432,0.269
138,1,0.425,0.284
139,1,0.417,0.300
140,1,0.410,0.318
141,1,0.402,0.335
142,1,0.394,0.359
143,1,0.385,0.383
144,1,0.377,0.406
145,1,0.368,0.440
146,1,0.358,0.470
147,1,0.351,0.502
148,1,0.342,0.540
149,1,0.332,0.579
150,1,0.323,0.616
151,1,0.313,0.664
152,1,0.303,0.706
153,1,0.294,0.758
154,1,0.288,0.748
155,1,0.282,0.736
156,1,0.275,0.728
157,1,0.269,0.720
158,1,0.261,0.717
159,1,0.255,0.712
160,1,0.247,0.712
161,1,0.241,0.715
162,1,0.233,0.717
163,1,0.225,0.723
164,1,0.221,0.719
165,1,0.221,0.695
166,1,0.221,0.676
167,1,0.221,0.657
168,1,0.222,0.644
169,1,0.222,0.631
170,1,0.223,0.623
171,1,0.222,0.613
172,1,0.224,0.608
173,1,0.224,0.604
174,1,0.224,0.604
175,1,0.226,0.603
176,1,0.227,0.604
177,1,0.228,0.609
178,1,0.228,0.615
179,1,0.229,0.620
180,1,0.229,0.631
181,1,0.235,0.610
182,1,0.247,0.578
183,1,0.257,0.545
184,1,0.266,0.519
185,1,0.273,0.500
186,1,0.283,0.477
187,1,0.291,0.459
188,1,0.298,0.444
189,1,0.305,0.431
190,1,0.311,0.419
191,1,0.317,0.407
192,1,0.322,0.404
193,1,0.327,0.399
194,1,0.333,0.395
