Frame,Ball,x,y
0,1,0.391,0.719
1,1,0.393,0.743
2,1,0.391,0.743
3,1,0.391,0.724
4,1,0.391,0.708
5,1,0.391,0.692
6,1,0.391,0.678
7,0,-1.000,-1.000
8,0,-1.000,-1.000
9,0,-1.000,-1.000
10,0,-1.000,-1.000
11,0,-1.000,-1.000
12,1,0.388,0.662
13,1,0.396,0.681
14,1,0.392,0.699
15,1,0.392,0.719
16,1,0.393,0.746
17,1,0.393,0.742
18,1,0.391,0.722
19,1,0.389,0.708
20,1,0.391,0.694
21,0,-1.000,-1.000
22,1,0.395,0.097
23,0,-1.000,-1.000
24,0,-1.000,-1.000
25,0,-1.000,-1.000
26,0,-1.000,-1.000
27,0,-1.000,-1.000
28,0,-1.000,-1.000
29,1,0.388,0.701
30,1,0.387,0.719
31,1,0.386,0.742
32,1,0.384,0.738
33,1,0.383,0.721
34,1,0.380,0.706
35,1,0.379,0.693
36,1,0.377,0.682
37,0,-1.000,-1.000
38,0,-1.000,-1.000
39,0,-1.000,-1.000
40,0,-1.000,-1.000
41,0,-1.000,-1.000
42,0,-1.000,-1.000
43,0,-1.000,-1.000
44,0,-1.000,-1.000
45,0,-1.000,-1.000
46,0,-1.000,-1.000
47,0,-1.000,-1.000
48,0,-1.000,-1.000
49,0,-1.000,-1.000
50,0,-1.000,-1.000
51,0,-1.000,-1.000
52,0,-1.000,-1.000
53,0,-1.000,-1.000
54,0,-1.000,-1.000
55,0,-1.000,-1.000
56,0,-1.000,-1.000
57,0,-1.000,-1.000
58,0,-1.000,-1.000
59,0,-1.000,-1.000
60,0,-1.000,-1.000
61,0,-1.000,-1.000
62,0,-1.000,-1.000
63,0,-1.000,-1.000
64,0,-1.000,-1.000
65,0,-1.000,-1.000
66,0,-1.000,-1.000
67,0,-1.000,-1.000
68,0,-1.000,-1.000
69,0,-1.000,-1.000
70,0,-1.000,-1.000
71,1,0.428,0.625
72,1,0.430,0.642
73,1,0.430,0.653
74,1,0.434,0.678
75,1,0.437,0.699
76,1,0.439,0.715
77,1,0.443,0.744
78,1,0.445,0.725
79,1,0.445,0.706
80,1,0.447,0.683
81,1,0.448,0.674
82,1,0.448,0.656
83,1,0.450,0.649
84,1,0.451,0.637
85,1,0.452,0.632
86,1,0.455,0.626
87,1,0.455,0.624
88,1,0.458,0.619
89,1,0.465,0.597
90,1,0.477,0.556
91,1,0.492,0.528
92,1,0.508,0.501
93,1,0.521,0.472
94,1,0.523,0.454
95,1,0.537,0.426
96,1,0.545,0.412
97,1,0.555,0.392
98,1,0.568,0.376
99,1,0.576,0.358
100,1,0.580,0.354
101,1,0.588,0.347
102,1,0.598,0.333
103,1,0.602,0.331
104,1,0.611,0.325
105,1,0.617,0.319
106,1,0.627,0.319
107,1,0.631,0.319
108,1,0.637,0.319
109,1,0.642,0.315
110,1,0.648,0.319
111,1,0.654,0.312
112,1,0.656,0.296
113,1,0.662,0.287
114,1,0.668,0.271
115,1,0.671,0.264
116,1,0.670,0.224
117,1,0.665,0.188
118,1,0.664,0.153
119,1,0.662,0.125
120,1,0.660,0.086
121,1,0.659,0.056
122,1,0.655,0.028
123,1,0.653,0.007
124,0,-1.000,-1.000
125,0,-1.000,-1.000
126,0,-1.000,-1.000
127,0,-1.000,-1.000
128,0,-1.000,-1.000
129,0,-1.000,-1.000
130,0,-1.000,-1.000
131,0,-1.000,-1.000
132,0,-1.000,-1.000
133,0,-1.000,-1.000
134,0,-1.000,-1.000
135,0,-1.000,-1.000
136,0,-1.000,-1.000
137,0,-1.000,-1.000
138,0,-1.000,-1.000
139,0,-1.000,-1.000
140,0,-1.000,-1.000
141,0,-1.000,-1.000
142,0,-1.000,-1.000
143,0,-1.000,-1.000
144,0,-1.000,-1.000
145,0,-1.000,-1.000
146,0,-1.000,-1.000
147,0,-1.000,-1.000
148,0,-1.000,-1.000
149,0,-1.000,-1.000
150,0,-1.000,-1.000
151,0,-1.000,-1.000
152,0,-1.000,-1.000
153,0,-1.000,-1.000
154,0,-1.000,-1.000
155,0,-1.000,-1.000
156,0,-1.000,-1.000
157,0,-1.000,-1.000
158,0,-1.000,-1.000
159,0,-1.000,-1.000
160,0,-1.000,-1.000
161,0,-1.000,-1.000
162,0,-1.000,-1.000
163,0,-1.000,-1.000
164,0,-1.000,-1.000
165,0,-1.000,-1.000
166,0,-1.000,-1.000
167,1,0.535,0.008
168,1,0.532,0.043
169,1,0.529,0.086
