Frame,Ball,x,y
0,1,0.630,0.345
1,1,0.640,0.348
2,1,0.652,0.348
3,1,0.662,0.353
4,1,0.674,0.359
5,1,0.686,0.367
6,1,0.697,0.375
7,1,0.710,0.384
8,1,0.724,0.398
9,1,0.738,0.411
10,1,0.749,0.426
11,1,0.765,0.446
12,1,0.779,0.467
13,1,0.789,0.480
14,1,0.794,0.506
15,1,0.780,0.518
16,1,0.766,0.531
17,1,0.751,0.545
18,1,0.735,0.565
19,1,0.721,0.584
20,1,0.706,0.603
21,1,0.691,0.627
22,1,0.678,0.652
23,1,0.669,0.642
24,1,0.657,0.630
25,1,0.649,0.623
26,1,0.639,0.618
27,1,0.629,0.612
28,1,0.619,0.609
29,1,0.609,0.609
30,1,0.600,0.609
31,1,0.591,0.611
32,1,0.581,0.614
33,1,0.572,0.621
34,1,0.561,0.629
35,1,0.552,0.635
36,1,0.544,0.648
37,1,0.533,0.660
38,1,0.523,0.675
39,1,0.515,0.681
40,1,0.505,0.675
41,1,0.496,0.670
42,1,0.487,0.666
43,1,0.476,0.665
44,1,0.468,0.665
45,1,0.457,0.667
46,1,0.447,0.671
47,1,0.436,0.675
48,1,0.430,0.681
49,1,0.419,0.692
50,1,0.411,0.701
51,1,0.401,0.715
52,1,0.391,0.715
53,1,0.382,0.711
54,1,0.373,0.710
55,1,0.363,0.709
56,1,0.355,0.709
57,1,0.346,0.717
58,1,0.335,0.723
59,1,0.326,0.731
60,1,0.319,0.739
61,1,0.308,0.742
62,1,0.301,0.740
63,1,0.291,0.740
64,1,0.283,0.744
65,1,0.272,0.746
66,1,0.265,0.752
67,1,0.256,0.761
68,1,0.246,0.761
69,1,0.238,0.762
70,1,0.229,0.764
71,1,0.220,0.769
72,1,0.211,0.773
73,1,0.202,0.773
74,1,0.194,0.776
75,1,0.184,0.781
76,1,0.174,0.784
77,1,0.167,0.787
78,1,0.157,0.790
79,1,0.149,0.796
80,1,0.141,0.794
81,1,0.134,0.796
82,1,0.142,0.794
83,1,0.146,0.794
84,1,0.152,0.794
85,1,0.158,0.797
86,1,0.164,0.803
87,1,0.165,0.802
88,1,0.167,0.803
89,1,0.170,0.803
90,1,0.172,0.806
91,1,0.176,0.806
92,1,0.178,0.807
93,1,0.181,0.810
94,1,0.183,0.810
95,1,0.185,0.810
96,1,0.189,0.811
97,1,0.191,0.811
98,1,0.193,0.814
99,1,0.194,0.816
100,1,0.197,0.817
101,1,0.201,0.818
102,1,0.202,0.819
103,1,0.205,0.819
104,1,0.207,0.819
105,1,0.208,0.821
106,1,0.212,0.820
107,1,0.212,0.824
108,1,0.216,0.825
109,1,0.218,0.824
110,1,0.218,0.825
111,1,0.221,0.827
112,1,0.223,0.826
113,1,0.223,0.827
114,1,0.226,0.831
115,1,0.227,0.830
116,1,0.230,0.831
117,1,0.230,0.831
118,1,0.232,0.831
119,1,0.235,0.836
120,1,0.234,0.835
121,1,0.236,0.832
122,1,0.238,0.836
123,1,0.239,0.837
124,1,0.242,0.840
125,1,0.241,0.842
126,1,0.243,0.839
127,1,0.274,0.695
128,0,-1.000,-1.000
129,0,-1.000,-1.000
130,1,0.271,0.699
131,0,-1.000,-1.000
132,0,-1.000,-1.000
133,0,-1.000,-1.000
134,0,-1.000,-1.000
135,0,-1.000,-1.000
136,0,-1.000,-1.000
137,0,-1.000,-1.000
138,0,-1.000,-1.000
139,0,-1.000,-1.000
140,1,0.275,0.884
141,0,-1.000,-1.000
142,0,-1.000,-1.000
143,1,0.284,0.686
144,0,-1.000,-1.000
145,0,-1.000,-1.000
146,0,-1.000,-1.000
147,0,-1.000,-1.000
148,0,-1.000,-1.000
149,0,-1.000,-1.000
150,0,-1.000,-1.000
151,0,-1.000,-1.000
152,0,-1.000,-1.000
153,0,-1.000,-1.000
154,0,-1.000,-1.000
155,0,-1.000,-1.000
156,0,-1.000,-1.000
157,0,-1.000,-1.000
158,0,-1.000,-1.000
159,0,-1.000,-1.000
160,0,-1.000,-1.000
161,0,-1.000,-1.000
162,0,-1.000,-1.000
163,0,-1.000,-1.000
164,0,-1.000,-1.000
165,0,-1.000,-1.000
166,0,-1.000,-1.000
167,0,-1.000,-1.000
168,0,-1.000,-1.000
169,0,-1.000,-1.000
170,0,-1.000,-1.000
171,0,-1.000,-1.000
172,0,-1.000,-1.000
173,0,-1.000,-1.000
174,0,-1.000,-1.000
175,1,0.320,0.666
176,1,0.321,0.663
177,1,0.325,0.662
178,1,0.327,0.654
179,1,0.331,0.652
