Frame,Ball,x,y
0,0,-1.000,-1.000
1,0,-1.000,-1.000
2,0,-1.000,-1.000
3,0,-1.000,-1.000
4,0,-1.000,-1.000
5,0,-1.000,-1.000
6,0,-1.000,-1.000
7,0,-1.000,-1.000
8,0,-1.000,-1.000
9,0,-1.000,-1.000
10,0,-1.000,-1.000
11,0,-1.000,-1.000
12,0,-1.000,-1.000
13,0,-1.000,-1.000
14,0,-1.000,-1.000
15,0,-1.000,-1.000
16,0,-1.000,-1.000
17,0,-1.000,-1.000
18,1,0.463,0.262
19,1,0.461,0.276
20,1,0.461,0.289
21,1,0.460,0.304
22,1,0.459,0.317
23,1,0.460,0.325
24,1,0.460,0.331
25,1,0.461,0.315
26,1,0.459,0.308
27,1,0.460,0.298
28,1,0.460,0.292
29,1,0.460,0.286
30,1,0.458,0.281
31,1,0.460,0.278
32,1,0.459,0.275
33,1,0.460,0.270
34,1,0.474,0.280
35,1,0.491,0.287
36,1,0.501,0.296
37,1,0.517,0.306
38,1,0.532,0.317
39,1,0.548,0.326
40,1,0.562,0.338
41,1,0.577,0.352
42,1,0.593,0.367
43,1,0.610,0.387
44,1,0.626,0.404
45,1,0.643,0.425
46,1,0.659,0.445
47,1,0.677,0.471
48,1,0.696,0.495
49,1,0.714,0.522
50,1,0.734,0.556
51,1,0.753,0.589
52,1,0.773,0.624
53,1,0.794,0.664
54,1,0.808,0.679
55,1,0.825,0.686
56,1,0.838,0.695
57,1,0.834,0.703
58,1,0.831,0.709
59,1,0.831,0.721
60,1,0.827,0.735
61,1,0.824,0.748
62,1,0.820,0.767
63,1,0.816,0.785
64,1,0.797,0.755
65,1,0.764,0.682
66,1,0.739,0.636
67,1,0.716,0.594
68,1,0.693,0.555
69,1,0.671,0.518
70,1,0.658,0.495
71,1,0.636,0.457
72,1,0.617,0.431
73,1,0.601,0.410
74,1,0.586,0.388
75,1,0.571,0.372
76,1,0.558,0.357
77,1,0.544,0.345
78,1,0.530,0.331
79,1,0.518,0.323
80,1,0.505,0.314
81,1,0.496,0.308
82,1,0.487,0.307
83,1,0.477,0.303
84,1,0.491,0.341
85,1,0.515,0.410
86,1,0.544,0.484
87,1,0.571,0.557
88,1,0.594,0.591
89,1,0.617,0.594
90,1,0.639,0.604
91,1,0.662,0.615
92,1,0.687,0.629
93,1,0.714,0.647
94,1,0.743,0.669
95,1,0.771,0.694
96,1,0.775,0.656
97,1,0.778,0.616
98,1,0.782,0.582
99,1,0.784,0.555
100,1,0.787,0.529
101,1,0.790,0.502
102,1,0.793,0.483
103,1,0.795,0.463
104,1,0.797,0.449
105,1,0.789,0.421
106,1,0.772,0.386
107,1,0.753,0.351
108,1,0.738,0.319
109,1,0.721,0.290
110,1,0.706,0.265
111,1,0.690,0.239
112,1,0.677,0.220
113,1,0.661,0.201
114,1,0.647,0.183
115,1,0.635,0.170
116,1,0.621,0.156
117,1,0.607,0.145
118,1,0.594,0.135
119,1,0.581,0.129
120,1,0.566,0.121
121,1,0.556,0.115
122,1,0.545,0.111
123,0,-1.000,-1.000
124,1,0.524,0.110
125,1,0.514,0.113
126,1,0.498,0.124
127,1,0.491,0.124
128,1,0.485,0.127
129,1,0.473,0.136
130,1,0.461,0.147
131,1,0.455,0.158
132,1,0.446,0.165
133,1,0.438,0.174
134,1,0.433,0.186
135,1,0.422,0.201
136,1,0.418,0.218
137,1,0.408,0.231
138,1,0.400,0.250
139,1,0.418,0.315
140,1,0.441,0.394
141,1,0.464,0.471
142,1,0.489,0.560
143,1,0.515,0.644
144,1,0.534,0.644
145,1,0.556,0.650
146,1,0.579,0.658
147,1,0.605,0.673
148,1,0.631,0.694
149,1,0.640,0.650
150,1,0.647,0.606
151,1,0.652,0.562
152,1,0.658,0.527
153,1,0.665,0.495
154,1,0.670,0.466
155,1,0.674,0.443
156,1,0.680,0.418
157,1,0.684,0.395
158,1,0.690,0.376
159,1,0.694,0.360
160,1,0.698,0.348
161,1,0.703,0.334
162,1,0.707,0.328
163,1,0.709,0.319
164,1,0.716,0.312
165,1,0.718,0.308
166,1,0.721,0.306
167,1,0.726,0.306
168,1,0.729,0.304
169,1,0.733,0.306
170,1,0.735,0.309
171,1,0.738,0.312
172,1,0.741,0.318
173,1,0.744,0.323
174,1,0.744,0.331
175,1,0.738,0.333
176,1,0.730,0.334
177,1,0.723,0.341
178,1,0.718,0.348
179,1,0.711,0.356
180,1,0.705,0.362
181,1,0.699,0.372
182,1,0.695,0.379
183,1,0.689,0.384
184,1,0.685,0.370
185,1,0.681,0.359
186,1,0.677,0.349
187,1,0.673,0.340
188,1,0.669,0.333
189,1,0.666,0.326
190,1,0.661,0.322
191,1,0.658,0.319
192,1,0.654,0.316
193,1,0.651,0.315
194,1,0.646,0.315
195,1,0.643,0.315
196,1,0.637,0.319
197,1,0.634,0.322
198,1,0.631,0.326
199,1,0.627,0.331
200,1,0.621,0.343
201,0,-1.000,-1.000
202,0,-1.000,-1.000
203,0,-1.000,-1.000
204,0,-1.000,-1.000
205,0,-1.000,-1.000
206,1,0.094,0.623
207,0,-1.000,-1.000
208,0,-1.000,-1.000
209,0,-1.000,-1.000
210,0,-1.000,-1.000
211,1,0.588,0.315
212,1,0.586,0.318
213,1,0.583,0.320
214,1,0.581,0.323
215,1,0.579,0.326
216,1,0.576,0.322
217,1,0.573,0.317
218,1,0.570,0.312
219,1,0.569,0.309
220,1,0.566,0.306
221,1,0.564,0.307
222,1,0.560,0.308
223,1,0.558,0.311
224,1,0.557,0.314
225,1,0.554,0.309
226,1,0.552,0.306
227,1,0.550,0.303
228,1,0.547,0.301
229,1,0.545,0.301
230,1,0.543,0.298
231,1,0.541,0.303
232,1,0.538,0.303
233,1,0.535,0.296
234,0,-1.000,-1.000
235,0,-1.000,-1.000
236,0,-1.000,-1.000
237,0,-1.000,-1.000
238,0,-1.000,-1.000
239,0,-1.000,-1.000
