Frame,Ball,x,y
0,1,0.620,0.161
1,1,0.613,0.172
2,1,0.606,0.185
3,1,0.601,0.201
4,1,0.592,0.222
5,1,0.586,0.236
6,1,0.580,0.260
7,1,0.574,0.278
8,1,0.568,0.296
9,1,0.564,0.310
10,1,0.568,0.339
11,1,0.574,0.356
12,1,0.582,0.372
13,1,0.582,0.381
14,1,0.585,0.397
15,1,0.591,0.360
16,1,0.595,0.321
17,1,0.598,0.292
18,1,0.598,0.261
19,1,0.599,0.236
20,1,0.602,0.206
21,1,0.604,0.181
22,1,0.612,0.156
23,1,0.609,0.140
24,1,0.612,0.122
25,1,0.613,0.107
26,1,0.618,0.094
27,1,0.618,0.083
28,1,0.619,0.069
29,1,0.623,0.061
30,1,0.625,0.056
31,1,0.624,0.046
32,1,0.627,0.037
33,1,0.627,0.028
34,1,0.629,0.021
35,1,0.630,0.015
36,1,0.633,0.014
37,1,0.634,0.006
38,1,0.634,0.001
39,1,0.636,0.004
40,1,0.637,0.006
41,1,0.638,0.004
42,1,0.640,0.007
43,1,0.641,0.010
44,1,0.645,0.015
45,1,0.645,0.022
46,1,0.648,0.035
47,1,0.648,0.042
48,1,0.648,0.053
49,1,0.649,0.065
50,1,0.654,0.085
51,1,0.654,0.092
52,1,0.655,0.104
53,1,0.656,0.119
54,1,0.656,0.143
55,1,0.657,0.168
56,1,0.662,0.183
57,1,0.662,0.210
58,1,0.664,0.236
59,1,0.664,0.260
60,1,0.664,0.289
61,1,0.666,0.315
62,1,0.668,0.344
63,1,0.670,0.375
64,1,0.671,0.404
65,1,0.671,0.443
66,1,0.673,0.450
67,1,0.677,0.432
68,1,0.677,0.408
69,1,0.680,0.389
70,1,0.680,0.375
71,1,0.684,0.365
72,1,0.684,0.350
73,1,0.686,0.340
74,1,0.688,0.335
75,1,0.688,0.326
76,1,0.691,0.321
77,1,0.694,0.319
78,1,0.694,0.317
79,1,0.696,0.307
80,1,0.697,0.308
81,1,0.698,0.308
82,1,0.700,0.310
83,1,0.701,0.315
84,1,0.704,0.319
85,1,0.708,0.333
86,1,0.707,0.336
87,1,0.708,0.347
88,1,0.709,0.358
89,1,0.710,0.371
90,1,0.712,0.388
91,1,0.712,0.401
92,1,0.715,0.424
93,1,0.715,0.442
94,1,0.717,0.460
95,1,0.720,0.478
96,1,0.720,0.497
97,1,0.720,0.483
98,1,0.723,0.474
99,1,0.723,0.463
100,1,0.727,0.454
101,1,0.727,0.446
102,1,0.728,0.442
103,0,-1.000,-1.000
104,0,-1.000,-1.000
