Frame,Ball,x,y
0,0,-1.000,-1.000
1,0,-1.000,-1.000
2,0,-1.000,-1.000
3,0,-1.000,-1.000
4,0,-1.000,-1.000
5,0,-1.000,-1.000
6,0,-1.000,-1.000
7,0,-1.000,-1.000
8,0,-1.000,-1.000
9,0,-1.000,-1.000
10,0,-1.000,-1.000
11,0,-1.000,-1.000
12,0,-1.000,-1.000
13,0,-1.000,-1.000
14,0,-1.000,-1.000
15,0,-1.000,-1.000
16,0,-1.000,-1.000
17,0,-1.000,-1.000
18,1,0.469,0.264
19,1,0.470,0.278
20,1,0.470,0.292
21,1,0.467,0.312
22,1,0.466,0.328
23,1,0.465,0.311
24,1,0.464,0.303
25,1,0.466,0.290
26,1,0.465,0.281
27,1,0.465,0.274
28,1,0.466,0.268
29,1,0.464,0.261
30,1,0.465,0.257
31,1,0.465,0.256
32,1,0.465,0.253
33,1,0.467,0.260
34,1,0.471,0.269
35,1,0.473,0.278
36,1,0.478,0.292
37,1,0.481,0.308
38,1,0.485,0.322
39,1,0.488,0.344
40,1,0.491,0.362
41,1,0.495,0.382
42,1,0.498,0.406
43,1,0.498,0.425
44,1,0.506,0.458
45,1,0.505,0.472
46,1,0.509,0.511
47,1,0.511,0.543
48,1,0.514,0.574
49,1,0.516,0.614
50,1,0.520,0.651
51,1,0.520,0.665
52,1,0.520,0.674
53,1,0.521,0.682
54,1,0.523,0.694
55,1,0.523,0.708
56,1,0.524,0.725
57,1,0.524,0.743
58,1,0.525,0.756
59,1,0.532,0.701
60,1,0.539,0.643
61,1,0.545,0.590
62,1,0.550,0.544
63,1,0.556,0.500
64,1,0.562,0.461
65,1,0.568,0.419
66,1,0.573,0.382
67,1,0.577,0.351
68,1,0.583,0.324
69,1,0.586,0.297
70,1,0.590,0.271
71,1,0.596,0.247
72,1,0.600,0.229
73,1,0.602,0.208
74,1,0.607,0.194
75,1,0.611,0.176
76,1,0.615,0.165
77,1,0.617,0.153
78,1,0.623,0.143
79,1,0.625,0.133
80,1,0.627,0.131
81,1,0.633,0.125
82,1,0.633,0.126
83,1,0.637,0.124
84,1,0.639,0.125
85,1,0.642,0.125
86,1,0.645,0.131
87,1,0.648,0.133
88,1,0.649,0.139
89,1,0.652,0.146
90,1,0.655,0.156
91,1,0.656,0.163
92,1,0.659,0.175
93,1,0.670,0.232
94,1,0.684,0.308
95,1,0.699,0.393
96,1,0.712,0.471
97,1,0.730,0.572
98,1,0.748,0.660
99,1,0.759,0.654
100,1,0.775,0.649
101,1,0.790,0.650
102,1,0.805,0.653
103,1,0.816,0.651
104,1,0.801,0.597
105,1,0.784,0.553
106,1,0.766,0.506
107,1,0.752,0.467
108,1,0.736,0.432
109,1,0.720,0.397
110,1,0.708,0.374
111,1,0.698,0.350
112,1,0.684,0.326
113,1,0.673,0.308
114,1,0.661,0.287
115,1,0.651,0.272
116,1,0.639,0.261
117,1,0.630,0.250
118,1,0.620,0.240
119,1,0.610,0.232
120,1,0.602,0.229
121,1,0.594,0.222
122,1,0.587,0.222
123,1,0.578,0.222
124,1,0.570,0.224
125,1,0.562,0.222
126,1,0.555,0.226
127,1,0.569,0.253
128,1,0.580,0.279
129,1,0.595,0.307
130,1,0.610,0.342
131,1,0.623,0.372
132,1,0.641,0.412
133,1,0.656,0.451
134,1,0.674,0.489
135,1,0.690,0.537
136,1,0.724,0.629
137,1,0.737,0.624
138,1,0.747,0.618
139,1,0.759,0.613
140,1,0.772,0.608
141,1,0.782,0.606
142,1,0.798,0.610
143,1,0.810,0.613
144,1,0.822,0.621
145,1,0.833,0.625
146,1,0.846,0.637
147,1,0.859,0.646
148,1,0.868,0.661
149,1,0.863,0.671
150,1,0.861,0.682
151,1,0.856,0.694
152,1,0.852,0.708
153,1,0.848,0.731
154,1,0.843,0.753
155,1,0.836,0.768
156,1,0.827,0.751
157,1,0.828,0.753
158,1,0.821,0.739
159,1,0.813,0.733
160,1,0.802,0.729
161,1,0.786,0.722
162,1,0.774,0.722
163,1,0.770,0.725
164,1,0.762,0.726
165,1,0.753,0.735
166,1,0.747,0.743
167,1,0.742,0.722
168,1,0.743,0.678
169,1,0.741,0.635
170,1,0.744,0.594
171,1,0.742,0.562
172,1,0.742,0.528
173,1,0.743,0.503
174,1,0.742,0.472
175,1,0.744,0.454
176,1,0.743,0.431
177,1,0.744,0.406
178,1,0.742,0.393
179,1,0.742,0.375
180,1,0.741,0.365
181,1,0.741,0.358
182,1,0.740,0.349
183,1,0.743,0.343
184,1,0.742,0.336
185,1,0.741,0.338
186,1,0.741,0.335
187,1,0.741,0.336
188,1,0.741,0.335
189,1,0.740,0.340
190,1,0.740,0.339
191,1,0.740,0.350
192,1,0.742,0.364
193,1,0.744,0.372
194,1,0.745,0.385
195,1,0.748,0.401
196,1,0.748,0.414
197,1,0.751,0.432
198,1,0.750,0.447
199,1,0.752,0.471
200,1,0.755,0.496
201,1,0.758,0.518
202,1,0.758,0.544
203,1,0.760,0.575
204,1,0.760,0.608
205,1,0.763,0.639
206,1,0.763,0.674
207,1,0.764,0.714
208,1,0.768,0.736
209,1,0.770,0.726
210,1,0.771,0.729
211,1,0.773,0.736
212,1,0.776,0.736
213,1,0.779,0.742
214,1,0.780,0.753
215,1,0.781,0.767
216,1,0.783,0.781
217,1,0.787,0.794
218,1,0.787,0.812
219,1,0.785,0.794
220,1,0.783,0.785
221,1,0.780,0.778
222,1,0.780,0.771
223,1,0.778,0.769
224,1,0.774,0.767
225,1,0.763,0.706
226,1,0.745,0.629
227,1,0.729,0.565
228,1,0.715,0.503
229,1,0.702,0.451
230,1,0.690,0.394
231,1,0.677,0.349
232,1,0.666,0.301
233,1,0.653,0.253
234,1,0.641,0.212
235,1,0.629,0.174
236,1,0.617,0.135
237,1,0.607,0.104
238,1,0.598,0.076
239,1,0.586,0.046
240,1,0.577,0.021
241,1,0.569,0.006
242,0,-1.000,-1.000
243,0,-1.000,-1.000
244,0,-1.000,-1.000
245,0,-1.000,-1.000
246,0,-1.000,-1.000
247,0,-1.000,-1.000
248,0,-1.000,-1.000
249,0,-1.000,-1.000
250,0,-1.000,-1.000
251,0,-1.000,-1.000
252,0,-1.000,-1.000
253,0,-1.000,-1.000
254,0,-1.000,-1.000
255,0,-1.000,-1.000
256,0,-1.000,-1.000
257,0,-1.000,-1.000
258,0,-1.000,-1.000
259,0,-1.000,-1.000
260,0,-1.000,-1.000
261,0,-1.000,-1.000
262,0,-1.000,-1.000
263,0,-1.000,-1.000
264,0,-1.000,-1.000
265,1,0.395,0.001
266,1,0.390,0.018
267,1,0.383,0.039
268,1,0.381,0.056
269,1,0.373,0.069
270,1,0.375,0.094
271,1,0.370,0.114
272,1,0.363,0.125
273,1,0.353,0.133
274,1,0.347,0.147
275,1,0.341,0.158
276,1,0.331,0.172
277,1,0.325,0.192
278,1,0.317,0.208
279,1,0.307,0.228
280,1,0.300,0.256
281,1,0.289,0.278
282,1,0.279,0.306
283,1,0.271,0.332
284,1,0.263,0.360
285,1,0.253,0.397
286,1,0.242,0.435
287,1,0.234,0.471
288,1,0.222,0.511
289,1,0.209,0.562
290,1,0.199,0.604
291,1,0.188,0.656
292,1,0.177,0.706
293,1,0.171,0.694
294,1,0.163,0.681
295,1,0.155,0.669
296,1,0.148,0.661
297,1,0.142,0.654
298,1,0.139,0.647
299,1,0.138,0.649
300,1,0.136,0.642
301,1,0.135,0.649
302,1,0.134,0.650
303,1,0.132,0.656
304,1,0.130,0.660
305,1,0.131,0.671
306,1,0.136,0.653
307,1,0.142,0.629
308,1,0.147,0.614
309,1,0.155,0.597
310,1,0.160,0.581
311,1,0.166,0.565
312,1,0.170,0.553
313,1,0.180,0.546
314,1,0.184,0.537
315,1,0.188,0.536
316,1,0.195,0.535
317,1,0.209,0.533
318,1,0.212,0.536
319,1,0.218,0.537
320,1,0.226,0.549
321,1,0.228,0.550
322,1,0.236,0.562
323,1,0.239,0.571
324,1,0.245,0.586
325,1,0.246,0.589
326,1,0.254,0.546
327,1,0.259,0.518
328,1,0.259,0.489
329,1,0.263,0.471
330,1,0.266,0.456
331,1,0.269,0.432
332,1,0.271,0.421
333,1,0.275,0.410
334,1,0.275,0.403
335,1,0.276,0.383
336,1,0.276,0.364
337,1,0.275,0.347
338,1,0.275,0.336
339,1,0.273,0.319
340,1,0.274,0.312
341,1,0.273,0.306
342,1,0.274,0.300
343,1,0.273,0.289
344,1,0.273,0.289
345,1,0.273,0.287
346,1,0.276,0.279
347,1,0.277,0.281
348,1,0.279,0.282
349,1,0.280,0.279
350,1,0.284,0.282
351,1,0.285,0.289
352,1,0.286,0.294
353,1,0.289,0.296
354,1,0.289,0.308
355,1,0.293,0.319
356,1,0.296,0.331
357,1,0.298,0.346
358,1,0.302,0.360
359,1,0.303,0.376
360,1,0.308,0.399
361,1,0.308,0.417
362,1,0.312,0.443
363,1,0.316,0.463
364,1,0.334,0.439
365,1,0.346,0.426
366,1,0.358,0.412
367,1,0.373,0.401
368,1,0.384,0.389
369,1,0.398,0.382
370,1,0.409,0.375
371,1,0.416,0.375
372,1,0.426,0.367
373,1,0.435,0.365
374,1,0.441,0.367
375,1,0.449,0.368
376,1,0.459,0.365
377,1,0.463,0.347
378,1,0.470,0.333
379,1,0.477,0.319
380,1,0.480,0.303
381,1,0.485,0.292
382,1,0.491,0.282
383,1,0.494,0.275
384,1,0.502,0.264
385,1,0.507,0.261
386,1,0.510,0.258
387,1,0.514,0.257
388,1,0.520,0.258
389,1,0.526,0.263
390,1,0.528,0.264
391,0,-1.000,-1.000
392,0,-1.000,-1.000
393,0,-1.000,-1.000
394,0,-1.000,-1.000
395,0,-1.000,-1.000
396,0,-1.000,-1.000
397,1,0.541,0.293
398,1,0.544,0.281
399,1,0.547,0.269
