Frame,Ball,x,y
0,0,-1.000,-1.000
1,0,-1.000,-1.000
2,0,-1.000,-1.000
3,0,-1.000,-1.000
4,0,-1.000,-1.000
5,0,-1.000,-1.000
6,0,-1.000,-1.000
7,0,-1.000,-1.000
8,0,-1.000,-1.000
9,0,-1.000,-1.000
10,0,-1.000,-1.000
11,0,-1.000,-1.000
12,0,-1.000,-1.000
13,0,-1.000,-1.000
14,0,-1.000,-1.000
15,0,-1.000,-1.000
16,0,-1.000,-1.000
17,0,-1.000,-1.000
18,1,0.717,0.615
19,0,-1.000,-1.000
20,1,0.719,0.609
21,0,-1.000,-1.000
22,0,-1.000,-1.000
23,0,-1.000,-1.000
24,1,0.436,0.281
25,1,0.439,0.294
26,1,0.443,0.309
27,1,0.445,0.325
28,1,0.448,0.331
29,1,0.449,0.320
30,1,0.452,0.311
31,1,0.453,0.301
32,1,0.454,0.295
33,1,0.456,0.293
34,1,0.458,0.286
35,1,0.459,0.281
36,1,0.461,0.281
37,1,0.461,0.279
38,1,0.469,0.281
39,1,0.477,0.287
40,1,0.489,0.297
41,1,0.499,0.308
42,1,0.510,0.318
43,1,0.522,0.331
44,1,0.533,0.344
45,1,0.547,0.363
46,1,0.561,0.378
47,1,0.574,0.398
48,1,0.590,0.421
49,1,0.605,0.444
50,1,0.621,0.469
51,1,0.637,0.494
52,1,0.654,0.522
53,1,0.672,0.554
54,1,0.690,0.586
55,1,0.710,0.626
56,1,0.729,0.661
57,1,0.747,0.686
58,1,0.765,0.691
59,1,0.785,0.703
60,1,0.800,0.719
61,1,0.818,0.720
62,1,0.838,0.738
63,1,0.832,0.709
64,1,0.811,0.661
65,1,0.791,0.613
66,1,0.771,0.574
67,1,0.754,0.539
68,1,0.737,0.507
69,1,0.721,0.478
70,1,0.708,0.454
71,1,0.693,0.431
72,1,0.681,0.416
73,1,0.670,0.398
74,1,0.657,0.387
75,1,0.646,0.375
76,1,0.637,0.367
77,1,0.626,0.356
78,1,0.617,0.351
79,1,0.608,0.348
80,1,0.599,0.346
81,1,0.596,0.347
82,1,0.597,0.350
83,1,0.597,0.359
84,1,0.597,0.365
85,1,0.597,0.376
86,1,0.597,0.386
87,1,0.597,0.396
88,1,0.596,0.411
89,1,0.596,0.426
90,1,0.595,0.442
91,1,0.593,0.457
92,1,0.594,0.476
93,1,0.594,0.501
94,1,0.593,0.520
95,1,0.592,0.544
96,1,0.591,0.571
97,1,0.588,0.603
98,1,0.586,0.631
99,1,0.585,0.668
100,1,0.583,0.701
101,1,0.581,0.740
102,1,0.579,0.781
103,1,0.576,0.806
104,1,0.572,0.809
105,1,0.569,0.812
106,1,0.567,0.818
107,1,0.564,0.826
108,1,0.562,0.815
109,1,0.562,0.804
110,1,0.560,0.792
111,1,0.559,0.787
112,1,0.558,0.779
113,1,0.557,0.778
114,1,0.556,0.747
115,1,0.556,0.699
116,1,0.552,0.642
117,1,0.552,0.600
118,1,0.552,0.560
119,1,0.551,0.525
120,1,0.550,0.500
121,1,0.548,0.469
122,1,0.548,0.443
123,1,0.547,0.421
124,1,0.547,0.401
125,1,0.546,0.381
126,1,0.544,0.369
127,1,0.544,0.356
128,1,0.543,0.346
129,1,0.543,0.334
130,1,0.541,0.328
131,1,0.541,0.324
132,1,0.538,0.325
133,1,0.534,0.339
134,1,0.530,0.351
135,1,0.524,0.365
136,1,0.520,0.379
137,1,0.516,0.396
138,1,0.511,0.416
139,1,0.506,0.437
140,1,0.503,0.456
141,1,0.495,0.482
142,1,0.490,0.504
143,1,0.486,0.532
144,1,0.481,0.564
145,1,0.476,0.590
146,1,0.470,0.626
147,1,0.464,0.658
148,1,0.458,0.694
149,1,0.451,0.742
150,1,0.447,0.758
151,1,0.443,0.764
152,1,0.440,0.742
153,1,0.441,0.681
154,1,0.442,0.632
155,1,0.444,0.580
156,1,0.445,0.536
157,1,0.446,0.494
158,1,0.447,0.448
159,1,0.447,0.410
160,1,0.448,0.378
161,1,0.450,0.348
162,1,0.450,0.313
163,1,0.452,0.290
164,1,0.453,0.267
165,1,0.454,0.240
166,1,0.454,0.219
167,1,0.455,0.201
168,1,0.456,0.183
169,1,0.457,0.169
170,1,0.457,0.156
171,1,0.457,0.147
172,1,0.458,0.137
173,1,0.458,0.130
174,1,0.458,0.123
175,1,0.458,0.119
176,1,0.460,0.116
177,1,0.457,0.112
178,1,0.458,0.115
179,1,0.459,0.117
180,1,0.460,0.123
181,1,0.459,0.128
182,1,0.460,0.132
183,1,0.460,0.140
184,1,0.459,0.148
185,1,0.460,0.158
186,1,0.460,0.168
187,1,0.460,0.181
188,1,0.459,0.192
189,1,0.460,0.206
190,1,0.467,0.237
191,1,0.495,0.318
192,1,0.526,0.406
193,1,0.554,0.487
194,1,0.588,0.592
195,1,0.615,0.639
196,1,0.639,0.630
197,1,0.663,0.626
198,1,0.690,0.623
199,1,0.715,0.623
200,1,0.744,0.626
201,1,0.775,0.632
202,1,0.780,0.574
203,1,0.783,0.523
204,1,0.786,0.475
205,1,0.790,0.426
206,1,0.792,0.384
207,1,0.795,0.345
208,1,0.798,0.314
209,1,0.801,0.283
210,1,0.805,0.251
211,1,0.806,0.225
212,1,0.808,0.204
213,1,0.812,0.180
214,1,0.814,0.161
215,1,0.816,0.148
216,1,0.818,0.131
217,1,0.821,0.116
218,1,0.822,0.109
219,1,0.826,0.102
220,1,0.828,0.093
221,1,0.830,0.090
222,1,0.832,0.086
223,1,0.833,0.084
224,1,0.835,0.084
225,1,0.838,0.089
226,1,0.839,0.090
227,1,0.841,0.093
228,1,0.843,0.100
229,1,0.844,0.106
230,1,0.846,0.114
231,1,0.847,0.122
232,1,0.849,0.133
233,1,0.850,0.143
234,1,0.852,0.154
235,1,0.853,0.168
236,1,0.855,0.181
237,1,0.856,0.196
238,1,0.857,0.212
239,1,0.858,0.229
240,1,0.859,0.246
241,1,0.860,0.262
242,1,0.852,0.255
243,1,0.839,0.220
244,1,0.827,0.193
245,1,0.813,0.168
246,1,0.799,0.142
247,1,0.787,0.119
248,1,0.775,0.095
249,1,0.762,0.074
250,1,0.751,0.056
251,1,0.736,0.037
252,1,0.726,0.019
253,1,0.716,0.009
254,0,-1.000,-1.000
255,0,-1.000,-1.000
256,0,-1.000,-1.000
257,0,-1.000,-1.000
258,0,-1.000,-1.000
259,0,-1.000,-1.000
260,0,-1.000,-1.000
261,0,-1.000,-1.000
262,0,-1.000,-1.000
263,0,-1.000,-1.000
264,0,-1.000,-1.000
265,0,-1.000,-1.000
266,0,-1.000,-1.000
267,0,-1.000,-1.000
268,0,-1.000,-1.000
269,0,-1.000,-1.000
270,0,-1.000,-1.000
271,0,-1.000,-1.000
272,0,-1.000,-1.000
273,0,-1.000,-1.000
274,0,-1.000,-1.000
275,1,0.471,0.020
276,1,0.461,0.037
277,1,0.452,0.051
278,1,0.443,0.068
279,1,0.433,0.085
280,1,0.426,0.104
281,1,0.417,0.125
282,1,0.408,0.143
283,1,0.404,0.162
284,1,0.420,0.170
285,1,0.436,0.181
286,1,0.453,0.193
287,1,0.467,0.204
288,1,0.486,0.220
289,1,0.504,0.231
290,1,0.519,0.250
291,1,0.537,0.270
292,1,0.555,0.293
293,1,0.573,0.314
294,1,0.591,0.341
295,1,0.609,0.367
296,1,0.626,0.393
297,1,0.645,0.425
298,1,0.664,0.456
299,1,0.677,0.479
300,1,0.703,0.531
301,1,0.723,0.573
302,1,0.739,0.604
303,1,0.750,0.594
304,1,0.762,0.586
305,1,0.775,0.577
306,1,0.789,0.575
307,1,0.801,0.570
308,1,0.811,0.569
309,1,0.824,0.570
310,1,0.823,0.568
311,1,0.819,0.568
312,1,0.813,0.570
313,1,0.806,0.571
314,1,0.802,0.577
315,1,0.796,0.583
316,1,0.791,0.593
317,1,0.784,0.603
318,1,0.778,0.615
319,1,0.772,0.629
320,1,0.767,0.644
321,1,0.759,0.635
322,1,0.753,0.568
323,1,0.747,0.505
324,1,0.743,0.449
325,1,0.738,0.392
326,1,0.732,0.337
327,1,0.727,0.291
328,1,0.722,0.246
329,1,0.717,0.201
330,1,0.714,0.169
331,1,0.707,0.124
332,1,0.702,0.089
333,1,0.698,0.057
334,1,0.694,0.030
335,1,0.689,0.007
336,0,-1.000,-1.000
337,0,-1.000,-1.000
338,0,-1.000,-1.000
339,0,-1.000,-1.000
340,0,-1.000,-1.000
341,0,-1.000,-1.000
342,0,-1.000,-1.000
343,0,-1.000,-1.000
344,0,-1.000,-1.000
345,0,-1.000,-1.000
346,0,-1.000,-1.000
347,0,-1.000,-1.000
348,0,-1.000,-1.000
349,0,-1.000,-1.000
350,0,-1.000,-1.000
351,0,-1.000,-1.000
352,0,-1.000,-1.000
353,0,-1.000,-1.000
354,0,-1.000,-1.000
355,0,-1.000,-1.000
356,0,-1.000,-1.000
357,0,-1.000,-1.000
358,0,-1.000,-1.000
359,0,-1.000,-1.000
360,0,-1.000,-1.000
361,0,-1.000,-1.000
362,0,-1.000,-1.000
363,0,-1.000,-1.000
364,0,-1.000,-1.000
365,1,0.563,0.008
366,1,0.560,0.026
367,1,0.557,0.049
368,1,0.554,0.070
369,1,0.551,0.090
370,1,0.547,0.112
371,1,0.545,0.135
372,1,0.543,0.156
373,1,0.540,0.179
374,1,0.542,0.193
375,1,0.543,0.211
376,1,0.543,0.229
377,1,0.545,0.253
378,1,0.546,0.273
379,1,0.548,0.295
380,1,0.550,0.319
381,1,0.552,0.348
382,1,0.552,0.379
383,1,0.554,0.401
384,1,0.555,0.445
385,1,0.557,0.484
386,1,0.558,0.519
387,1,0.560,0.565
388,1,0.562,0.564
389,1,0.565,0.556
390,1,0.567,0.550
391,1,0.569,0.545
392,1,0.572,0.543
393,1,0.575,0.540
394,1,0.577,0.543
395,1,0.580,0.544
396,1,0.582,0.548
397,1,0.585,0.556
398,1,0.588,0.564
399,1,0.591,0.573
400,1,0.593,0.590
401,1,0.596,0.604
402,1,0.598,0.620
403,1,0.602,0.642
404,1,0.606,0.664
405,1,0.609,0.659
406,1,0.616,0.618
407,1,0.624,0.574
408,1,0.624,0.518
