Frame,Ball,x,y
0,1,0.607,0.336
1,1,0.608,0.333
2,1,0.609,0.331
3,1,0.610,0.331
4,1,0.608,0.331
5,1,0.609,0.323
6,1,0.610,0.293
7,1,0.610,0.271
8,1,0.610,0.263
9,1,0.616,0.260
10,1,0.615,0.254
11,1,0.619,0.253
12,1,0.621,0.251
13,1,0.624,0.248
14,1,0.627,0.248
15,1,0.628,0.248
16,1,0.632,0.251
17,1,0.634,0.254
18,1,0.637,0.256
19,1,0.641,0.264
20,1,0.644,0.269
21,1,0.646,0.279
22,1,0.649,0.288
23,1,0.653,0.298
24,1,0.657,0.311
25,1,0.660,0.323
26,1,0.665,0.335
27,1,0.667,0.362
28,1,0.670,0.358
29,1,0.669,0.376
30,1,0.664,0.390
31,1,0.659,0.399
32,1,0.656,0.417
33,1,0.653,0.431
34,1,0.653,0.445
35,1,0.651,0.423
36,1,0.652,0.397
37,1,0.653,0.376
38,1,0.649,0.356
39,1,0.651,0.336
40,1,0.650,0.325
41,1,0.650,0.308
42,1,0.650,0.294
43,1,0.649,0.283
44,1,0.648,0.273
45,1,0.649,0.267
46,1,0.648,0.256
47,1,0.647,0.253
48,1,0.647,0.247
49,1,0.647,0.245
50,1,0.646,0.244
51,1,0.645,0.244
52,1,0.645,0.245
53,1,0.644,0.246
54,1,0.644,0.251
55,1,0.644,0.256
56,1,0.643,0.261
57,1,0.643,0.268
58,1,0.643,0.276
59,1,0.643,0.282
60,1,0.641,0.279
61,1,0.638,0.266
62,1,0.636,0.251
63,1,0.633,0.239
64,1,0.630,0.223
65,1,0.629,0.213
66,1,0.625,0.205
67,1,0.622,0.197
68,1,0.619,0.187
69,1,0.615,0.179
70,1,0.611,0.177
71,1,0.608,0.173
72,1,0.606,0.168
73,1,0.601,0.165
74,1,0.597,0.165
75,1,0.593,0.168
76,1,0.589,0.169
77,1,0.584,0.175
78,1,0.580,0.179
79,1,0.573,0.181
80,0,-1.000,-1.000
81,0,-1.000,-1.000
82,1,0.562,0.215
83,1,0.558,0.228
84,1,0.552,0.243
85,1,0.546,0.260
86,1,0.542,0.278
87,1,0.536,0.295
88,1,0.530,0.319
89,1,0.526,0.341
90,1,0.519,0.356
91,1,0.488,0.352
92,1,0.468,0.344
93,1,0.448,0.344
94,1,0.436,0.347
95,1,0.417,0.344
96,1,0.407,0.318
97,1,0.398,0.282
98,1,0.390,0.256
99,1,0.383,0.239
100,1,0.376,0.234
101,1,0.370,0.233
102,1,0.362,0.228
103,1,0.356,0.226
104,1,0.348,0.226
105,1,0.341,0.226
106,1,0.333,0.229
107,1,0.326,0.229
108,1,0.318,0.234
109,1,0.308,0.238
110,1,0.302,0.244
111,1,0.294,0.250
112,1,0.283,0.260
113,1,0.274,0.270
114,1,0.266,0.281
115,1,0.258,0.294
116,1,0.253,0.304
117,1,0.252,0.311
118,1,0.252,0.319
119,1,0.252,0.331
120,1,0.252,0.339
121,1,0.252,0.354
122,1,0.252,0.369
123,1,0.252,0.386
124,1,0.252,0.400
125,1,0.251,0.425
126,1,0.251,0.442
127,1,0.250,0.467
128,1,0.249,0.492
129,1,0.249,0.515
130,1,0.248,0.545
131,1,0.248,0.573
132,1,0.246,0.601
133,1,0.247,0.591
134,1,0.247,0.582
135,1,0.247,0.576
136,1,0.247,0.568
137,1,0.247,0.565
138,1,0.247,0.561
139,1,0.247,0.559
140,1,0.247,0.559
141,1,0.247,0.559
142,1,0.247,0.563
143,1,0.249,0.571
144,1,0.250,0.580
145,1,0.250,0.587
146,1,0.251,0.598
147,1,0.252,0.611
148,1,0.251,0.622
149,1,0.251,0.638
150,1,0.253,0.658
151,1,0.255,0.678
152,1,0.255,0.684
153,1,0.255,0.679
154,1,0.254,0.676
155,1,0.253,0.676
156,1,0.253,0.673
157,1,0.253,0.678
158,1,0.252,0.679
159,1,0.251,0.687
160,1,0.252,0.693
161,1,0.252,0.701
162,1,0.252,0.712
163,1,0.251,0.723
164,1,0.252,0.740
165,1,0.252,0.757
166,1,0.251,0.762
167,1,0.249,0.762
168,1,0.250,0.760
169,1,0.249,0.766
170,1,0.247,0.768
171,1,0.247,0.772
172,1,0.247,0.781
173,1,0.246,0.790
174,1,0.247,0.803
175,1,0.246,0.814
176,1,0.245,0.816
177,1,0.244,0.821
178,1,0.243,0.824
179,1,0.244,0.831
180,1,0.243,0.837
181,1,0.243,0.848
182,1,0.242,0.856
183,1,0.241,0.861
184,1,0.239,0.865
185,1,0.240,0.870
186,1,0.240,0.878
187,1,0.243,0.870
188,1,0.244,0.867
189,1,0.247,0.865
190,1,0.247,0.861
191,1,0.250,0.859
192,1,0.252,0.856
193,1,0.254,0.856
194,1,0.254,0.851
195,1,0.256,0.848
196,1,0.256,0.847
197,1,0.257,0.843
198,1,0.258,0.840
199,1,0.260,0.841
200,1,0.261,0.836
201,1,0.264,0.835
202,1,0.264,0.832
203,1,0.266,0.829
204,1,0.266,0.830
205,1,0.267,0.825
206,1,0.268,0.822
207,1,0.268,0.821
208,1,0.270,0.818
209,1,0.271,0.818
210,1,0.271,0.818
211,1,0.272,0.814
212,1,0.272,0.813
213,0,-1.000,-1.000
214,0,-1.000,-1.000
215,0,-1.000,-1.000
216,0,-1.000,-1.000
217,0,-1.000,-1.000
218,0,-1.000,-1.000
219,0,-1.000,-1.000
220,0,-1.000,-1.000
221,0,-1.000,-1.000
222,0,-1.000,-1.000
223,0,-1.000,-1.000
224,0,-1.000,-1.000
