Frame,Ball,x,y
0,0,-1.000,-1.000
1,0,-1.000,-1.000
2,1,0.532,0.594
3,1,0.533,0.590
4,0,-1.000,-1.000
5,0,-1.000,-1.000
6,0,-1.000,-1.000
7,0,-1.000,-1.000
8,1,0.549,0.623
9,1,0.551,0.639
10,1,0.553,0.659
11,1,0.557,0.681
12,1,0.559,0.710
13,1,0.560,0.729
14,1,0.561,0.711
15,1,0.561,0.692
16,1,0.561,0.677
17,1,0.561,0.667
18,1,0.561,0.653
19,1,0.562,0.644
20,1,0.562,0.634
21,1,0.562,0.629
22,1,0.558,0.622
23,1,0.560,0.619
24,1,0.550,0.581
25,1,0.538,0.550
26,1,0.529,0.521
27,1,0.520,0.497
28,1,0.514,0.476
29,1,0.506,0.458
