Frame,Ball,x,y
0,0,-1.000,-1.000
1,0,-1.000,-1.000
2,1,0.510,0.267
3,1,0.511,0.278
4,1,0.514,0.291
5,1,0.515,0.305
6,1,0.518,0.320
7,1,0.519,0.334
8,1,0.520,0.326
9,1,0.522,0.318
10,1,0.524,0.309
11,1,0.525,0.300
12,1,0.525,0.295
13,1,0.527,0.289
14,1,0.528,0.286
15,1,0.529,0.284
16,1,0.530,0.281
17,1,0.529,0.287
18,1,0.524,0.296
19,1,0.519,0.305
20,1,0.514,0.314
21,1,0.508,0.327
22,1,0.506,0.341
23,1,0.499,0.357
24,1,0.497,0.373
25,1,0.494,0.391
26,1,0.489,0.410
27,1,0.485,0.433
28,1,0.482,0.455
29,1,0.479,0.481
30,1,0.476,0.512
31,1,0.471,0.541
32,1,0.468,0.573
33,1,0.464,0.606
34,1,0.463,0.647
35,1,0.459,0.668
36,1,0.458,0.673
37,1,0.456,0.681
38,1,0.456,0.694
39,1,0.455,0.706
40,1,0.453,0.722
41,1,0.452,0.743
42,1,0.452,0.763
43,1,0.453,0.762
44,1,0.459,0.689
45,1,0.466,0.620
46,1,0.473,0.554
47,1,0.479,0.495
48,1,0.484,0.444
49,1,0.491,0.381
50,1,0.494,0.343
51,1,0.502,0.290
52,1,0.505,0.244
53,1,0.510,0.206
54,1,0.515,0.177
55,1,0.519,0.138
56,1,0.525,0.098
57,1,0.530,0.073
58,1,0.533,0.048
59,1,0.537,0.022
60,0,-1.000,-1.000
61,0,-1.000,-1.000
62,0,-1.000,-1.000
63,0,-1.000,-1.000
64,0,-1.000,-1.000
65,0,-1.000,-1.000
66,0,-1.000,-1.000
67,1,0.552,0.136
68,1,0.555,0.147
69,0,-1.000,-1.000
70,0,-1.000,-1.000
71,0,-1.000,-1.000
72,0,-1.000,-1.000
73,0,-1.000,-1.000
74,0,-1.000,-1.000
75,0,-1.000,-1.000
76,0,-1.000,-1.000
77,0,-1.000,-1.000
78,0,-1.000,-1.000
79,0,-1.000,-1.000
80,0,-1.000,-1.000
81,0,-1.000,-1.000
82,0,-1.000,-1.000
83,0,-1.000,-1.000
84,0,-1.000,-1.000
85,0,-1.000,-1.000
86,1,0.596,0.022
87,1,0.597,0.037
88,1,0.599,0.056
89,1,0.599,0.073
90,1,0.601,0.092
91,1,0.602,0.109
92,1,0.602,0.131
93,1,0.603,0.153
94,1,0.605,0.168
95,1,0.590,0.186
96,1,0.573,0.200
97,1,0.561,0.215
98,1,0.548,0.233
99,1,0.535,0.250
100,1,0.520,0.273
101,1,0.502,0.299
102,1,0.486,0.323
103,1,0.470,0.353
104,1,0.455,0.383
105,1,0.441,0.408
106,1,0.419,0.451
107,1,0.407,0.481
108,1,0.385,0.528
109,1,0.367,0.573
110,1,0.352,0.614
111,1,0.340,0.609
112,1,0.329,0.604
113,1,0.317,0.602
114,1,0.305,0.600
115,1,0.294,0.603
116,1,0.278,0.609
117,1,0.263,0.609
118,1,0.257,0.615
119,1,0.266,0.603
120,1,0.304,0.559
121,1,0.326,0.535
122,1,0.345,0.513
123,1,0.361,0.494
124,1,0.382,0.477
125,1,0.401,0.459
126,1,0.416,0.446
127,1,0.432,0.436
128,1,0.448,0.425
129,1,0.463,0.417
130,1,0.473,0.410
131,1,0.492,0.406
132,1,0.506,0.401
133,1,0.518,0.401
134,1,0.530,0.398
135,1,0.542,0.397
136,1,0.553,0.398
137,1,0.563,0.401
138,1,0.573,0.404
139,1,0.583,0.407
140,1,0.599,0.416
141,1,0.603,0.421
142,1,0.613,0.428
143,1,0.619,0.426
144,1,0.623,0.413
145,1,0.629,0.399
146,1,0.634,0.390
147,1,0.637,0.381
148,1,0.642,0.374
149,1,0.645,0.366
150,1,0.651,0.360
151,1,0.649,0.351
152,1,0.635,0.345
153,1,0.619,0.344
154,1,0.605,0.337
155,1,0.591,0.335
156,1,0.575,0.334
157,1,0.559,0.335
158,1,0.542,0.335
159,1,0.527,0.341
160,1,0.508,0.346
161,1,0.494,0.351
162,1,0.478,0.358
163,1,0.459,0.369
164,1,0.443,0.381
165,1,0.423,0.391
166,1,0.408,0.405
167,1,0.389,0.422
168,1,0.369,0.440
169,1,0.366,0.431
170,1,0.366,0.413
171,1,0.365,0.395
172,1,0.365,0.379
173,1,0.364,0.365
174,1,0.364,0.353
175,1,0.363,0.340
176,1,0.362,0.334
177,1,0.362,0.326
178,1,0.361,0.319
179,1,0.361,0.317
180,1,0.359,0.314
181,1,0.358,0.309
182,1,0.358,0.309
183,1,0.357,0.309
184,1,0.356,0.311
185,1,0.355,0.314
186,1,0.355,0.317
187,1,0.353,0.320
188,1,0.352,0.325
189,1,0.349,0.314
190,1,0.347,0.299
191,1,0.345,0.290
192,1,0.344,0.281
193,1,0.341,0.273
194,1,0.339,0.267
195,1,0.336,0.262
196,1,0.335,0.259
197,1,0.333,0.261
198,1,0.332,0.262
199,1,0.331,0.267
200,1,0.330,0.269
201,1,0.330,0.276
202,1,0.328,0.283
203,1,0.327,0.290
204,1,0.327,0.300
205,1,0.325,0.307
206,1,0.322,0.318
207,1,0.319,0.308
208,1,0.316,0.297
209,1,0.314,0.289
210,1,0.312,0.280
211,1,0.309,0.273
212,1,0.306,0.268
213,1,0.306,0.263
214,1,0.311,0.257
215,1,0.314,0.255
216,1,0.318,0.250
217,1,0.321,0.247
218,1,0.323,0.246
219,0,-1.000,-1.000
220,1,0.323,0.241
221,1,0.325,0.237
222,0,-1.000,-1.000
223,0,-1.000,-1.000
224,1,0.325,0.234
225,1,0.323,0.231
226,1,0.321,0.230
227,1,0.318,0.230
228,1,0.318,0.234
229,1,0.315,0.240
230,1,0.313,0.247
231,1,0.311,0.256
232,1,0.308,0.265
233,1,0.308,0.276
234,1,0.308,0.286
235,1,0.310,0.293
236,1,0.311,0.293
237,1,0.314,0.287
238,1,0.317,0.281
239,1,0.319,0.280
240,1,0.319,0.278
241,1,0.321,0.275
242,1,0.324,0.276
243,1,0.326,0.275
244,1,0.328,0.276
245,1,0.331,0.278
246,1,0.333,0.281
247,1,0.334,0.285
248,1,0.338,0.291
249,1,0.340,0.299
250,1,0.342,0.303
251,1,0.343,0.299
252,1,0.344,0.295
253,1,0.345,0.299
254,1,0.341,0.306
255,1,0.338,0.296
256,1,0.335,0.290
257,1,0.333,0.285
258,1,0.331,0.281
259,1,0.330,0.279
260,1,0.328,0.277
261,1,0.326,0.273
262,1,0.328,0.269
263,0,-1.000,-1.000
264,0,-1.000,-1.000
265,0,-1.000,-1.000
266,0,-1.000,-1.000
267,0,-1.000,-1.000
268,0,-1.000,-1.000
269,0,-1.000,-1.000
270,0,-1.000,-1.000
271,0,-1.000,-1.000
272,0,-1.000,-1.000
273,0,-1.000,-1.000
274,0,-1.000,-1.000
275,0,-1.000,-1.000
276,0,-1.000,-1.000
277,0,-1.000,-1.000
278,0,-1.000,-1.000
279,0,-1.000,-1.000
280,0,-1.000,-1.000
281,0,-1.000,-1.000
282,0,-1.000,-1.000
283,0,-1.000,-1.000
284,0,-1.000,-1.000
