Frame,Ball,x,y
0,1,0.487,0.329
1,1,0.487,0.318
2,1,0.487,0.314
3,1,0.487,0.308
4,1,0.487,0.300
5,1,0.486,0.299
6,1,0.487,0.294
7,1,0.487,0.290
8,1,0.487,0.292
9,1,0.487,0.296
10,1,0.484,0.301
11,1,0.485,0.312
12,1,0.485,0.328
13,1,0.483,0.338
14,1,0.482,0.329
15,0,-1.000,-1.000
16,1,0.483,0.311
17,1,0.483,0.300
18,1,0.483,0.293
19,1,0.483,0.287
20,1,0.481,0.285
21,0,-1.000,-1.000
22,0,-1.000,-1.000
23,0,-1.000,-1.000
24,0,-1.000,-1.000
25,0,-1.000,-1.000
26,0,-1.000,-1.000
27,0,-1.000,-1.000
28,0,-1.000,-1.000
29,0,-1.000,-1.000
30,0,-1.000,-1.000
31,0,-1.000,-1.000
32,0,-1.000,-1.000
33,0,-1.000,-1.000
34,0,-1.000,-1.000
35,0,-1.000,-1.000
36,0,-1.000,-1.000
37,0,-1.000,-1.000
38,0,-1.000,-1.000
39,0,-1.000,-1.000
40,0,-1.000,-1.000
41,0,-1.000,-1.000
42,0,-1.000,-1.000
43,0,-1.000,-1.000
44,0,-1.000,-1.000
45,0,-1.000,-1.000
46,0,-1.000,-1.000
47,0,-1.000,-1.000
48,0,-1.000,-1.000
49,0,-1.000,-1.000
50,0,-1.000,-1.000
51,1,0.459,0.253
52,1,0.459,0.264
53,1,0.461,0.278
54,0,-1.000,-1.000
55,0,-1.000,-1.000
56,0,-1.000,-1.000
57,0,-1.000,-1.000
58,0,-1.000,-1.000
59,0,-1.000,-1.000
60,0,-1.000,-1.000
61,0,-1.000,-1.000
62,0,-1.000,-1.000
63,0,-1.000,-1.000
64,0,-1.000,-1.000
65,1,0.465,0.286
66,1,0.466,0.281
67,1,0.467,0.279
68,1,0.466,0.281
69,1,0.466,0.285
70,1,0.467,0.287
71,1,0.480,0.292
72,1,0.493,0.304
73,1,0.507,0.310
74,1,0.523,0.322
75,1,0.536,0.335
76,1,0.552,0.347
77,1,0.566,0.361
78,1,0.580,0.378
79,1,0.595,0.394
80,1,0.609,0.411
81,1,0.628,0.436
82,1,0.644,0.458
83,1,0.659,0.481
84,1,0.680,0.508
85,1,0.696,0.540
86,1,0.713,0.568
87,1,0.730,0.601
88,1,0.752,0.640
89,1,0.771,0.676
90,1,0.786,0.678
91,1,0.801,0.681
92,1,0.816,0.690
93,1,0.830,0.697
94,1,0.827,0.706
95,1,0.821,0.715
96,1,0.816,0.725
97,1,0.813,0.738
98,1,0.809,0.753
99,1,0.803,0.769
100,1,0.799,0.746
101,1,0.792,0.674
102,1,0.785,0.607
103,1,0.780,0.549
104,1,0.774,0.501
105,1,0.767,0.438
106,1,0.761,0.389
107,1,0.755,0.346
108,1,0.750,0.299
109,1,0.742,0.256
110,1,0.739,0.219
111,1,0.734,0.186
112,1,0.729,0.157
113,1,0.724,0.126
114,1,0.720,0.103
115,1,0.714,0.075
116,1,0.709,0.053
117,1,0.706,0.036
118,1,0.702,0.015
119,1,0.698,0.007
120,0,-1.000,-1.000
121,0,-1.000,-1.000
122,0,-1.000,-1.000
123,0,-1.000,-1.000
124,0,-1.000,-1.000
125,0,-1.000,-1.000
126,0,-1.000,-1.000
127,0,-1.000,-1.000
128,0,-1.000,-1.000
129,0,-1.000,-1.000
130,0,-1.000,-1.000
131,0,-1.000,-1.000
132,0,-1.000,-1.000
133,0,-1.000,-1.000
134,0,-1.000,-1.000
135,0,-1.000,-1.000
136,0,-1.000,-1.000
137,1,0.627,0.007
138,1,0.625,0.019
139,1,0.620,0.029
140,1,0.617,0.047
