Frame,Ball,x,y
0,0,-1.000,-1.000
1,0,-1.000,-1.000
2,0,-1.000,-1.000
3,1,0.533,0.601
4,1,0.536,0.597
5,1,0.538,0.594
6,1,0.542,0.593
7,1,0.544,0.595
8,1,0.546,0.603
9,1,0.549,0.610
10,1,0.551,0.629
11,1,0.552,0.646
12,1,0.551,0.666
13,1,0.553,0.690
14,1,0.554,0.714
15,1,0.554,0.721
16,1,0.553,0.704
17,1,0.553,0.687
18,1,0.551,0.671
19,1,0.552,0.660
20,1,0.550,0.650
21,1,0.549,0.640
22,1,0.548,0.634
23,1,0.546,0.624
24,1,0.546,0.624
25,1,0.538,0.610
26,1,0.515,0.577
27,1,0.494,0.544
28,1,0.476,0.519
29,1,0.458,0.497
