Frame,Ball,x,y
0,0,-1.000,-1.000
1,0,-1.000,-1.000
2,0,-1.000,-1.000
3,0,-1.000,-1.000
4,0,-1.000,-1.000
5,0,-1.000,-1.000
6,0,-1.000,-1.000
7,0,-1.000,-1.000
8,0,-1.000,-1.000
9,0,-1.000,-1.000
10,0,-1.000,-1.000
11,0,-1.000,-1.000
12,0,-1.000,-1.000
13,0,-1.000,-1.000
14,0,-1.000,-1.000
15,0,-1.000,-1.000
16,0,-1.000,-1.000
17,0,-1.000,-1.000
18,0,-1.000,-1.000
19,0,-1.000,-1.000
20,0,-1.000,-1.000
21,1,0.419,0.619
22,1,0.421,0.649
23,1,0.422,0.674
24,1,0.422,0.692
25,1,0.425,0.715
26,1,0.427,0.717
27,1,0.426,0.701
28,1,0.425,0.690
29,1,0.425,0.678
30,1,0.423,0.668
31,1,0.423,0.659
32,1,0.422,0.655
33,1,0.421,0.652
34,1,0.414,0.685
35,1,0.407,0.715
36,1,0.403,0.737
37,1,0.400,0.716
38,1,0.395,0.692
39,1,0.394,0.678
40,1,0.391,0.658
41,1,0.388,0.645
42,1,0.385,0.633
43,1,0.381,0.620
44,0,-1.000,-1.000
45,0,-1.000,-1.000
46,0,-1.000,-1.000
47,0,-1.000,-1.000
48,0,-1.000,-1.000
49,0,-1.000,-1.000
50,0,-1.000,-1.000
51,1,0.373,0.656
52,1,0.374,0.681
53,1,0.374,0.706
54,1,0.373,0.736
55,1,0.372,0.729
56,1,0.371,0.713
57,1,0.370,0.695
58,1,0.369,0.681
59,1,0.368,0.668
60,1,0.366,0.658
61,1,0.365,0.649
62,0,-1.000,-1.000
63,0,-1.000,-1.000
64,0,-1.000,-1.000
65,0,-1.000,-1.000
66,0,-1.000,-1.000
67,0,-1.000,-1.000
68,1,0.378,0.669
69,1,0.380,0.699
70,1,0.381,0.720
71,1,0.383,0.731
72,1,0.382,0.711
73,1,0.381,0.694
74,1,0.382,0.678
75,0,-1.000,-1.000
76,0,-1.000,-1.000
77,0,-1.000,-1.000
78,0,-1.000,-1.000
79,0,-1.000,-1.000
80,0,-1.000,-1.000
81,0,-1.000,-1.000
82,0,-1.000,-1.000
83,0,-1.000,-1.000
84,0,-1.000,-1.000
85,0,-1.000,-1.000
86,0,-1.000,-1.000
87,0,-1.000,-1.000
88,0,-1.000,-1.000
89,0,-1.000,-1.000
90,0,-1.000,-1.000
91,0,-1.000,-1.000
92,0,-1.000,-1.000
93,0,-1.000,-1.000
94,0,-1.000,-1.000
95,0,-1.000,-1.000
96,0,-1.000,-1.000
97,0,-1.000,-1.000
98,0,-1.000,-1.000
99,0,-1.000,-1.000
100,0,-1.000,-1.000
101,0,-1.000,-1.000
102,0,-1.000,-1.000
103,0,-1.000,-1.000
104,0,-1.000,-1.000
105,0,-1.000,-1.000
106,0,-1.000,-1.000
107,1,0.402,0.649
108,1,0.405,0.674
109,1,0.408,0.694
110,1,0.411,0.718
111,1,0.414,0.733
112,1,0.415,0.712
113,1,0.416,0.700
114,1,0.418,0.684
115,1,0.419,0.673
116,1,0.419,0.662
117,1,0.420,0.654
118,1,0.422,0.647
119,1,0.423,0.643
120,1,0.426,0.640
121,1,0.427,0.640
122,1,0.427,0.635
123,1,0.440,0.611
124,1,0.457,0.574
125,1,0.474,0.541
126,1,0.489,0.513
127,1,0.501,0.490
128,1,0.516,0.465
129,1,0.526,0.442
130,1,0.542,0.430
131,1,0.554,0.413
132,1,0.564,0.397
133,1,0.574,0.389
134,1,0.585,0.379
135,1,0.595,0.370
136,1,0.605,0.365
137,1,0.613,0.358
138,1,0.621,0.356
139,1,0.630,0.354
140,1,0.636,0.351
141,1,0.645,0.351
142,1,0.653,0.350
143,1,0.659,0.354
144,1,0.667,0.354
145,1,0.672,0.347
146,1,0.678,0.331
147,1,0.683,0.320
148,1,0.689,0.308
149,1,0.693,0.301
150,1,0.698,0.291
151,1,0.693,0.284
152,1,0.689,0.284
153,1,0.682,0.288
154,1,0.674,0.290
155,1,0.667,0.294
156,1,0.663,0.301
157,1,0.655,0.309
158,1,0.649,0.319
159,1,0.641,0.329
160,1,0.636,0.342
161,1,0.625,0.356
162,1,0.617,0.373
163,1,0.607,0.390
164,1,0.598,0.406
165,1,0.589,0.427
166,1,0.580,0.456
167,1,0.569,0.479
168,1,0.561,0.504
169,1,0.552,0.497
170,1,0.547,0.469
171,1,0.547,0.442
172,1,0.543,0.416
173,1,0.541,0.393
174,1,0.537,0.376
175,1,0.535,0.356
176,1,0.531,0.342
177,1,0.530,0.329
178,1,0.527,0.315
179,1,0.526,0.306
180,1,0.521,0.295
181,1,0.520,0.290
182,1,0.519,0.283
183,1,0.516,0.279
184,1,0.514,0.275
185,1,0.511,0.275
186,1,0.511,0.275
187,1,0.508,0.273
188,1,0.507,0.276
189,1,0.505,0.279
190,1,0.504,0.281
191,1,0.502,0.287
192,1,0.500,0.293
193,1,0.498,0.298
194,1,0.497,0.304
195,1,0.496,0.312
196,1,0.496,0.318
197,1,0.494,0.306
198,1,0.493,0.293
199,1,0.493,0.283
200,1,0.491,0.275
201,1,0.490,0.267
202,1,0.489,0.259
203,1,0.487,0.254
204,0,-1.000,-1.000
205,0,-1.000,-1.000
206,1,0.486,0.248
207,1,0.485,0.247
208,1,0.481,0.247
209,1,0.482,0.248
210,1,0.480,0.245
211,1,0.481,0.247
212,0,-1.000,-1.000
213,1,0.481,0.250
214,1,0.480,0.260
215,1,0.480,0.266
216,1,0.480,0.273
217,1,0.480,0.281
218,1,0.477,0.281
219,1,0.474,0.278
220,1,0.471,0.276
221,1,0.467,0.276
222,1,0.464,0.275
223,1,0.461,0.276
224,1,0.457,0.280
225,1,0.454,0.283
226,1,0.451,0.290
227,1,0.446,0.296
228,1,0.442,0.303
229,1,0.438,0.313
230,1,0.434,0.325
231,1,0.429,0.337
232,1,0.426,0.353
233,1,0.420,0.368
234,1,0.415,0.388
235,1,0.412,0.405
236,1,0.407,0.431
237,1,0.404,0.453
238,1,0.397,0.478
239,1,0.393,0.509
240,1,0.388,0.538
241,1,0.384,0.559
242,1,0.380,0.547
243,1,0.376,0.546
244,1,0.372,0.544
245,1,0.369,0.540
246,1,0.367,0.542
247,1,0.361,0.543
248,1,0.358,0.545
249,1,0.355,0.546
250,1,0.378,0.518
251,1,0.395,0.494
252,1,0.411,0.470
253,1,0.427,0.456
254,1,0.444,0.435
255,1,0.459,0.421
256,1,0.470,0.410
257,1,0.486,0.401
258,1,0.502,0.394
259,1,0.515,0.382
260,1,0.528,0.380
261,1,0.539,0.377
262,1,0.552,0.376
263,1,0.562,0.373
264,1,0.574,0.379
265,1,0.583,0.376
266,1,0.594,0.384
267,1,0.603,0.385
268,1,0.611,0.393
269,1,0.622,0.400
270,1,0.631,0.401
271,1,0.636,0.385
272,1,0.642,0.373
273,1,0.644,0.365
274,1,0.648,0.359
275,1,0.651,0.356
276,1,0.654,0.354
277,1,0.657,0.350
278,1,0.660,0.350
279,1,0.663,0.353
280,1,0.666,0.354
281,1,0.670,0.358
282,1,0.673,0.362
283,1,0.677,0.368
284,1,0.679,0.379
285,1,0.683,0.386
286,1,0.686,0.395
287,1,0.689,0.404
288,1,0.693,0.419
289,1,0.697,0.435
290,1,0.701,0.451
291,1,0.703,0.470
292,1,0.707,0.494
293,1,0.711,0.512
294,1,0.714,0.537
295,1,0.717,0.563
296,1,0.721,0.592
297,1,0.724,0.611
298,1,0.728,0.603
299,1,0.732,0.593
300,1,0.737,0.589
301,1,0.740,0.586
302,1,0.744,0.587
303,1,0.749,0.587
304,1,0.753,0.588
305,1,0.756,0.590
306,1,0.753,0.566
307,1,0.739,0.509
308,1,0.726,0.461
309,1,0.714,0.416
310,1,0.701,0.372
311,1,0.688,0.330
312,1,0.676,0.291
313,1,0.666,0.256
314,1,0.657,0.226
315,1,0.645,0.194
316,1,0.635,0.169
317,1,0.906,0.506
318,0,-1.000,-1.000
319,1,0.899,0.521
320,1,0.596,0.075
321,1,0.588,0.060
322,1,0.578,0.044
323,1,0.570,0.030
324,1,0.562,0.021
325,1,0.554,0.009
326,0,-1.000,-1.000
327,0,-1.000,-1.000
328,1,0.908,0.676
329,1,0.904,0.676
330,0,-1.000,-1.000
331,1,0.895,0.680
332,1,0.907,0.713
333,0,-1.000,-1.000
334,0,-1.000,-1.000
335,0,-1.000,-1.000
336,0,-1.000,-1.000
337,0,-1.000,-1.000
338,1,0.464,0.009
339,1,0.458,0.020
340,1,0.453,0.029
341,1,0.447,0.040
342,1,0.442,0.051
343,1,0.436,0.066
344,1,0.431,0.079
345,1,0.427,0.092
346,1,0.422,0.106
347,1,0.417,0.123
348,1,0.413,0.137
349,1,0.411,0.153
350,1,0.418,0.166
351,1,0.426,0.178
352,1,0.433,0.190
353,1,0.438,0.204
354,1,0.447,0.220
355,1,0.455,0.242
356,1,0.463,0.259
357,1,0.470,0.283
358,1,0.477,0.306
359,1,0.484,0.332
360,1,0.494,0.362
361,1,0.502,0.390
362,1,0.512,0.424
363,1,0.518,0.459
364,1,0.528,0.498
365,1,0.536,0.535
366,1,0.545,0.583
367,1,0.554,0.630
368,1,0.565,0.671
369,1,0.570,0.670
370,1,0.578,0.664
371,1,0.585,0.661
372,1,0.593,0.661
373,1,0.600,0.661
374,1,0.607,0.664
375,1,0.615,0.669
376,1,0.623,0.676
377,1,0.632,0.686
378,1,0.639,0.698
379,1,0.648,0.714
380,1,0.657,0.731
381,1,0.664,0.737
382,1,0.667,0.711
383,1,0.671,0.692
384,1,0.675,0.669
385,1,0.679,0.654
386,1,0.682,0.639
387,1,0.685,0.626
388,1,0.690,0.617
389,1,0.693,0.609
390,1,0.696,0.604
391,1,0.699,0.598
392,1,0.702,0.597
393,1,0.704,0.593
394,1,0.677,0.563
395,1,0.653,0.535
396,1,0.630,0.507
397,1,0.612,0.489
398,1,0.585,0.462
399,1,0.569,0.447
400,1,0.550,0.432
401,1,0.532,0.419
402,1,0.515,0.406
403,1,0.501,0.401
404,1,0.485,0.393
405,1,0.469,0.387
406,1,0.453,0.380
407,1,0.442,0.379
