Frame,Ball,x,y
0,1,0.563,0.407
1,1,0.557,0.386
2,1,0.552,0.369
3,1,0.547,0.356
4,1,0.540,0.343
5,1,0.536,0.333
6,1,0.530,0.322
7,1,0.523,0.319
8,1,0.520,0.311
9,1,0.514,0.308
10,1,0.509,0.307
11,1,0.505,0.306
12,1,0.498,0.306
13,1,0.495,0.308
14,1,0.488,0.315
15,1,0.486,0.308
16,1,0.480,0.299
17,1,0.474,0.290
18,1,0.465,0.282
19,1,0.464,0.279
20,1,0.457,0.281
21,1,0.450,0.275
22,1,0.446,0.271
23,1,0.442,0.278
24,1,0.434,0.278
25,1,0.427,0.278
26,1,0.422,0.282
27,1,0.414,0.286
28,1,0.409,0.297
29,1,0.403,0.303
30,1,0.398,0.315
31,1,0.388,0.328
32,1,0.383,0.339
33,1,0.376,0.354
34,1,0.369,0.369
35,1,0.362,0.390
36,1,0.355,0.406
37,1,0.347,0.428
38,1,0.342,0.456
39,1,0.333,0.479
40,1,0.326,0.504
41,1,0.320,0.522
42,1,0.338,0.512
43,1,0.350,0.496
44,1,0.367,0.471
45,1,0.382,0.453
46,1,0.399,0.436
47,1,0.413,0.421
48,1,0.427,0.410
49,1,0.440,0.399
50,1,0.452,0.388
51,1,0.463,0.379
52,1,0.476,0.376
53,1,0.486,0.367
54,1,0.497,0.365
55,1,0.508,0.362
56,1,0.517,0.361
57,1,0.527,0.362
58,1,0.536,0.362
59,1,0.545,0.362
60,1,0.555,0.369
61,1,0.562,0.369
62,1,0.570,0.376
63,1,0.577,0.381
64,1,0.585,0.379
65,1,0.589,0.364
66,1,0.593,0.353
67,1,0.597,0.343
68,1,0.600,0.336
69,1,0.603,0.331
70,1,0.605,0.325
71,1,0.607,0.322
72,1,0.602,0.322
73,1,0.595,0.326
74,1,0.591,0.333
75,1,0.584,0.339
76,1,0.578,0.344
77,1,0.571,0.357
78,1,0.565,0.365
79,1,0.558,0.376
80,1,0.550,0.393
81,1,0.542,0.408
82,1,0.534,0.424
83,1,0.529,0.444
84,1,0.520,0.467
85,1,0.527,0.454
86,1,0.531,0.433
87,1,0.535,0.417
88,1,0.538,0.404
89,1,0.542,0.393
90,1,0.545,0.381
91,1,0.550,0.372
92,1,0.553,0.364
93,1,0.555,0.358
94,1,0.559,0.353
95,1,0.564,0.351
96,1,0.568,0.350
97,1,0.570,0.347
98,1,0.574,0.349
99,1,0.577,0.353
100,1,0.580,0.354
101,1,0.582,0.360
102,1,0.584,0.358
103,1,0.586,0.346
104,1,0.583,0.340
105,1,0.578,0.340
106,1,0.573,0.346
107,1,0.570,0.347
108,1,0.565,0.354
109,1,0.559,0.362
110,1,0.555,0.371
111,1,0.550,0.378
112,1,0.545,0.390
113,1,0.540,0.400
114,1,0.535,0.414
115,1,0.527,0.421
116,1,0.527,0.440
117,1,0.526,0.447
118,1,0.526,0.458
119,1,0.524,0.465
120,1,0.523,0.472
121,1,0.523,0.478
122,0,-1.000,-1.000
123,0,-1.000,-1.000
124,0,-1.000,-1.000
125,0,-1.000,-1.000
126,0,-1.000,-1.000
127,0,-1.000,-1.000
128,0,-1.000,-1.000
129,0,-1.000,-1.000
130,0,-1.000,-1.000
131,0,-1.000,-1.000
132,0,-1.000,-1.000
133,0,-1.000,-1.000
134,0,-1.000,-1.000
135,0,-1.000,-1.000
136,0,-1.000,-1.000
137,0,-1.000,-1.000
138,0,-1.000,-1.000
139,0,-1.000,-1.000
140,0,-1.000,-1.000
141,0,-1.000,-1.000
142,0,-1.000,-1.000
143,0,-1.000,-1.000
144,0,-1.000,-1.000
145,0,-1.000,-1.000
146,0,-1.000,-1.000
147,0,-1.000,-1.000
148,0,-1.000,-1.000
149,0,-1.000,-1.000
150,0,-1.000,-1.000
151,0,-1.000,-1.000
152,0,-1.000,-1.000
153,0,-1.000,-1.000
154,0,-1.000,-1.000
155,0,-1.000,-1.000
156,0,-1.000,-1.000
157,0,-1.000,-1.000
158,0,-1.000,-1.000
159,0,-1.000,-1.000
160,0,-1.000,-1.000
161,0,-1.000,-1.000
162,0,-1.000,-1.000
163,0,-1.000,-1.000
164,0,-1.000,-1.000
