Frame,Ball,x,y
0,0,-1.000,-1.000
1,0,-1.000,-1.000
2,0,-1.000,-1.000
3,0,-1.000,-1.000
4,0,-1.000,-1.000
5,0,-1.000,-1.000
6,0,-1.000,-1.000
7,0,-1.000,-1.000
8,0,-1.000,-1.000
9,0,-1.000,-1.000
10,0,-1.000,-1.000
11,0,-1.000,-1.000
12,0,-1.000,-1.000
13,0,-1.000,-1.000
14,0,-1.000,-1.000
15,0,-1.000,-1.000
16,0,-1.000,-1.000
17,0,-1.000,-1.000
18,1,0.565,0.650
19,1,0.564,0.669
20,1,0.564,0.689
21,1,0.563,0.708
22,1,0.562,0.736
23,1,0.562,0.710
24,1,0.562,0.694
25,1,0.562,0.675
26,1,0.562,0.660
27,1,0.562,0.646
28,1,0.562,0.639
29,1,0.561,0.626
30,1,0.560,0.618
31,1,0.560,0.613
32,1,0.560,0.610
33,1,0.559,0.608
34,1,0.555,0.603
35,1,0.531,0.558
36,1,0.507,0.522
37,1,0.490,0.500
38,1,0.469,0.472
39,1,0.452,0.453
40,1,0.441,0.435
41,1,0.424,0.414
42,1,0.412,0.399
43,1,0.398,0.389
44,1,0.384,0.375
45,1,0.375,0.365
46,1,0.365,0.358
47,1,0.355,0.349
48,1,0.346,0.344
49,1,0.337,0.343
50,1,0.327,0.336
51,1,0.320,0.332
52,1,0.313,0.333
53,1,0.305,0.335
54,1,0.298,0.332
55,1,0.292,0.335
56,1,0.287,0.322
57,1,0.288,0.300
58,1,0.293,0.283
59,1,0.298,0.264
60,1,0.305,0.237
61,1,0.311,0.225
62,1,0.318,0.200
63,1,0.323,0.186
64,1,0.330,0.167
65,1,0.336,0.153
66,1,0.341,0.144
67,1,0.349,0.128
68,1,0.355,0.121
69,1,0.361,0.108
70,1,0.367,0.103
71,1,0.375,0.092
72,1,0.383,0.086
73,1,0.388,0.083
74,1,0.398,0.078
75,1,0.405,0.074
76,1,0.412,0.074
77,1,0.420,0.078
78,1,0.426,0.076
79,1,0.434,0.079
80,1,0.443,0.087
81,1,0.451,0.090
82,1,0.456,0.094
83,1,0.466,0.107
84,1,0.475,0.117
85,1,0.484,0.131
86,1,0.491,0.144
87,1,0.498,0.160
88,1,0.509,0.181
89,1,0.518,0.196
90,1,0.524,0.214
91,1,0.534,0.237
92,1,0.545,0.265
93,1,0.552,0.286
94,1,0.561,0.317
95,1,0.569,0.344
96,1,0.541,0.351
97,1,0.520,0.350
98,1,0.499,0.353
99,1,0.479,0.360
100,1,0.463,0.367
101,1,0.445,0.376
102,1,0.428,0.386
103,1,0.415,0.396
104,1,0.403,0.408
105,1,0.388,0.424
106,1,0.375,0.418
107,1,0.366,0.389
108,1,0.362,0.369
109,1,0.359,0.349
110,1,0.359,0.335
111,1,0.358,0.317
112,1,0.357,0.306
113,1,0.356,0.292
114,1,0.354,0.281
115,1,0.352,0.264
116,1,0.352,0.261
117,1,0.352,0.251
118,1,0.352,0.239
119,1,0.348,0.240
120,1,0.348,0.236
121,1,0.345,0.232
122,1,0.345,0.233
123,1,0.342,0.229
124,1,0.341,0.232
125,1,0.337,0.236
126,1,0.336,0.236
127,1,0.334,0.250
128,1,0.334,0.261
129,1,0.331,0.271
130,1,0.328,0.282
131,1,0.327,0.292
132,1,0.326,0.312
133,1,0.323,0.326
134,1,0.320,0.349
135,1,0.319,0.372
136,1,0.317,0.394
137,1,0.315,0.422
138,1,0.313,0.453
139,1,0.310,0.475
140,1,0.309,0.517
141,1,0.306,0.554
142,1,0.302,0.589
143,1,0.302,0.629
144,1,0.298,0.671
145,1,0.298,0.714
146,1,0.291,0.767
147,1,0.297,0.785
148,1,0.298,0.799
149,1,0.305,0.815
150,1,0.308,0.821
151,1,0.309,0.789
152,1,0.310,0.761
153,1,0.310,0.739
154,1,0.312,0.714
155,0,-1.000,-1.000
156,0,-1.000,-1.000
157,0,-1.000,-1.000
158,0,-1.000,-1.000
159,0,-1.000,-1.000
160,0,-1.000,-1.000
161,0,-1.000,-1.000
162,0,-1.000,-1.000
163,0,-1.000,-1.000
164,0,-1.000,-1.000
165,0,-1.000,-1.000
166,0,-1.000,-1.000
167,0,-1.000,-1.000
168,0,-1.000,-1.000
169,0,-1.000,-1.000
170,0,-1.000,-1.000
171,0,-1.000,-1.000
172,0,-1.000,-1.000
173,0,-1.000,-1.000
174,0,-1.000,-1.000
175,0,-1.000,-1.000
176,0,-1.000,-1.000
177,0,-1.000,-1.000
178,0,-1.000,-1.000
179,0,-1.000,-1.000
180,0,-1.000,-1.000
181,0,-1.000,-1.000
182,0,-1.000,-1.000
183,0,-1.000,-1.000
184,0,-1.000,-1.000
185,0,-1.000,-1.000
186,0,-1.000,-1.000
187,0,-1.000,-1.000
188,0,-1.000,-1.000
189,0,-1.000,-1.000
190,0,-1.000,-1.000
191,0,-1.000,-1.000
192,0,-1.000,-1.000
193,0,-1.000,-1.000
194,0,-1.000,-1.000
195,0,-1.000,-1.000
196,0,-1.000,-1.000
197,0,-1.000,-1.000
198,0,-1.000,-1.000
199,0,-1.000,-1.000
200,0,-1.000,-1.000
201,0,-1.000,-1.000
202,0,-1.000,-1.000
203,0,-1.000,-1.000
204,0,-1.000,-1.000
205,0,-1.000,-1.000
206,0,-1.000,-1.000
207,0,-1.000,-1.000
208,0,-1.000,-1.000
209,0,-1.000,-1.000
